sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
8.3485;-0.1631;4.4716;7.6334;4.7015;3.9747;1.049;-4.864;1.2431;-2.3109;-1.3193;-0.3905;299.0;11.4;-16.32;-34.53;256.45;-34.2;-59.61;2.0;56.253;19.3001;72.86198;-125.81;0.0;1.87;19.574192;12.1;13 / 24;11623;2018-06-13 18:54:30:081
7.6282;-0.9389;8.7531;7.9445;4.1587;3.9701;0.7564;-4.3306;1.2527;-2.926;-1.748;-0.4788;299.0;4.37;-3.55;-39.57;273.72;-25.09;-63.45;2.0;62.974;19.3001;72.86198;-125.81;0.0;1.87;19.574192;12.1;13 / 24;11722;2018-06-13 18:54:30:180
7.0572;-0.1471;7.1173;8.1578;2.913;4.5974;-0.5051;-3.3725;3.492;-3.7472;-1.3535;-1.0754;567.0;-2.68;18.62;-37.67;307.71;-17.28;-60.6;2.0;62.974;19.3001;72.86198;-125.81;0.0;1.87;19.574192;12.1;13 / 24;11823;2018-06-13 18:54:30:281
6.5047;3.1373;8.4061;8.4602;1.6993;4.6591;-2.1277;-0.4567;5.4712;-4.0417;-1.3847;-1.0994;567.0;-2.68;18.62;-37.67;307.71;-17.28;-60.6;2.0;62.974;19.3001;72.86198;-125.81;0.0;1.87;19.574192;12.1;13 / 24;11923;2018-06-13 18:54:30:381
8.3267;4.566;7.5101;8.8097;1.1715;4.1457;-1.8409;2.0668;4.4194;-3.1055;-1.5491;-0.6567;890.0;-15.03;36.16;-22.8;341.97;-9.98;-61.16;2.0;62.974;19.3001;72.86198;-125.81;0.0;1.87;19.574192;12.1;13 / 24;12023;2018-06-13 18:54:30:481
6.8117;6.9326;6.4948;9.1619;1.0143;3.3469;-0.7085;3.7689;4.0312;-3.1055;-1.5491;-0.6567;890.0;-22.31;39.15;-8.79;1.69;-6.86;-64.8;2.0;61.032;19.3001;72.86198;-125.81;0.0;1.87;19.574192;12.1;13 / 24;12122;2018-06-13 18:54:30:580
8.2263;5.7477;7.1801;9.0047;1.8391;3.4211;-1.8545;4.9062;3.0381;-1.4186;-0.3089;-1.1096;890.0;-25.69;38.45;-5.85;1.69;-6.86;-64.8;2.0;61.032;19.3001;72.86198;-125.81;0.0;1.87;19.574192;12.1;13 / 24;12222;2018-06-13 18:54:30:680
8.1839;0.4294;8.2844;8.8564;2.2233;3.5766;-0.6493;3.6461;3.6163;0.7812;0.3695;-0.3057;1049.0;-27.25;37.91;-4.84;6.61;-10.81;-69.2;2.0;61.032;19.300112;72.86197;-122.58;0.0;6.37;14.680644;355.0;14 / 24;12323;2018-06-13 18:54:30:781
6.3701;0.5478;5.1839;8.5197;3.198;3.6548;-0.9997;-2.8249;3.7517;4.1013;1.321;0.6259;1049.0;-24.36;34.37;-24.32;343.46;-19.03;-66.78;2.0;57.338;19.300112;72.86197;-122.58;0.0;6.37;14.680644;355.0;14 / 24;12423;2018-06-13 18:54:30:881
7.9654;0.7743;6.7963;8.5363;3.6916;3.1104;-1.5438;-2.8218;2.4229;3.646;0.8384;1.1293;598.0;-24.36;34.37;-24.32;343.46;-19.03;-66.78;2.0;57.338;19.300112;72.86197;-122.58;0.0;6.37;14.680644;355.0;14 / 24;12523;2018-06-13 18:54:30:981
9.8918;1.5986;5.0329;8.715;3.6965;2.5602;0.4245;-2.4004;4.0501;3.646;0.8384;1.1293;598.0;-16.26;23.4;-40.36;315.02;-22.11;-69.98;2.0;57.338;19.300112;72.86197;-122.58;0.0;6.37;14.680644;355.0;14 / 24;12622;2018-06-13 18:54:31:080
7.8663;1.6175;1.8872;8.8175;3.7967;2.0018;0.3207;-2.4998;4.5953;3.785;0.4112;0.6917;168.0;-14.07;12.13;-45.39;296.36;-22.78;-77.21;2.0;56.736;19.300112;72.86197;-122.58;0.0;6.37;14.680644;355.0;14 / 24;12722;2018-06-13 18:54:31:180
8.5536;1.7482;0.9862;8.9498;3.8828;0.9971;-0.1102;-2.1769;3.0977;3.2674;0.2396;0.2427;168.0;-9.62;-7.29;-46.44;269.39;-23.32;-83.64;2.0;56.736;19.300112;72.86197;-122.58;0.0;6.37;14.680644;355.0;14 / 24;12824;2018-06-13 18:54:31:282
10.6805;-0.4147;-1.4966;9.0506;3.7621;0.3215;-0.3228;-1.7388;0.8406;2.3461;0.5092;0.114;143.0;-5.19;-21.72;-41.58;247.15;-23.01;-87.53;2.0;56.736;19.300112;72.86197;-122.58;0.0;6.37;14.680644;355.0;14 / 24;12923;2018-06-13 18:54:31:381
12.9385;-0.915;1.5747;9.0092;3.6132;1.3964;2.1411;-3.7583;-4.7575;0.5677;2.3765;0.1867;143.0;-0.57;-27.85;-37.88;236.66;-22.56;-87.97;2.0;57.513;19.300112;72.86197;-122.58;0.0;6.37;14.680644;355.0;14 / 24;13023;2018-06-13 18:54:31:481
11.2128;-0.9989;2.0164;9.109;3.0635;1.9521;3.6007;-3.5926;0.2923;-0.7054;0.7725;0.7359;110.0;3.3;-26.77;-40.99;239.61;-18.2;-77.9;2.0;57.513;19.300112;72.86197;-122.58;0.0;6.37;14.680644;355.0;14 / 24;13123;2018-06-13 18:54:31:581
8.3613;0.6785;3.6117;9.2213;2.3725;2.347;2.6922;-3.3115;-0.6853;-2.0202;-0.0275;-0.0671;110.0;1.78;-20.59;-46.38;248.12;-14.0;-75.72;2.0;57.513;19.300112;72.86197;-122.58;0.0;6.37;14.680644;355.0;14 / 24;13223;2018-06-13 18:54:31:681
7.8488;1.4792;3.0493;9.4106;1.8752;2.0237;-0.6795;-2.1064;1.8571;-2.3996;-0.981;-0.1553;153.0;-2.63;-8.17;-50.26;263.75;-11.02;-77.86;2.0;57.513;19.300133;72.86197;-125.81;0.0;7.45;14.680644;339.2;14 / 24;13323;2018-06-13 18:54:31:781
7.5001;2.2072;3.9453;9.4911;1.5392;1.9287;-1.2682;1.1505;2.2386;-2.3568;-0.4183;-0.1582;153.0;-9.38;9.11;-52.04;283.87;-9.94;-78.66;2.0;56.216;19.300133;72.86197;-125.81;0.0;7.45;14.680644;339.2;14 / 24;13423;2018-06-13 18:54:31:881
8.7773;3.6651;1.2684;9.3882;1.5723;2.358;-0.1546;2.0159;-0.0821;-1.0799;0.5419;-0.3169;143.0;-11.12;12.65;-52.41;288.33;-9.03;-78.51;2.0;56.216;19.300133;72.86197;-125.81;0.0;7.45;14.680644;339.2;14 / 24;13522;2018-06-13 18:54:31:980
9.1381;3.6661;4.25;9.3562;1.4907;2.5317;0.4749;2.2794;2.455;-0.0236;0.2399;0.2044;143.0;-10.46;15.23;-52.7;290.75;-8.74;-74.86;2.0;56.216;19.300133;72.86197;-125.81;0.0;7.45;14.680644;339.2;14 / 24;13623;2018-06-13 18:54:32:081
6.2154;3.7171;3.9431;9.416;1.6128;2.2153;-0.475;1.9676;1.3495;0.6908;-0.1903;0.0424;119.0;-10.46;15.23;-52.7;290.75;-8.74;-74.86;2.0;58.969;19.300133;72.86197;-125.81;0.0;7.45;14.680644;339.2;14 / 24;13723;2018-06-13 18:54:32:181
7.6119;4.14;3.46;9.3874;1.9481;2.0622;-2.311;2.0199;2.1953;1.7062;-0.0703;0.2212;119.0;-11.68;10.13;-54.31;285.5;-9.47;-76.76;2.0;58.969;19.300133;72.86197;-125.81;0.0;7.45;14.680644;339.2;14 / 24;13823;2018-06-13 18:54:32:281
8.5023;3.3526;3.4157;9.4455;2.0264;1.6873;-1.2088;2.1067;1.2361;2.2341;-0.1588;0.1326;136.0;-11.31;-2.41;-53.17;272.82;-11.46;-77.61;2.0;58.969;19.300133;72.86197;-125.81;0.0;7.45;14.680644;339.2;14 / 24;13923;2018-06-13 18:54:32:381
9.3328;2.4534;0.1077;9.5062;2.2885;0.7513;-0.8998;1.2974;2.3907;2.2341;-0.1588;0.1326;136.0;-10.66;-8.3;-52.28;272.82;-11.46;-77.61;2.0;57.328;19.300133;72.86197;-125.81;0.0;7.45;14.680644;339.2;14 / 24;14022;2018-06-13 18:54:32:480
12.7043;-0.5828;1.8467;9.5451;2.2317;0.2847;1.066;-1.5564;1.5754;1.6031;0.1074;0.212;129.0;-12.27;-21.5;-49.55;251.13;-13.5;-85.48;2.0;57.328;19.300133;72.86197;-125.81;0.0;7.45;14.680644;339.2;14 / 24;14123;2018-06-13 18:54:32:581
12.4551;-2.3536;0.0266;9.5772;2.1079;-0.0718;3.5184;-2.883;1.535;1.2697;-0.7822;-0.1948;129.0;-11.29;-25.15;-50.53;247.0;-13.15;-88.29;2.0;57.328;19.300133;72.86197;-125.81;0.0;7.45;14.680644;339.2;14 / 24;14223;2018-06-13 18:54:32:681
9.867;-2.4939;-1.1858;9.4752;2.34;-0.9567;0.4702;-4.6984;-0.3079;1.2697;-0.7822;-0.1948;121.0;-11.42;-30.48;-43.67;247.0;-13.15;-88.29;2.0;61.601;19.300133;72.86197;-125.81;0.0;7.45;14.680644;339.2;14 / 24;14323;2018-06-13 18:54:32:781
8.9679;-0.0991;-0.006;9.421;2.6925;-0.4061;-0.5667;-3.1976;0.5033;-0.9543;0.1922;-0.5355;121.0;-13.72;-31.7;-41.65;236.34;-13.8;-95.77;2.0;61.601;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;15 / 24;14423;2018-06-13 18:54:32:881
9.0081;0.767;1.6142;9.437;2.6592;0.2052;-0.5667;-3.1976;0.5033;-2.1093;0.4787;-4.0E-4;142.0;-12.48;-20.75;-49.31;250.54;-15.94;-92.47;2.0;61.601;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;15 / 24;14522;2018-06-13 18:54:32:980
8.2803;1.4393;0.6272;9.4167;2.6182;0.8011;-0.1222;-1.998;0.4129;-1.9301;0.4972;-0.0857;168.0;-12.29;-13.93;-52.09;259.82;-15.48;-85.14;2.0;61.601;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;15 / 24;14622;2018-06-13 18:54:33:080
9.1221;1.8314;2.028;9.5037;2.1861;1.0344;-0.5606;-0.5066;-0.6785;-1.8916;-0.3309;0.2178;168.0;-15.39;-1.44;-54.88;273.96;-12.88;-83.79;2.0;64.506;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;15 / 24;14723;2018-06-13 18:54:33:181
9.0396;2.6442;2.887;9.6234;1.4565;1.1998;-0.232;0.3102;1.0757;-2.1652;-0.361;0.417;234.0;-18.85;10.78;-53.74;287.46;-12.88;-83.79;2.0;64.506;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;15 / 24;14823;2018-06-13 18:54:33:281
9.2489;3.2078;1.2949;9.6831;0.9415;1.2332;-0.1544;2.2854;0.3738;-0.9463;-0.2066;0.293;234.0;-20.65;21.63;-52.96;297.32;-8.54;-82.89;2.0;64.506;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;15 / 24;14923;2018-06-13 18:54:33:381
10.9878;4.1728;2.2012;9.6724;0.8906;1.3495;0.7547;2.9762;1.4696;-0.7788;0.0901;0.0728;141.0;-21.61;26.52;-52.05;301.35;-5.21;-82.06;2.0;64.068;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;15 / 24;15023;2018-06-13 18:54:33:481
8.7558;1.0448;2.7876;9.4858;1.329;2.1035;2.1051;1.9231;0.2824;-0.5461;0.8159;-0.4776;141.0;-21.58;29.24;-52.81;305.25;-7.79;-77.5;2.0;64.068;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;15 / 24;15123;2018-06-13 18:54:33:581
7.4212;3.1593;3.5264;9.3727;1.8671;2.1991;-0.4712;-0.6033;0.5662;0.8372;0.0686;-0.2529;127.0;-22.79;22.65;-54.36;301.67;-10.98;-76.8;2.0;64.068;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;15 / 24;15223;2018-06-13 18:54:33:681
8.4847;3.4748;2.2686;9.362;2.3017;1.7958;-1.1234;1.1467;1.6477;1.3681;-0.3101;0.0253;127.0;-22.79;22.65;-54.36;301.67;-10.98;-76.8;2.0;56.971;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;15 / 24;15323;2018-06-13 18:54:33:781
7.5918;3.2483;3.0884;9.3573;2.5044;1.5295;-0.7397;0.9916;1.1758;1.5346;-0.1204;-0.059;127.0;-25.95;12.93;-56.89;292.49;-13.57;-79.14;2.0;56.971;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;15423;2018-06-13 18:54:33:881
8.4935;3.242;2.6146;9.2998;2.9125;1.0962;-1.2505;0.4533;1.872;1.8913;0.0396;-0.0277;127.0;-25.6;-1.05;-57.63;278.55;-14.8;-80.72;2.0;56.971;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;15523;2018-06-13 18:54:33:981
9.5475;1.7835;0.3698;9.3812;2.8146;0.491;1.3878;0.1081;1.7146;1.8462;-0.1133;0.4337;128.0;-24.22;-8.89;-57.27;270.5;-17.28;-83.28;2.0;60.205;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;15623;2018-06-13 18:54:34:081
9.3006;-0.0162;0.3173;9.2833;3.0747;0.7335;-0.3181;-1.7825;-0.8075;1.4815;0.9917;-0.2079;128.0;-20.91;-24.7;-52.68;251.71;-16.68;-87.0;2.0;60.205;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;15722;2018-06-13 18:54:34:180
11.2761;-0.3741;1.6161;9.2898;3.0333;0.8181;-0.3181;-1.7825;-0.8075;1.4815;0.9917;-0.2079;109.0;-16.71;-32.64;-48.86;242.33;-18.02;-84.97;2.0;60.205;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;15823;2018-06-13 18:54:34:281
10.1875;-0.9393;0.2042;9.3379;2.9476;0.535;2.5183;-3.5136;0.405;0.4148;-0.3835;0.0639;109.0;-16.71;-32.64;-48.86;242.33;-18.02;-84.97;2.0;60.205;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;15924;2018-06-13 18:54:34:382
9.3005;-0.1562;0.4957;9.2843;3.0351;0.8714;0.9257;-3.7774;-0.3204;-0.1521;0.563;-0.284;83.0;-15.95;-33.5;-48.52;242.11;-18.03;-84.64;2.0;59.526;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;16022;2018-06-13 18:54:34:480
9.4438;0.6424;-0.0771;9.2483;3.0548;1.1433;0.4774;-3.1122;-1.3428;-1.7111;-0.2484;-0.2295;83.0;-17.83;-23.77;-55.12;253.88;-18.15;-82.95;2.0;59.526;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;16122;2018-06-13 18:54:34:580
8.865;1.5231;0.8091;9.2287;3.1472;1.0473;0.5089;-2.6862;-0.9398;-2.8118;-1.1015;-0.521;77.0;-23.55;-15.67;-60.05;264.65;-18.72;-83.53;2.0;59.526;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;16223;2018-06-13 18:54:34:681
8.4603;2.8732;1.5019;9.2993;2.9106;1.1054;-0.7374;-0.6622;0.2364;-2.2772;-0.584;0.0043;77.0;-30.36;2.53;-56.23;285.44;-18.72;-83.53;2.0;57.083;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;16323;2018-06-13 18:54:34:781
8.587;2.8326;2.5916;9.3705;2.621;1.2229;-0.7927;-0.3777;0.1243;-2.3684;-0.5021;0.2186;114.0;-33.94;13.68;-55.6;295.55;-15.5;-82.56;2.0;57.083;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;16423;2018-06-13 18:54:34:881
10.5211;3.4215;4.333;9.4128;2.398;1.3489;-0.6468;0.5586;1.3154;-2.2254;-0.3604;-0.0989;114.0;-41.14;27.38;-49.99;310.9;-14.15;-81.84;2.0;57.083;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;16523;2018-06-13 18:54:34:981
8.3597;3.8872;5.4004;9.2339;2.7684;1.8005;0.3025;1.5341;3.0999;-0.6028;0.1496;-0.7077;159.0;-44.59;29.55;-48.11;318.71;-16.4;-78.97;2.0;64.362;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;16623;2018-06-13 18:54:35:081
8.0265;2.4996;3.9665;9.2346;2.8513;1.6622;-0.7826;-0.3308;2.3673;1.4933;0.1811;0.3332;157.0;-44.53;21.65;-51.48;311.24;-16.4;-78.97;2.0;64.362;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;16722;2018-06-13 18:54:35:180
7.4715;3.0374;2.2527;9.2536;2.7985;1.6461;-1.1931;0.0128;0.5077;1.5251;0.298;0.3703;157.0;-39.61;11.31;-55.06;297.8;-16.9;-79.8;2.0;64.362;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;16822;2018-06-13 18:54:35:280
8.8067;2.6473;2.135;9.3338;2.5296;1.6285;-0.1765;-0.072;0.449;1.4569;0.3108;0.3728;157.0;-35.43;4.81;-55.62;297.8;-16.9;-79.8;2.0;64.362;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;16923;2018-06-13 18:54:35:381
8.2477;2.7594;1.7128;9.3545;2.5507;1.4689;-0.2708;0.1802;0.524;1.4569;0.3108;0.3728;155.0;-31.72;-5.77;-53.7;281.49;-14.95;-80.1;2.0;58.046;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;17023;2018-06-13 18:54:35:481
9.1186;2.5122;1.346;9.4249;2.349;1.3504;-0.7784;0.4574;0.3304;1.3324;0.1262;0.5761;155.0;-31.62;-10.56;-53.45;268.46;-13.86;-81.85;2.0;58.046;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;17124;2018-06-13 18:54:35:582
9.1186;2.5122;1.346;9.4249;2.349;1.3504;-0.7784;0.4574;0.3304;1.3324;0.1262;0.5761;155.0;-31.62;-10.56;-53.45;268.46;-13.86;-81.85;2.0;58.046;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;17222;2018-06-13 18:54:35:680
10.5204;2.5242;1.9688;9.5281;2.0959;0.996;0.7881;0.5746;1.0537;1.1575;-0.0877;0.3766;159.0;-31.64;-12.87;-52.55;266.14;-13.86;-81.85;2.0;58.046;19.300144;72.86196;-125.81;0.0;2.12;14.680644;321.1;16 / 24;17325;2018-06-13 18:54:35:783
9.2373;-0.3852;0.2821;9.5817;2.0679;0.2923;0.0496;-2.6516;0.1391;2.119;0.2102;-0.0577;159.0;-27.9;-31.39;-36.92;236.22;-12.17;-88.25;2.0;63.64;19.300142;72.86195;-129.03;0.0;2.05;14.680644;289.0;18 / 24;17423;2018-06-13 18:54:35:881
9.3561;-1.083;-3.4536;9.5817;2.0679;0.2923;0.0496;-2.6516;0.1391;2.119;0.2102;-0.0577;105.0;-27.9;-31.39;-36.92;236.22;-12.17;-88.25;2.0;63.64;19.300142;72.86195;-129.03;0.0;2.05;14.680644;289.0;18 / 24;17523;2018-06-13 18:54:35:981
9.7563;-0.407;-1.3416;9.5942;2.0095;-0.2898;0.0851;-2.9828;-2.4924;0.2332;-0.1244;-0.0102;105.0;-28.08;-35.37;-32.13;227.92;-12.17;-88.25;2.0;63.64;19.300142;72.86195;-129.03;0.0;2.05;14.680644;289.0;18 / 24;17623;2018-06-13 18:54:36:081
8.2803;0.204;-0.5542;9.5964;2.0196;-0.0095;-0.7062;-1.8278;-0.6174;-0.9858;0.1217;-0.1937;72.0;-27.24;-30.11;-36.34;236.74;-11.91;-90.94;2.0;74.685;19.300142;72.86195;-129.03;0.0;2.05;14.680644;289.0;18 / 24;17723;2018-06-13 18:54:36:181
8.6181;0.1842;0.6376;9.6259;1.8744;0.0066;-0.4628;-1.5097;-0.2851;-1.8203;-0.336;0.2079;72.0;-27.26;-25.25;-35.4;241.64;-11.88;-90.06;2.0;74.685;19.300142;72.86195;-129.03;0.0;2.05;14.680644;289.0;18 / 24;17823;2018-06-13 18:54:36:281
9.4989;1.6813;1.6268;9.6646;1.6604;0.0984;-0.3928;-1.3741;0.4599;-2.2104;-0.264;0.3213;51.0;-29.93;-13.92;-37.8;257.07;-9.75;-89.42;2.0;74.685;19.300142;72.86195;-129.03;0.0;2.05;14.680644;289.0;18 / 24;17923;2018-06-13 18:54:36:381
9.5648;3.6476;-0.6268;9.7638;0.9092;-0.1079;-0.4127;-0.3847;2.7563;-0.8114;-0.5357;0.5671;51.0;-31.74;-8.96;-35.64;260.58;-5.32;-90.63;2.0;70.721;19.300142;72.86195;-129.03;0.0;2.05;14.680644;289.0;18 / 24;18022;2018-06-13 18:54:36:480
9.9822;3.3827;-1.116;9.7178;0.7371;1.0917;0.1682;2.6909;-1.6028;-0.583;1.0687;0.1951;76.0;-29.17;-7.67;-36.69;260.85;-4.27;-86.26;2.0;70.721;19.300142;72.86195;-129.03;0.0;2.05;14.680644;289.0;18 / 24;18123;2018-06-13 18:54:36:581
9.8398;2.4973;2.6106;9.6581;0.9708;1.396;2.1011;0.9175;2.3116;-0.7754;0.3996;-0.481;76.0;-26.77;-3.54;-38.08;267.28;-4.31;-83.59;2.0;70.721;19.300142;72.86195;-129.03;0.0;2.05;14.680644;289.0;18 / 24;18222;2018-06-13 18:54:36:680
9.3742;1.0208;2.0798;9.5823;1.0615;1.7951;2.1326;0.8253;1.9183;-0.3253;0.6138;-0.1921;56.0;-22.45;-0.4;-35.56;275.57;-6.21;-79.39;2.0;70.721;19.300142;72.86195;-129.03;0.0;2.05;14.680644;289.0;18 / 24;18324;2018-06-13 18:54:36:782
8.2974;1.3309;3.9587;9.3543;1.3235;2.6299;-1.1657;-1.0133;1.4125;0.1585;0.4338;-0.0573;56.0;-18.29;0.98;-35.19;279.08;-7.76;-74.3;2.0;67.765;19.300142;72.861946;-129.03;0.0;2.74;14.680644;330.3;17 / 24;18423;2018-06-13 18:54:36:881
8.398;1.4362;2.0789;9.4348;1.4051;2.2762;-0.5008;1.1689;0.0565;0.7104;-0.2108;0.1935;72.0;-18.83;0.07;-34.85;279.08;-7.76;-74.3;2.0;67.765;19.300142;72.861946;-129.03;0.0;2.74;14.680644;330.3;17 / 24;18523;2018-06-13 18:54:36:981
7.6048;0.2007;3.6994;9.418;1.1292;2.4893;-1.3605;0.1261;0.6459;0.7426;-0.229;0.2841;72.0;-17.44;-0.62;-36.32;274.77;-8.24;-76.44;2.0;67.765;19.300142;72.861946;-129.03;0.0;2.74;14.680644;330.3;17 / 24;18623;2018-06-13 18:54:37:081
7.9662;3.5489;0.8743;9.5284;1.4779;1.7877;-0.9929;-0.9102;1.1796;0.8754;-1.1584;-0.4376;72.0;-20.29;-3.56;-35.52;268.67;-6.61;-75.19;2.0;69.78;19.300142;72.861946;-129.03;0.0;2.74;14.680644;330.3;17 / 24;18722;2018-06-13 18:54:37:180
9.8198;2.495;-0.1705;9.5729;1.4522;1.5561;-0.2337;1.748;-0.8279;0.9373;0.3268;0.6452;76.0;-21.57;-4.9;-34.43;268.56;-8.67;-79.37;2.0;69.78;19.300142;72.861946;-129.03;0.0;2.74;14.680644;330.3;17 / 24;18823;2018-06-13 18:54:37:281
9.8464;1.3828;1.1378;9.6619;0.721;1.5161;0.4432;0.156;0.3397;0.4577;-0.4234;0.4416;76.0;-20.66;-6.74;-35.25;261.79;-5.42;-79.51;2.0;69.78;19.300142;72.861946;-129.03;0.0;2.74;14.680644;330.3;17 / 24;18923;2018-06-13 18:54:37:381
9.6286;0.1612;1.7116;9.6631;0.6098;1.5569;0.364;0.5805;0.0174;0.3341;0.2436;0.2207;84.0;-21.79;-8.48;-35.88;258.91;-3.57;-80.85;2.0;65.693;19.300142;72.861946;-129.03;0.0;2.74;14.680644;330.3;17 / 24;19023;2018-06-13 18:54:37:481
8.6054;-0.1864;2.016;9.6104;0.7746;1.7919;1.2583;-0.9733;1.0535;0.3341;0.2436;0.2207;84.0;-21.81;-12.37;-41.42;255.09;-4.53;-79.44;2.0;65.693;19.300142;72.861946;-129.03;0.0;2.74;14.680644;330.3;17 / 24;19122;2018-06-13 18:54:37:580
8.533;-0.1853;1.5755;9.5422;1.0236;2.0172;-1.1284;-1.4191;0.5103;0.3717;0.4051;-0.4004;88.0;-18.06;-14.05;-36.76;255.09;-4.53;-79.44;2.0;65.693;19.300142;72.861946;-129.03;0.0;2.74;14.680644;330.3;17 / 24;19223;2018-06-13 18:54:37:681
