sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.409;11.205;1.755;0.397;9.734;1.123;-0.244;1.007;0.261;0.156;-0.241;0.124;1.0;19.8;-29.5;26.2;197.6;-82.7;-18.1;3.0;1001.3;56.33;23.02567;72.53928;1.7;163.50115411991283;;3.4;9.67742;202.3;18 / 20;164806;2018-08-23 20:59:56:733
-0.709;12.354;-1.164;0.409;9.74;1.062;-1.326;2.593;-2.383;-1.052;-0.129;0.119;1.0;20.0;-29.6;26.0;194.1;-83.4;-23.1;3.0;1001.3;49.05;23.02567;72.53928;1.7;163.50115411991283;;3.4;9.67742;202.3;18 / 20;164906;2018-08-23 20:59:56:833
0.429;9.177;2.389;0.431;9.617;1.87;0.273;-0.583;0.996;0.567;0.158;-0.312;2.0;18.5;-30.9;23.8;200.9;-78.6;-13.7;3.0;1001.3;49.05;23.02567;72.53928;1.7;163.50115411991283;;3.4;9.67742;202.3;18 / 20;165006;2018-08-23 20:59:56:933
1.022;8.251;1.609;0.44;9.639;1.749;0.583;-1.389;-0.14;-0.032;-0.45;0.006;2.0;19.7;-30.6;25.0;200.6;-79.5;-13.4;3.0;1001.3;49.05;23.02567;72.53928;1.7;163.50115411991283;;3.4;9.67742;202.3;18 / 20;165106;2018-08-23 20:59:57:033
-0.29;8.981;1.566;0.346;9.626;1.841;-0.44;-0.827;-1.343;-0.676;0.142;-0.442;0.0;20.5;-29.8;24.0;200.7;-79.5;-14.9;3.0;1001.3;49.05;23.02567;72.53928;1.7;163.50115411991283;;3.4;9.67742;202.3;18 / 20;165206;2018-08-23 20:59:57:133
0.007;10.142;2.473;0.124;9.575;2.114;-0.512;0.567;0.558;0.234;-0.214;0.179;0.0;21.4;-29.9;22.8;213.5;-77.4;-2.8;3.0;1001.3;50.24;23.02567;72.53928;1.7;163.50115411991283;;3.4;9.67742;202.3;18 / 20;165306;2018-08-23 20:59:57:233
1.14;10.245;0.35;0.281;9.665;1.639;0.858;0.581;-1.29;0.224;0.362;0.071;0.0;21.4;-29.6;23.6;212.0;-78.9;-6.5;3.0;1001.3;50.24;23.02567;72.53928;1.7;163.50115411991283;;3.4;9.67742;202.3;18 / 20;165406;2018-08-23 20:59:57:333
-0.962;9.747;1.815;0.037;9.67;1.632;-1.0;0.077;0.182;-0.265;0.449;0.207;0.0;20.0;-29.7;25.4;212.8;-80.4;-1.3;3.0;1001.3;50.24;23.02566;72.53927;1.7;163.50115411991283;;3.4;9.67742;200.3;18 / 20;165506;2018-08-23 20:59:57:433
-1.954;9.625;1.513;-0.07;9.673;1.611;-1.845;-0.067;-0.069;-0.195;0.452;0.316;0.0;17.9;-30.1;26.1;212.2;-80.6;1.9;3.0;1001.3;52.02;23.02566;72.53927;1.7;163.50115411991283;;3.4;9.67742;200.3;18 / 20;165606;2018-08-23 20:59:57:533
0.431;8.797;2.38;0.071;9.637;1.816;0.578;-0.859;0.679;-0.191;0.39;0.429;0.0;15.2;-30.6;26.2;203.7;-79.3;-2.2;3.0;1001.3;52.02;23.02566;72.53927;1.7;163.50115411991283;;3.4;9.67742;200.3;18 / 20;165706;2018-08-23 20:59:57:633
-0.725;9.235;2.279;0.044;9.6;2.004;-0.786;-0.365;0.079;-0.279;0.784;0.01;1.0;14.5;-32.0;26.4;201.8;-78.5;-2.3;3.0;1001.3;52.02;23.02566;72.53927;1.7;163.50115411991283;;3.4;9.67742;200.3;18 / 20;165806;2018-08-23 20:59:57:733
-0.594;10.015;0.309;0.192;9.622;1.884;-0.819;0.264;-1.444;0.232;0.056;0.508;2.0;11.7;-33.2;27.4;197.1;-78.6;-3.4;3.0;1001.3;49.09;23.02566;72.53927;1.7;163.50115411991283;;3.4;9.67742;200.3;18 / 20;165906;2018-08-23 20:59:57:833
1.482;10.669;-6.769;0.596;9.59;1.963;10.727;5.827;5.236;0.577;-0.282;-1.214;2.0;10.2;-32.1;26.7;185.3;-77.7;-15.7;3.0;1001.3;49.09;23.02566;72.53927;1.7;163.50115411991283;;3.4;9.67742;200.3;18 / 20;166007;2018-08-23 20:59:57:934
-1.724;8.674;6.546;0.067;9.318;3.057;-1.441;-1.402;2.363;-0.306;0.33;0.595;2.0;10.0;-34.2;25.4;195.9;-74.4;0.0;3.0;1001.3;49.09;23.02566;72.53927;1.7;163.50115411991283;;3.4;9.67742;200.3;18 / 20;166106;2018-08-23 20:59:58:033
1.051;9.079;-1.03;0.362;9.342;2.961;-0.522;-1.563;5.194;0.169;-0.328;-0.077;2.0;8.6;-35.2;23.9;188.3;-71.8;-6.3;3.0;1001.3;51.96;23.02566;72.53927;1.7;163.50115411991283;;3.4;9.67742;200.3;18 / 20;166206;2018-08-23 20:59:58:133
0.345;9.433;3.311;0.598;9.33;2.961;0.18;0.537;0.518;-0.153;-0.342;-0.385;2.0;8.5;-35.0;24.5;185.1;-72.1;-11.4;3.0;1001.3;51.96;23.02566;72.53927;1.7;163.50115411991283;;3.4;9.67742;200.3;18 / 20;166307;2018-08-23 20:59:58:234
-0.156;9.74;1.013;0.439;9.41;2.725;-0.657;0.277;-1.93;0.555;-0.379;0.004;2.0;10.3;-34.1;23.7;190.4;-72.9;-8.7;3.0;1001.3;51.96;23.02566;72.53927;1.7;163.50115411991283;;3.4;9.67742;200.3;18 / 20;166406;2018-08-23 20:59:58:333
0.907;9.371;1.365;0.591;9.441;2.587;0.008;-0.173;-1.273;-0.311;-0.536;-0.146;2.0;11.0;-33.8;24.9;188.4;-74.4;-12.8;3.0;1001.3;45.34;23.02566;72.53927;1.8;163.50115411991283;;3.3;9.67742;222.2;18 / 20;166506;2018-08-23 20:59:58:433
0.261;11.141;3.615;0.486;9.41;2.717;-0.265;1.419;1.392;0.377;-0.268;-0.69;2.0;13.1;-34.1;22.3;193.5;-73.1;-12.5;3.0;1001.3;45.34;23.02566;72.53927;1.8;163.50115411991283;;3.3;9.67742;222.2;18 / 20;166606;2018-08-23 20:59:58:533
0.498;9.172;3.587;0.26;9.503;2.406;0.238;-0.302;1.136;0.267;0.142;-0.214;2.0;14.8;-32.9;22.1;201.2;-75.4;-7.2;3.0;1001.3;45.34;23.02566;72.53927;1.8;163.50115411991283;;3.3;9.67742;222.2;18 / 20;166707;2018-08-23 20:59:58:634
0.591;9.034;1.013;-0.209;9.601;1.985;0.822;-0.608;-1.161;0.282;0.572;-0.415;2.0;15.7;-31.3;25.1;204.6;-76.9;-1.8;3.0;1001.3;45.34;23.02566;72.53927;1.8;163.50115411991283;;3.3;9.67742;222.2;18 / 20;166806;2018-08-23 20:59:58:733
-0.041;8.624;1.604;-0.368;9.591;2.01;0.397;-0.986;-0.222;-0.209;0.229;-0.083;2.0;15.4;-30.6;26.0;216.3;-78.5;10.0;3.0;1001.3;51.21;23.02566;72.53927;1.8;163.50115411991283;;3.3;9.67742;222.2;18 / 20;166906;2018-08-23 20:59:58:833
-0.328;9.187;0.943;-0.408;9.606;1.93;0.187;-0.448;-0.9;0.14;0.466;0.185;2.0;15.5;-31.7;26.5;215.3;-78.4;11.9;3.0;1001.3;51.21;23.02566;72.53927;1.8;163.50115411991283;;3.3;9.67742;222.2;18 / 20;167006;2018-08-23 20:59:58:933
1.2;10.362;1.343;-0.31;9.62;1.879;1.531;0.453;-0.433;0.386;-0.015;-0.137;2.0;14.3;-30.3;25.3;212.7;-78.5;9.4;3.0;1001.3;51.21;23.02566;72.53927;1.8;163.50115411991283;;3.3;9.67742;222.2;18 / 20;167106;2018-08-23 20:59:59:033
-0.366;11.028;1.358;-0.182;9.726;1.241;-0.141;1.237;0.172;0.431;-0.085;0.05;2.0;14.0;-29.6;29.0;214.1;-80.9;9.6;3.0;1001.3;49.66;23.02566;72.53927;1.8;163.50115411991283;;3.3;9.67742;222.2;18 / 20;167206;2018-08-23 20:59:59:133
-1.398;11.143;2.349;-0.197;9.713;1.341;-1.106;1.37;1.073;-0.129;-0.074;-0.056;2.0;14.7;-29.9;28.9;212.2;-82.3;8.4;3.0;1001.3;49.66;23.02566;72.53927;1.8;163.50115411991283;;3.3;9.67742;222.2;18 / 20;167306;2018-08-23 20:59:59:233
-0.187;8.916;0.467;-0.173;9.731;1.204;0.151;-1.056;-0.739;-0.201;0.227;0.318;2.0;14.5;-28.8;29.2;214.5;-83.0;10.5;3.0;1001.3;49.66;23.02566;72.53927;1.8;163.50115411991283;;3.3;9.67742;222.2;18 / 20;167406;2018-08-23 20:59:59:333
-0.132;8.303;1.441;-0.099;9.675;1.601;0.017;-1.364;-0.169;-0.091;0.068;0.133;2.0;12.0;-29.8;28.0;204.1;-80.8;4.3;3.0;1001.3;48.67;23.02565;72.53927;1.8;163.50115411991283;;3.3;9.67742;210.0;17 / 22;167506;2018-08-23 20:59:59:433
-0.766;9.563;1.171;0.023;9.7;1.442;-0.708;-0.24;-0.422;0.063;0.053;0.294;2.0;12.5;-30.2;28.6;202.9;-81.0;1.2;3.0;1001.3;48.67;23.02565;72.53927;1.8;163.50115411991283;;3.3;9.67742;210.0;17 / 22;167606;2018-08-23 20:59:59:533
0.151;9.874;1.772;0.245;9.696;1.446;0.018;-0.119;0.414;0.15;-0.106;0.04;1.0;11.8;-30.6;27.3;193.1;-81.4;-8.9;3.0;1001.3;48.67;23.02565;72.53927;1.8;163.50115411991283;;3.3;9.67742;210.0;17 / 22;167706;2018-08-23 20:59:59:633
0.816;10.949;1.906;0.256;9.722;1.263;0.532;1.199;0.653;-0.076;-0.231;-0.129;1.0;11.2;-31.1;28.1;188.3;-82.2;-11.4;3.0;1001.3;44.9;23.02565;72.53927;1.8;163.50115411991283;;3.3;9.67742;210.0;17 / 22;167806;2018-08-23 20:59:59:733
0.919;10.516;2.66;0.058;9.701;1.434;0.861;0.815;1.226;0.149;-0.426;-0.261;2.0;12.1;-30.8;28.0;197.1;-81.5;-3.8;3.0;1001.3;44.9;23.02565;72.53927;1.8;163.50115411991283;;3.3;9.67742;210.0;17 / 22;167906;2018-08-23 20:59:59:833
-0.055;8.823;1.47;-0.039;9.678;1.586;-0.045;-0.96;-0.211;-0.366;-0.072;-0.037;2.0;15.4;-30.6;27.3;206.8;-81.3;1.2;3.0;1001.3;44.9;23.02565;72.53927;1.8;163.50115411991283;;3.3;9.67742;210.0;17 / 22;168006;2018-08-23 20:59:59:933
0.584;7.599;0.646;0.036;9.562;2.177;0.539;-2.02;-1.566;-0.731;-0.411;-0.156;3.0;14.9;-31.4;26.2;204.7;-78.1;-0.6;3.0;1001.3;48.38;23.02565;72.53927;1.8;163.50115411991283;;3.3;9.67742;210.0;17 / 22;168106;2018-08-23 21:00:00:033
0.5;9.632;0.998;-0.02;9.56;2.186;0.52;0.072;-1.187;0.375;0.221;0.187;3.0;16.1;-32.3;23.9;208.4;-76.3;1.2;3.0;1001.3;48.38;23.02565;72.53927;1.8;163.50115411991283;;3.3;9.67742;210.0;17 / 22;168206;2018-08-23 21:00:00:133
0.488;10.906;1.887;0.055;9.677;1.588;0.333;1.171;0.428;0.409;0.136;-0.032;15.0;15.2;-31.3;26.0;205.7;-78.7;-1.9;3.0;1001.3;48.38;23.02565;72.53927;1.8;163.50115411991283;;3.3;9.67742;210.0;17 / 22;168306;2018-08-23 21:00:00:233
0.081;11.56;3.022;0.041;9.653;1.731;0.079;1.553;0.781;-0.336;0.254;-0.202;15.0;15.1;-31.4;28.0;203.0;-80.1;-1.8;3.0;1001.3;48.38;23.02565;72.53927;1.8;163.50115411991283;;3.3;9.67742;210.0;17 / 22;168407;2018-08-23 21:00:00:334
-1.037;10.621;1.616;-0.213;9.675;1.585;-1.209;1.192;0.373;0.166;0.439;-0.062;11.0;14.4;-31.4;26.9;206.5;-79.5;2.9;3.0;1001.3;62.23;23.02565;72.53926;1.9;163.50115411991283;;3.3;9.67742;203.5;15 / 19;168506;2018-08-23 21:00:00:433
-0.555;8.406;2.461;-0.166;9.599;2.0;-0.389;-1.193;0.461;-0.456;0.149;0.212;16.0;13.1;-31.6;27.3;210.5;-79.9;7.7;3.0;1001.3;62.23;23.02565;72.53926;1.9;163.50115411991283;;3.3;9.67742;203.5;15 / 19;168606;2018-08-23 21:00:00:533
-0.649;8.619;0.831;-0.098;9.61;1.952;-0.537;-1.034;-1.126;0.234;0.138;0.199;16.0;12.1;-31.8;26.8;202.7;-78.2;3.3;3.0;1001.3;62.23;23.02565;72.53926;1.9;163.50115411991283;;3.3;9.67742;203.5;15 / 19;168706;2018-08-23 21:00:00:633
-0.045;9.955;2.284;0.115;9.633;1.835;-0.16;0.323;0.449;0.216;-0.092;0.252;20.0;11.0;-32.3;27.1;196.8;-79.0;-2.2;3.0;1001.3;65.53;23.02565;72.53926;1.9;163.50115411991283;;3.3;9.67742;203.5;15 / 19;168806;2018-08-23 21:00:00:733
0.263;10.391;2.449;0.302;9.65;1.717;-0.118;0.906;1.341;0.434;-0.046;0.197;20.0;10.7;-32.4;28.1;191.7;-79.4;-6.4;3.0;1001.3;65.53;23.02565;72.53926;1.9;163.50115411991283;;3.3;9.67742;203.5;15 / 19;168906;2018-08-23 21:00:00:833
0.589;10.607;2.389;0.27;9.669;1.615;0.431;0.94;0.444;-0.084;-0.114;-0.216;20.0;10.9;-31.3;27.8;189.3;-80.5;-10.7;3.0;1001.3;65.53;23.02565;72.53926;1.9;163.50115411991283;;3.3;9.67742;203.5;15 / 19;169006;2018-08-23 21:00:00:933
0.625;9.599;1.027;0.098;9.649;1.75;0.539;-0.057;-0.749;-0.633;-0.145;-0.159;20.0;12.9;-31.5;27.8;196.8;-80.5;-5.6;3.0;1001.3;61.86;23.02565;72.53926;1.9;163.50115411991283;;3.3;9.67742;203.5;15 / 19;169106;2018-08-23 21:00:01:033
0.251;7.899;2.143;0.119;9.539;2.273;-0.021;-1.374;0.624;-0.152;0.036;-0.074;18.0;12.2;-33.1;24.8;200.0;-77.9;-2.4;3.0;1001.3;61.86;23.02565;72.53926;1.9;163.50115411991283;;3.3;9.67742;203.5;15 / 19;169206;2018-08-23 21:00:01:133
-0.072;8.768;1.992;0.0;9.518;2.362;-0.058;-0.695;-0.219;0.31;0.037;0.059;18.0;12.4;-33.3;25.1;201.8;-75.9;-0.2;3.0;1001.3;61.86;23.02565;72.53926;1.9;163.50115411991283;;3.3;9.67742;203.5;15 / 19;169306;2018-08-23 21:00:01:233
0.462;9.599;1.573;0.063;9.58;2.095;0.425;-0.096;-0.359;0.323;0.045;0.159;21.0;12.4;-32.3;26.5;199.7;-77.2;-0.6;3.0;1001.3;61.98;23.02565;72.53926;1.9;163.50115411991283;;3.3;9.67742;203.5;15 / 19;169406;2018-08-23 21:00:01:333
0.634;10.762;2.349;0.163;9.654;1.717;0.472;1.108;0.632;0.265;0.003;0.121;20.0;11.7;-32.5;27.5;196.6;-79.5;-4.4;3.0;1001.3;61.98;23.02564;72.53926;1.9;163.50115411991283;;3.3;9.67742;202.4;17 / 21;169506;2018-08-23 21:00:01:433
-0.053;11.253;2.689;0.133;9.662;1.674;-0.004;1.584;0.96;-0.036;0.151;-0.195;20.0;11.8;-31.5;27.4;195.0;-80.2;-5.9;3.0;1001.3;61.98;23.02564;72.53926;1.9;163.50115411991283;;3.3;9.67742;202.4;17 / 21;169606;2018-08-23 21:00:01:533
-0.85;9.721;2.267;0.006;9.671;1.625;-0.602;-0.202;0.467;-0.064;0.221;0.095;18.0;11.3;-30.6;28.4;198.3;-80.6;-0.3;3.0;1001.3;52.84;23.02564;72.53926;1.9;163.50115411991283;;3.3;9.67742;202.4;17 / 21;169706;2018-08-23 21:00:01:633
0.28;8.373;1.506;0.01;9.598;2.014;0.27;-1.225;-0.508;-0.156;0.001;-0.038;18.0;10.7;-31.9;27.4;198.1;-78.8;-0.6;3.0;1001.3;52.84;23.02564;72.53926;1.9;163.50115411991283;;3.3;9.67742;202.4;17 / 21;169806;2018-08-23 21:00:01:733
0.11;8.004;0.879;0.128;9.665;1.654;0.006;-1.767;-0.833;0.062;0.006;0.061;19.0;11.3;-31.8;28.0;196.8;-79.6;-1.8;3.0;1001.3;52.84;23.02564;72.53926;1.9;163.50115411991283;;3.3;9.67742;202.4;17 / 21;169906;2018-08-23 21:00:01:833
0.175;9.955;2.342;0.197;9.678;1.572;-0.068;0.357;0.688;0.422;0.02;0.204;19.0;9.8;-31.1;29.2;193.0;-80.2;-4.0;3.0;1001.3;52.84;23.02564;72.53926;1.9;163.50115411991283;;3.3;9.67742;202.4;17 / 21;170006;2018-08-23 21:00:01:933
0.577;11.244;1.056;0.211;9.721;1.276;0.371;1.4;-0.347;0.113;-0.214;-0.056;17.0;9.7;-30.7;28.9;188.3;-81.8;-10.2;3.0;1001.3;43.52;23.02564;72.53926;1.9;163.50115411991283;;3.3;9.67742;202.4;17 / 21;170106;2018-08-23 21:00:02:033
0.912;10.089;1.461;0.193;9.737;1.152;0.7;0.372;0.29;-0.12;-0.239;-0.098;17.0;11.6;-29.5;30.6;190.2;-83.3;-10.0;3.0;1001.3;43.52;23.02564;72.53926;1.9;163.50115411991283;;3.3;9.67742;202.4;17 / 21;170206;2018-08-23 21:00:02:133
0.326;9.659;0.905;0.006;9.73;1.222;0.243;-0.096;-0.168;-0.188;0.181;-0.219;16.0;12.8;-30.0;29.8;197.0;-83.1;-4.7;3.0;1001.3;43.52;23.02564;72.53926;1.9;163.50115411991283;;3.3;9.67742;202.4;17 / 21;170306;2018-08-23 21:00:02:233
-0.393;8.639;1.789;-0.084;9.687;1.524;-0.318;-1.056;0.169;-0.301;-0.14;-0.153;3.0;12.2;-30.4;28.4;202.6;-81.5;2.4;3.0;1001.3;62.92;23.02564;72.53926;1.9;163.50115411991283;;3.3;9.67742;202.4;17 / 21;170406;2018-08-23 21:00:02:333
-0.496;8.804;0.826;-0.163;9.694;1.473;-0.333;-0.89;-0.647;0.354;0.039;0.046;3.0;13.1;-30.7;28.7;206.6;-80.7;5.5;3.0;1001.3;62.92;23.02563;72.53925;2.0;163.50115411991283;;3.3;9.67742;221.1;17 / 22;170506;2018-08-23 21:00:02:433
-0.8;10.549;1.044;-0.122;9.719;1.303;-0.677;0.83;-0.259;0.323;0.137;0.028;0.0;13.2;-29.3;29.1;207.5;-82.0;4.9;3.0;1001.3;62.92;23.02563;72.53925;2.0;163.50115411991283;;3.3;9.67742;221.1;17 / 22;170606;2018-08-23 21:00:02:533
-0.776;11.138;1.379;-0.096;9.74;1.138;-0.68;1.398;0.241;0.011;-0.063;-0.214;0.0;12.8;-29.5;29.1;204.8;-83.1;3.8;3.0;1001.3;53.8;23.02563;72.53925;2.0;163.50115411991283;;3.3;9.67742;221.1;17 / 22;170706;2018-08-23 21:00:02:633
-1.252;10.659;1.422;-0.183;9.738;1.141;-0.975;1.067;0.473;-0.126;0.073;-0.085;0.0;13.2;-28.4;29.1;210.8;-83.5;7.9;3.0;1001.3;53.8;23.02563;72.53925;2.0;163.50115411991283;;3.3;9.67742;221.1;17 / 22;170806;2018-08-23 21:00:02:733
-0.239;8.88;1.439;-0.241;9.66;1.674;-0.03;-0.851;-0.214;-0.782;0.039;-0.074;0.0;12.6;-29.8;28.9;208.9;-80.9;8.6;3.0;1001.3;53.8;23.02563;72.53925;2.0;163.50115411991283;;3.3;9.67742;221.1;17 / 22;170906;2018-08-23 21:00:02:833
-1.125;8.789;2.411;-0.377;9.577;2.074;-0.748;-0.788;0.337;0.154;0.052;-0.037;0.0;13.2;-31.4;26.6;209.8;-77.9;9.7;3.0;1001.3;55.29;23.02563;72.53925;2.0;163.50115411991283;;3.3;9.67742;221.1;17 / 22;171006;2018-08-23 21:00:02:933
-1.276;9.563;1.872;-0.476;9.594;1.974;-0.826;0.038;-0.259;-0.086;-0.04;0.342;0.0;13.3;-31.6;27.1;214.4;-78.1;13.2;3.0;1001.3;55.29;23.02563;72.53925;2.0;163.50115411991283;;3.3;9.67742;221.1;17 / 22;171106;2018-08-23 21:00:03:033
-0.596;10.159;1.949;-0.263;9.63;1.834;-0.287;0.596;0.079;0.271;-0.176;0.153;0.0;13.2;-30.7;27.3;209.0;-78.8;8.4;3.0;1001.3;55.29;23.02563;72.53925;2.0;163.50115411991283;;3.3;9.67742;221.1;17 / 22;171206;2018-08-23 21:00:03:133
-0.079;11.801;1.47;-0.22;9.626;1.858;0.103;2.196;-0.326;-0.42;0.006;-0.052;0.0;12.7;-31.7;27.8;206.9;-79.5;6.5;3.0;1001.3;55.29;23.02563;72.53925;2.0;163.50115411991283;;3.3;9.67742;221.1;17 / 22;171306;2018-08-23 21:00:03:233
0.524;9.833;2.756;-0.171;9.59;2.042;0.775;0.083;0.903;0.083;0.002;-0.269;0.0;13.0;-31.9;26.4;205.1;-77.9;3.9;3.0;1001.3;47.68;23.02563;72.53925;2.0;163.50115411991283;;3.3;9.67742;221.1;17 / 22;171406;2018-08-23 21:00:03:333
0.017;8.713;2.205;-0.191;9.543;2.252;0.217;-0.725;0.102;-0.478;-0.046;0.062;0.0;12.7;-31.5;26.2;206.4;-77.1;5.5;3.0;1001.3;47.68;23.02562;72.53924;2.0;163.50115411991283;;3.4;9.67742;199.9;17 / 20;171506;2018-08-23 21:00:03:433
-0.132;7.71;2.382;-0.098;9.456;2.599;-0.033;-1.727;-0.013;0.233;0.191;0.064;0.0;12.1;-32.6;25.7;201.5;-74.5;2.5;3.0;1001.3;47.68;23.02562;72.53924;2.0;163.50115411991283;;3.4;9.67742;199.9;17 / 20;171606;2018-08-23 21:00:03:533
0.666;9.151;1.698;-0.1;9.508;2.399;0.765;-0.357;-0.702;0.077;-0.005;0.103;0.0;11.5;-32.3;25.6;201.4;-75.6;3.1;3.0;1001.3;64.07;23.02562;72.53924;2.0;163.50115411991283;;3.4;9.67742;199.9;17 / 20;171706;2018-08-23 21:00:03:633
0.11;10.298;2.634;-0.048;9.6;2.003;0.009;0.801;0.693;0.625;0.32;0.228;0.0;10.7;-31.4;27.2;200.0;-77.1;2.1;3.0;1001.3;64.07;23.02562;72.53924;2.0;163.50115411991283;;3.4;9.67742;199.9;17 / 20;171806;2018-08-23 21:00:03:733
0.053;11.478;1.817;-0.084;9.624;1.88;0.041;1.859;0.107;-0.469;0.42;-0.081;0.0;9.9;-31.1;29.0;198.3;-79.4;1.8;3.0;1001.3;64.07;23.02562;72.53924;2.0;163.50115411991283;;3.4;9.67742;199.9;17 / 20;171906;2018-08-23 21:00:03:833
-0.594;9.929;1.987;-0.199;9.632;1.831;-0.744;0.465;0.271;0.042;0.475;0.01;0.0;9.1;-31.9;27.5;199.9;-78.5;4.0;3.0;1001.3;63.13;23.02562;72.53924;2.0;163.50115411991283;;3.4;9.67742;199.9;17 / 20;172006;2018-08-23 21:00:03:933
-0.448;8.643;2.531;-0.238;9.506;2.4;-0.267;-0.817;0.179;-0.379;0.167;-0.089;0.0;7.8;-32.1;27.6;197.3;-76.4;5.3;3.0;1001.3;63.13;23.02562;72.53924;2.0;163.50115411991283;;3.4;9.67742;199.9;17 / 20;172106;2018-08-23 21:00:04:033
-0.342;8.375;1.551;-0.266;9.551;2.211;-0.089;-0.946;-0.695;0.273;0.161;0.015;0.0;7.4;-32.8;27.4;196.7;-76.1;6.4;3.0;1001.3;63.13;23.02562;72.53924;2.0;163.50115411991283;;3.4;9.67742;199.9;17 / 20;172207;2018-08-23 21:00:04:134
0.278;9.026;2.457;-0.115;9.583;2.079;0.369;-0.42;0.339;0.211;-0.108;0.059;0.0;7.1;-31.3;29.0;194.4;-77.5;3.7;3.0;1001.3;60.97;23.02562;72.53924;2.0;163.50115411991283;;3.4;9.67742;199.9;17 / 20;172306;2018-08-23 21:00:04:233
-0.139;10.391;2.093;-0.067;9.635;1.828;-0.083;0.821;0.315;-0.069;-0.184;0.053;0.0;7.0;-31.1;30.3;193.5;-79.3;2.6;3.0;1001.3;60.97;23.02562;72.53924;2.0;163.50115411991283;;3.4;9.67742;199.9;17 / 20;172407;2018-08-23 21:00:04:334
0.45;10.863;2.859;-0.108;9.596;2.02;0.549;1.653;0.441;-0.023;0.106;0.065;0.0;7.3;-30.7;28.9;194.0;-78.3;3.1;3.0;1001.3;60.97;23.02561;72.53924;2.0;163.50115411991283;;3.3;12.90323;216.8;14 / 20;172506;2018-08-23 21:00:04:433
0.18;9.41;1.8;-0.21;9.613;1.928;0.36;-0.16;-0.144;-0.16;0.035;-0.099;0.0;7.7;-30.2;28.4;197.3;-78.8;4.9;3.0;1001.3;56.77;23.02561;72.53924;2.0;163.50115411991283;;3.3;12.90323;216.8;14 / 20;172606;2018-08-23 21:00:04:533
-0.208;8.241;1.942;-0.211;9.54;2.261;0.003;-1.299;-0.319;-0.178;-0.087;-0.106;0.0;8.9;-30.8;28.4;198.6;-77.3;5.2;3.0;1001.3;56.77;23.02561;72.53924;2.0;163.50115411991283;;3.3;12.90323;216.8;14 / 20;172707;2018-08-23 21:00:04:634
0.151;8.5;1.164;-0.229;9.551;2.213;0.399;-0.941;-1.097;0.104;-0.014;-0.018;0.0;9.2;-31.1;28.3;199.5;-76.8;5.8;3.0;1001.3;56.77;23.02561;72.53924;2.0;163.50115411991283;;3.3;12.90323;216.8;14 / 20;172806;2018-08-23 21:00:04:733
-0.065;9.659;2.186;-0.041;9.592;2.039;-0.074;0.15;0.111;0.368;0.028;0.017;0.0;8.1;-31.7;27.1;196.0;-77.3;2.7;3.0;1001.3;56.77;23.02561;72.53924;2.0;163.50115411991283;;3.3;12.90323;216.8;14 / 20;172906;2018-08-23 21:00:04:833
-0.623;11.119;2.461;-0.023;9.616;1.923;-0.381;1.531;0.481;-0.113;-0.106;-0.021;0.0;9.6;-30.3;28.8;195.5;-78.6;0.6;3.0;1001.3;57.91;23.02561;72.53924;2.0;163.50115411991283;;3.3;12.90323;216.8;14 / 20;173006;2018-08-23 21:00:04:933
-1.595;11.414;3.793;-0.011;9.567;2.153;-1.615;1.698;1.534;-0.058;0.125;0.2;0.0;8.7;-30.9;27.4;196.1;-77.4;1.1;3.0;1001.3;57.91;23.02561;72.53924;2.0;163.50115411991283;;3.3;12.90323;216.8;14 / 20;173106;2018-08-23 21:00:05:033
-0.103;9.618;2.911;0.053;9.476;2.523;-0.106;0.105;0.37;-0.435;0.005;0.03;0.0;8.6;-31.3;26.6;194.0;-76.4;-1.3;3.0;1001.3;57.91;23.02561;72.53924;2.0;163.50115411991283;;3.3;12.90323;216.8;14 / 20;173206;2018-08-23 21:00:05:133
-0.067;8.655;2.72;0.048;9.444;2.643;-0.115;-0.788;0.077;0.122;-0.01;0.198;0.0;8.2;-32.0;26.5;192.5;-74.3;-0.7;3.0;1001.3;60.09;23.02561;72.53924;2.0;163.50115411991283;;3.3;12.90323;216.8;14 / 20;173306;2018-08-23 21:00:05:233
