PRT(X),PRT(Y),PRT(Z),ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.47E+00,8.16E-01,9.83E+00,-0.92303,0.80768,9.89659,-2.21832,-0.11042,9.55182,1.33568,0.80797,0.10571,-0.18185,-0.06845,0.04599,5426,37.025,-11.565,-6.717,251.169,0.05,13.822,1.97,50.2184,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,150603,2018-09-02 17:25:12:444
1.13E+00,1.08E+00,9.38E+00,-0.99449,0.9223,9.4088,-2.1837,-0.16476,9.55901,1.17304,1.08284,-0.15189,-0.12059,0.07909,0.01083,5326,37.401,-12.689,-6.216,249.142,0.963,12.868,1.97,50.2184,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,150703,2018-09-02 17:25:12:544
1.15E+00,9.06E-01,9.85E+00,-1.10699,0.70032,9.87007,-2.25466,-0.21787,9.54146,1.14035,0.91748,0.3596,-0.03484,0.10732,0.07368,5347,37.025,-11.94,-5.841,250.633,1.195,13.049,1.97,57.8235,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,150803,2018-09-02 17:25:12:644
1.24E+00,7.79E-01,9.60E+00,-0.97533,0.6114,9.64351,-2.24435,-0.1973,9.54434,1.24704,0.78287,0.2377,-0.11154,0.11105,0.0854,5375.0005,37.401,-10.814,-6.654,251.891,1.001,13.123,1.97,57.8235,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,150903,2018-09-02 17:25:12:744
9.22E-01,1.07E+00,1.01E+01,-1.39874,0.88742,10.05817,-2.28213,-0.20605,9.53519,0.82965,1.01193,0.57305,-0.13977,0.18668,0.17488,5416,38.525,-10.814,-4.155,253.147,1.042,13.127,1.97,57.8235,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,151003,2018-09-02 17:25:12:844
1.08E+00,8.86E-01,9.82E+00,-1.40128,0.67876,9.79584,-2.44882,-0.18802,9.49412,0.97915,0.9422,0.42199,0.09033,0.1217,0.07422,5518,37.776,-13.065,-6.216,249.338,1.208,14.384,1.97,55.7719,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,151102,2018-09-02 17:25:12:943
1.06E+00,6.26E-01,9.63E+00,-1.43401,0.48924,9.59294,-2.51865,-0.07065,9.47744,1.07115,0.61184,0.28075,0.11536,0.08868,0.00337,5555.0005,35.588,-12.689,-4.529,248.52,0.812,14.765,1.97,55.7719,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,151203,2018-09-02 17:25:13:044
9.66E-01,4.37E-01,9.83E+00,-1.54469,0.44716,9.75339,-2.45009,0.07749,9.49534,0.94496,0.35268,0.42886,0.06369,7.90E-04,-0.00407,5551.0005,37.025,-13.065,-5.405,250.529,-0.062,14.616,1.97,55.7719,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,151303,2018-09-02 17:25:13:144
9.33E-01,5.13E-01,9.70E+00,-1.43565,0.63853,9.62747,-2.32881,0.14218,9.52506,0.87583,0.47871,0.1605,0.02428,-0.06473,-0.08025,5551.0005,37.776,-12.689,-2.841,250.443,-0.744,13.98,1.97,47.6128,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,151403,2018-09-02 17:25:13:244
8.13E-01,6.26E-01,9.94E+00,-1.51041,0.79123,9.84993,-2.23721,0.18426,9.54627,0.70203,0.60532,0.34349,0.05357,-0.05833,-0.02858,5551.0005,39.276,-13.065,-4.155,252.42,-0.95,13.395,1.97,47.6128,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,151503,2018-09-02 17:25:13:344
7.87E-01,4.41E-01,9.76E+00,-1.38727,0.68214,9.67735,-2.15454,0.26789,9.56329,0.75444,0.41792,0.1547,0.04453,0.03328,-0.03018,5559.0005,37.025,-11.189,-4.967,250.667,-1.417,12.777,1.97,47.6128,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,151603,2018-09-02 17:25:13:444
7.28E-01,4.48E-01,9.98E+00,-1.48968,0.73901,9.87518,-2.15745,0.30684,9.56147,0.66411,0.43269,0.32992,0.02802,0.01944,-0.06427,5536,37.776,-12.314,-4.591,251.161,-1.671,12.757,1.97,49.3861,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,151703,2018-09-02 17:25:13:544
7.24E-01,4.79E-01,9.79E+00,-1.36835,0.81284,9.7028,-1.98929,0.36991,9.59564,0.61994,0.44311,0.11198,0.036,-0.13023,-0.05788,5563.0005,37.776,-12.689,-3.717,251.296,-1.955,12.264,1.97,49.3861,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,151803,2018-09-02 17:25:13:644
6.90E-01,4.98E-01,1.00E+01,-1.30405,0.88945,9.9518,-1.85425,0.4257,9.62034,0.51591,0.46485,0.25256,0.06902,-0.10786,-0.09357,5516.9995,37.401,-11.94,-5.841,251.887,-2.238,11.409,1.97,49.3861,19.300117,72.861946,-158.065,0,0,14.680643,,16 / 37,151903,2018-09-02 17:25:13:744
5.50E-01,3.13E-01,9.80E+00,-1.18602,0.79369,9.71931,-1.66906,0.50848,9.65018,0.47395,0.2797,0.05306,0.06104,-0.16167,-0.05681,5452,37.776,-13.065,-8.342,251.175,-2.81,10.177,1.97,50.9973,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,152003,2018-09-02 17:25:13:844
6.42E-01,2.76E-01,9.78E+00,-0.99449,0.7971,9.71854,-1.45896,0.536,9.68269,0.42291,0.29526,0.06836,-0.00288,-0.19255,-0.09569,5412,38.525,-11.565,-5.405,251.78,-3.056,9.611,1.97,50.9973,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,152103,2018-09-02 17:25:13:944
4.46E-01,2.70E-01,9.82E+00,-0.91658,0.79237,9.76027,-1.31184,0.50468,9.7054,0.36806,0.23944,0.1472,-0.03377,-0.11479,-0.12285,5310,37.776,-10.065,-5.841,252.338,-3.05,7.974,1.97,50.9973,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,152203,2018-09-02 17:25:14:044
4.01E-01,2.11E-01,9.59E+00,-0.83305,0.70284,9.53976,-1.25043,0.45583,9.71592,0.47155,0.27791,0.11561,-0.10887,-0.00346,-0.19688,5119,39.276,-11.189,-5.841,254.626,-2.944,7.39,1.97,50.9973,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,152303,2018-09-02 17:25:14:144
4.69E-01,3.96E-01,9.84E+00,-0.70734,0.81239,9.79639,-1.14616,0.39152,9.73157,0.43545,0.40216,-0.04627,-0.04869,0.00133,-0.24429,5076,38.525,-9.752,-7.092,255.163,-2.428,6.867,1.97,60.2513,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,152403,2018-09-02 17:25:14:244
4.52E-01,5.87E-01,1.03E+01,-0.70642,0.98502,10.23752,-1.10452,0.38004,9.73684,0.37223,0.58101,0.44115,0.05836,-0.10307,-0.19102,5046,40.025,-9.377,-5.841,257.603,-2.221,6.472,1.97,60.2513,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,152503,2018-09-02 17:25:14:344
2.60E-01,5.59E-01,9.92E+00,-0.82851,0.96095,9.85988,-1.08091,0.39449,9.73891,0.25536,0.56539,0.0943,-0.03271,0.03435,-0.10634,5013,37.401,-8.627,-5.841,259.064,-2.322,6.309,1.97,60.2513,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,152603,2018-09-02 17:25:14:444
1.45E-01,4.21E-01,9.79E+00,-0.89871,0.8652,9.72429,-1.02542,0.45866,9.7421,0.09272,0.42695,0.05042,0.0099,-0.05992,0.10085,5029,39.963,-7.877,-7.529,258.827,-2.6,6.13,1.97,56.6785,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,152703,2018-09-02 17:25:14:544
2.18E-01,2.03E-01,9.77E+00,-0.74548,0.69791,9.71863,-0.95945,0.50451,9.74655,0.21696,0.19183,-0.09334,-0.03218,0.03062,0.21536,5000,37.401,-8.627,-7.092,257.516,-2.908,5.668,1.97,56.6785,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,152803,2018-09-02 17:25:14:644
3.04E-01,2.30E-01,9.75E+00,-0.64972,0.73622,9.71196,-0.95877,0.50942,9.74636,0.3682,0.20675,-0.199,-0.04709,0.13661,0.21483,4967,38.152,-9.752,-7.529,255.788,-2.978,5.618,1.97,56.6785,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,152903,2018-09-02 17:25:14:744
3.23E-01,2.44E-01,9.96E+00,-0.70718,0.77452,9.9092,-1.05868,0.53077,9.73488,0.29818,0.24435,0.29279,0.01202,0.0988,0.16902,5041,36.339,-9.001,-13.841,255.38,-3.054,5.943,1.97,53.4511,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,153003,2018-09-02 17:25:14:844
5.74E-03,6.00E-02,1.01E+01,-1.19981,0.63507,10.03148,-1.18981,0.55411,9.71842,-0.01257,0.1233,0.19576,-0.04337,0.15419,0.14719,5117,37.401,-9.377,-5.405,256.135,-3.257,6.853,1.97,53.4511,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,153102,2018-09-02 17:25:14:943
9.87E-02,-1.15E-01,9.56E+00,-1.09439,0.42563,9.48534,-1.25991,0.53722,9.71053,0.16751,-0.11244,-0.2405,-0.13124,0.13608,0.17648,5117,38.901,-10.44,-5.841,256.501,-3.241,7.174,1.97,53.4511,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,153202,2018-09-02 17:25:15:043
-1.81E-02,8.42E-02,1.01E+01,-1.41939,0.51555,9.94183,-1.42216,0.37418,9.69576,0.0055,0.14065,0.22747,-0.16747,0.1723,0.17009,5220,38.901,-11.189,-5.029,254.467,-2.459,8.022,1.97,53.4511,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,153303,2018-09-02 17:25:15:144
3.15E-01,4.72E-02,9.75E+00,-1.11731,0.39934,9.68703,-1.44288,0.36263,9.69314,0.29859,0.06627,-0.07292,0.01044,0.0482,0.04439,5325,37.776,-11.565,-5.405,252.949,-2.069,8.429,1.97,67.9375,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,153403,2018-09-02 17:25:15:244
3.16E-01,3.51E-02,9.88E+00,-1.15707,0.38676,9.81259,-1.47022,0.33837,9.68991,0.32129,0.05345,0.0884,-0.01672,0.0679,-0.02644,5308,37.025,-11.565,-5.029,251.999,-2.039,8.559,1.97,67.9375,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,153503,2018-09-02 17:25:15:344
7.63E-02,1.44E-01,9.69E+00,-1.45418,0.44789,9.56873,-1.5574,0.30642,9.67734,0.10768,0.14059,-0.13633,-0.02792,0.06151,-0.01793,5358,36.339,-12.314,-5.029,251.453,-1.796,9.093,1.97,67.9375,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,153603,2018-09-02 17:25:15:444
1.67E-01,2.24E-01,9.95E+00,-1.45595,0.50114,9.83867,-1.60378,0.28983,9.67028,0.1105,0.19629,0.18707,0.04559,0.00293,-0.10954,5392.9995,38.152,-11.94,-3.78,253.325,-1.594,9.377,1.97,64.9931,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,153703,2018-09-02 17:25:15:544
5.80E-02,2.05E-01,1.00E+01,-1.58752,0.54395,9.89508,-1.6086,0.33125,9.66815,0.1422,0.13526,0.29316,0.11377,-0.0072,-0.13351,5466,38.152,-10.814,-5.405,253.851,-1.936,9.446,1.97,64.9931,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,153803,2018-09-02 17:25:15:644
1.19E-01,1.82E-01,9.74E+00,-1.49814,0.61453,9.60924,-1.62861,0.45644,9.65969,0.13979,0.15548,-0.10574,0.12122,0.02583,-0.06746,5502,38.525,-10.814,-5.467,254.433,-2.545,9.563,1.97,64.9931,19.300117,72.861946,-164.516,0,0,14.680643,,16 / 37,153903,2018-09-02 17:25:15:744
6.71E-02,-1.35E-02,9.76E+00,-1.58347,0.53989,9.61662,-1.65717,0.55599,9.64961,0.10614,-0.01194,0.11098,0.11909,-0.00507,-0.07918,5506,37.025,-9.689,-8.78,255.363,-3.25,9.745,1.97,55.3286,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,154003,2018-09-02 17:25:15:844
1.36E-01,3.09E-02,9.90E+00,-1.53288,0.62039,9.76147,-1.69661,0.62582,9.63848,0.10913,-0.03615,0.10728,0.06636,0.09187,-0.08983,5536.9995,39.963,-10.44,-4.591,253.911,-3.414,9.716,1.97,55.3286,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,154103,2018-09-02 17:25:15:944
1.91E-01,-5.43E-02,9.98E+00,-1.57608,0.6143,9.83981,-1.74092,0.6596,9.62832,0.17566,-0.0494,0.15165,0.0376,0.0482,-0.0845,5555.0005,38.525,-9.689,-2.966,254.807,-3.84,10.197,1.97,55.3286,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,154203,2018-09-02 17:25:16:044
9.70E-02,8.20E-02,9.89E+00,-1.66235,0.75537,9.72447,-1.74328,0.6676,9.62734,0.12803,0.06429,0.03262,0.04132,-0.02211,-0.06374,5596.9995,38.901,-10.44,-4.155,256.222,-3.904,10.264,1.97,59.5602,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,154303,2018-09-02 17:25:16:144
1.97E-01,2.07E-01,9.99E+00,-1.58824,0.92702,9.82521,-1.75169,0.70691,9.62301,0.18589,0.09011,0.00295,0.06476,-0.00293,-0.00621,5627.0005,38.901,-10.44,-4.591,256.328,-4.134,10.317,1.97,59.5602,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,154402,2018-09-02 17:25:16:243
3.07E-01,1.49E-01,9.93E+00,-1.4846,0.90485,9.77942,-1.76524,0.77291,9.61545,0.27778,0.12284,0.10653,0.07329,0.00186,-0.07385,5590,39.276,-10.065,-4.591,256.403,-4.37,10.411,1.97,59.5602,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,154502,2018-09-02 17:25:16:343
2.53E-01,3.67E-03,1.00E+01,-1.53664,0.84364,9.8577,-1.72654,0.86246,9.61486,0.2183,-0.01725,-0.07208,0.10684,-0.05513,0.01404,5576.9995,38.901,-10.065,-3.342,256.488,-4.814,10.313,1.97,59.5602,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,154603,2018-09-02 17:25:16:444
6.77E-02,1.06E-01,9.95E+00,-1.65349,1.01289,9.76312,-1.6955,0.91674,9.61537,0.14726,0.11495,0.15065,0.05197,-2.70E-04,-0.03018,5495.0005,36.339,-10.814,-2.904,256.534,-5.228,10.004,1.97,64.194,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,154703,2018-09-02 17:25:16:544
-1.71E-01,7.82E-02,9.55E+00,-1.81383,1.00519,9.32442,-1.68677,0.97524,9.61115,-0.11912,0.02536,-0.33196,0.06902,-0.00826,0.04492,5495.0005,38.901,-10.065,-2.904,256.624,-5.572,9.978,1.97,64.194,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,154803,2018-09-02 17:25:16:644
3.49E-02,2.81E-01,1.01E+01,-1.84357,1.29167,9.82913,-1.83639,0.98748,9.58243,-0.47868,0.30854,0.07209,0.00244,0.00772,-0.0126,5552,37.776,-11.94,-3.78,253.506,-5.76,10.823,1.97,64.194,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,154903,2018-09-02 17:25:16:744
1.55E-02,5.04E-01,9.90E+00,-1.8588,1.50356,9.62262,-1.89707,1.00109,9.56919,0.13112,0.39564,-0.0712,0.01309,0.16644,0.1227,5552,40.338,-10.44,-4.155,257.156,-5.806,11.024,1.97,67.9075,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,155003,2018-09-02 17:25:16:844
3.43E-01,2.65E-01,9.73E+00,-1.6348,1.29303,9.51265,-2.05041,1.05463,9.53173,0.33414,0.223,-0.08611,-0.0114,0.25592,0.2926,5552,40.338,-12.314,-1.216,255.714,-6.073,11.786,1.97,67.9075,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,155103,2018-09-02 17:25:16:944
-3.56E-01,3.26E-01,9.97E+00,-2.60339,1.4211,9.52811,-2.3245,1.09231,9.46435,-0.33147,0.34781,-0.03544,-0.08064,0.20425,0.33308,5562,37.776,-12.314,-0.78,253.482,-6.32,13.218,1.97,67.9075,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,155203,2018-09-02 17:25:17:044
1.94E-01,9.90E-02,9.74E+00,-2.29724,1.19649,9.39577,-2.52525,1.10466,9.41134,0.30901,0.03941,-0.02551,-0.09929,0.19041,0.33681,5647.0005,38.901,-13.751,-0.404,252.673,-6.471,14.889,1.97,67.4544,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,155303,2018-09-02 17:25:17:144
-1.72E-01,2.01E-01,9.98E+00,-2.81407,1.29167,9.48711,-2.63681,1.06589,9.38517,-0.07964,0.16369,-0.06304,-0.17172,0.29001,0.45825,5651.0005,38.525,-14.502,0.034,249.878,-6.283,15.525,1.97,67.4544,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,155402,2018-09-02 17:25:17:243
4.35E-01,-4.19E-02,9.90E+00,-2.56508,1.04237,9.5107,-3.00913,1.07976,9.2709,0.33245,-0.06623,0.30457,-0.0929,0.47696,0.42682,5656.9995,38.525,-16.002,2.095,249.089,-6.289,17.623,1.97,67.4544,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,155503,2018-09-02 17:25:17:344
4.46E-01,-9.91E-02,1.00E+01,-2.84151,1.01526,9.57149,-3.2971,1.07662,9.17281,0.38478,-0.10551,0.35036,-0.10622,0.25327,0.23508,5851.0005,40.714,-16.69,1.721,247.483,-6.378,19.097,1.97,63.7911,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,155603,2018-09-02 17:25:17:444
2.87E-01,-4.28E-02,9.99E+00,-3.10995,1.04782,9.43553,-3.42434,1.01659,9.13295,0.21074,0.0988,0.26712,-0.06467,0.12489,-0.03763,5994,37.776,-17.815,2.095,244.759,-6.269,19.896,1.97,63.7911,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,155703,2018-09-02 17:25:17:544
3.54E-03,3.03E-02,9.93E+00,-3.52277,1.02975,9.22354,-3.51579,0.99017,9.10105,-0.06247,0.03655,0.17817,-0.01353,0.11211,0.03534,6148,37.025,-17.439,1.721,245.998,-5.779,20.924,1.97,63.7911,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,155803,2018-09-02 17:25:17:644
1.67E-01,4.64E-03,9.91E+00,-3.42201,1.00685,9.24265,-3.54212,0.99215,9.09062,0.09825,-0.01294,0.14076,0.01363,0.02849,0.02095,6203.0005,37.401,-17.815,3.783,244.775,-5.807,21.288,1.97,63.7911,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,155903,2018-09-02 17:25:17:744
6.71E-02,1.74E-01,9.99E+00,-3.439,1.19948,9.30899,-3.41001,1.01456,9.13854,0.0198,0.18941,0.06784,0.03546,-0.17871,-0.00407,6183.0005,37.776,-16.69,2.095,246.555,-5.893,20.663,1.97,57.0041,19.300117,72.861946,-164.516,0,0,19.574194,,16 / 37,156003,2018-09-02 17:25:17:844
3.03E-01,2.62E-01,1.01E+01,-3.11995,1.40689,9.53058,-3.30976,1.11104,9.16414,0.17116,0.27456,0.24935,0.13879,-0.11958,-0.0648,6164,38.901,-17.439,1.721,247.333,-6.505,19.858,1.97,57.0041,19.300117,72.86194,-161.29,0,0,19.574194,,16 / 37,156103,2018-09-02 17:25:17:944
-6.71E-02,5.97E-01,9.93E+00,-3.33069,1.78749,9.20044,-3.25108,1.18051,9.17645,-0.03054,0.56837,-0.08998,0.05411,-0.06845,-0.04083,6164,38.901,-17.439,1.283,247.425,-6.914,19.508,1.97,57.0041,19.300117,72.86194,-161.29,0,0,19.574194,,16 / 37,156202,2018-09-02 17:25:18:043
-1.09E+00,1.85E-01,9.42E+00,-4.07516,1.34564,8.45435,-2.744,1.25308,9.33117,-0.31105,0.34774,-0.60451,-0.34163,-0.67192,1.05,6168.9995,36.65,-18.939,1.283,246.229,-7.09,19.058,1.97,59.873,19.300117,72.86194,-161.29,0,0,19.574194,,16 / 37,156303,2018-09-02 17:25:18:144
-9.82E-01,3.11E-01,9.32E+00,-3.27881,1.32523,8.68738,-2.4432,1.01369,9.44318,-0.89252,0.23329,-0.77181,-0.67773,-0.02318,1.09367,5768,34.464,-20.752,-1.216,239.438,-6.256,14.607,1.97,59.873,19.300117,72.86194,-161.29,0,0,19.574194,,16 / 37,156403,2018-09-02 17:25:18:244
3.77E-01,6.20E-01,9.82E+00,-2.09708,1.30249,9.53677,-2.48689,0.6437,9.46422,0.35088,0.72094,0.52335,-0.5419,0.19414,1.00685,5830,32.275,-22.627,-2.904,233.712,-3.991,14.613,1.97,59.873,19.300117,72.86194,-161.29,0,0,19.574194,,16 / 37,156503,2018-09-02 17:25:18:344
3.24E-02,4.08E-01,9.94E+00,-2.5101,0.9673,9.57309,-2.52267,0.51437,9.46266,0.02742,0.4499,0.05473,-0.34323,0.06364,0.6942,5830,30.4,-24.814,-3.78,229.004,-3.233,14.88,1.97,53.1563,19.300117,72.86194,-161.29,0,0,19.574194,,16 / 37,156603,2018-09-02 17:25:18:444
3.88E-01,-1.37E-01,9.73E+00,-2.14607,0.28012,9.49454,-2.58119,0.36664,9.45375,0.36968,-0.09229,-0.03946,-0.19995,0.13554,0.16956,6056,28.963,-27.751,-3.78,227.855,-2.458,15.024,1.97,53.1563,19.300117,72.86194,-161.29,0,0,19.574194,,16 / 37,156703,2018-09-02 17:25:18:544
1.33E+00,-1.97E-01,1.10E+01,-1.66051,0.07802,10.94257,-2.55408,0.21453,9.46578,0.80585,0.04577,1.40051,-0.00235,-0.33743,-0.15268,6220,29.713,-27.002,-5.029,227.534,-1.433,15.536,1.97,53.1563,19.300117,72.86194,-161.29,0,0,19.574194,,16 / 37,156803,2018-09-02 17:25:18:644
-1.56E-01,-7.24E-01,9.57E+00,-2.43289,-0.50877,9.27129,-2.11585,0.21668,9.57322,-0.11296,-0.65915,-0.12124,-0.11794,-0.80988,0.19246,6342,29.338,-26.251,-5.467,225.264,-1.287,13.771,1.97,54.0002,19.300117,72.86194,-161.29,0,0,19.574194,,16 / 37,156903,2018-09-02 17:25:18:744
3.52E-01,-3.74E-01,1.01E+01,-1.28592,-0.22456,10.03049,-1.35503,0.07138,9.71232,0.18497,-0.31876,-0.17661,-0.21114,-0.27458,0.24094,6095.0005,27.089,-25.94,-7.967,223.393,-0.847,9.301,1.97,54.0002,19.300116,72.86194,-161.29,0,1.008,19.574194,233.3,16 / 37,157003,2018-09-02 17:25:18:844
5.31E-01,-1.38E+00,9.31E+00,-0.75027,-1.35632,9.29579,-1.47433,0.00198,9.69519,0.72,-1.37268,-0.53908,-0.08224,0.31984,0.26277,5502,27.089,-27.751,-7.967,219.883,-0.122,7.876,1.97,54.0002,19.300116,72.86194,-161.29,0,1.008,19.574194,233.3,16 / 37,157103,2018-09-02 17:25:18:944
7.74E-01,-1.03E+00,9.83E+00,-0.93065,-1.08339,9.81134,-1.71898,-0.0641,9.6546,0.80079,-1.01882,0.08678,-0.01514,0.03328,0.09552,5628,28.214,-28.502,-7.155,223.374,0.3,9.925,1.97,53.374,19.300116,72.86194,-161.29,0,1.008,19.574194,233.3,16 / 37,157203,2018-09-02 17:25:19:044
3.76E-01,-8.59E-01,1.01E+01,-1.36975,-0.93015,9.98936,-1.61749,-0.11453,9.67166,0.32269,-0.81479,0.16557,-0.07266,-0.14461,-0.18037,6003.0005,26.714,-27.377,-7.155,222.946,0.407,9.944,1.97,53.374,19.300116,72.86194,-161.29,0,1.008,19.574194,233.3,16 / 37,157303,2018-09-02 17:25:19:144
1.30E-01,-5.17E-01,9.59E+00,-1.20801,-0.64096,9.50406,-1.32449,-0.12115,9.71604,0.12579,-0.51896,-0.28025,0.04453,-0.31026,0.07794,6010,27.089,-27.002,-8.405,223.339,0.741,8.023,1.97,53.374,19.300116,72.86194,-161.29,0,1.008,19.574194,233.3,16 / 37,157403,2018-09-02 17:25:19:244
1.73E-02,-5.30E-01,1.03E+01,-1.33339,-0.61862,10.1922,-1.32418,-0.0456,9.71673,0.24586,-0.62731,0.22509,0.11003,0.10252,0.07848,5728.9995,26.714,-27.751,-7.967,221.214,0.495,7.55,1.97,53.374,19.300116,72.86194,-161.29,0,1.008,19.574194,233.3,16 / 37,157503,2018-09-02 17:25:19:344
3.99E-02,-2.46E-01,1.01E+01,-1.36595,-0.27893,10.03656,-1.44768,-0.01168,9.6992,0.20159,-0.25442,0.20364,0.06902,0.08336,-0.25336,5760,27.838,-27.751,-5.904,221.308,0.188,7.976,1.97,54.1072,19.300116,72.86194,-161.29,0,1.008,19.574194,233.3,16 / 37,157603,2018-09-02 17:25:19:444
-3.27E-01,-3.10E-01,9.58E+00,-1.79787,-0.27846,9.41742,-1.50884,0.03208,9.68983,-0.20743,-0.33402,-0.23283,0.06422,0.1281,-0.16174,5939.0005,26.714,-27.377,-6.279,223.684,-0.187,8.851,1.97,54.1072,19.300116,72.86194,-161.29,0,1.008,19.574194,233.3,16 / 37,157703,2018-09-02 17:25:19:544
-4.61E-01,3.98E-01,1.03E+01,-2.1284,0.40117,10.05316,-1.62672,-0.01385,9.67078,-0.48994,0.41512,0.31259,0.02855,-0.00188,-0.2395,6075.0005,28.963,-26.251,-6.342,224.627,-0.018,9.384,1.97,54.1072,19.300116,72.86194,-161.29,0,1.008,19.574194,233.3,16 / 37,157803,2018-09-02 17:25:19:644
-4.56E-01,-2.23E-02,9.47E+00,-1.9973,-0.03366,9.2641,-1.60114,-0.04806,9.67494,-0.4219,0.00946,-0.51305,-0.10089,0.04393,0.02255,6230,29.338,-25.502,-6.717,225.862,0.069,9.407,1.97,51.3232,19.300116,72.86194,-161.29,0,1.008,19.574194,233.3,16 / 37,157903,2018-09-02 17:25:19:744
-2.09E-01,7.43E-01,1.02E+01,-1.8947,0.65541,9.99011,-1.65755,-0.10796,9.66495,-0.22523,0.7148,0.30556,0.00777,0.05139,-0.13777,6156.9995,27.089,-25.565,-6.279,226.5,0.495,9.559,1.97,51.3232,19.300116,72.86194,-161.29,0,1.008,19.574194,233.3,16 / 37,158003,2018-09-02 17:25:19:844
-4.40E-01,8.28E-01,9.96E+00,-2.153,0.82211,9.73894,-1.69223,-0.00557,9.65954,-0.3679,0.74732,-0.00969,0.20432,0.01465,-0.09836,6160,29.338,-24.814,-7.529,227.389,0.033,9.937,1.97,51.3232,19.300114,72.86193,-161.29,0,0,19.574194,,16 / 37,158103,2018-09-02 17:25:19:944
-3.78E-01,5.99E-01,9.55E+00,-2.09912,0.71692,9.31331,-1.79907,0.13581,9.63926,-0.35163,0.48456,-0.25757,0.09033,0.1787,-0.11273,6126,29.713,-24.065,-5.841,225.827,-0.71,10.432,1.97,50.8247,19.300114,72.86193,-161.29,0,0,19.574194,,16 / 37,158203,2018-09-02 17:25:20:044
