ACCELEROMETER.X,ACCELEROMETER.Y,ACCELEROMETER.Z,ORIENTATION.Z,ORIENTATION.X,ORIENTATION.Y,Global X,Global Y,Global Z,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.5459,3.5243,8.3318,273.54,-18.18,-6.43,0.7205581266,0.4359289807,9.0237658685,19505,2018-07-07 14:54:00:982
0.5459,3.5243,8.3318,273.54,-18.18,-6.43,0.7205581266,0.4359289807,9.0237658685,19530,2018-07-07 14:54:01:007
0.5459,3.5243,8.3318,277.16,-22.88,-3.75,0.0006135825,0.0002732137,9.0629789853,19554,2018-07-07 14:54:01:031
0.5459,3.5243,8.3318,277.16,-22.88,-3.75,0.0006135825,0.0002732137,9.0629789853,19577,2018-07-07 14:54:01:054
0.9098,4.0127,8.8107,277.16,-22.88,-3.75,0.2949022525,-0.2971652176,9.7150737164,19601,2018-07-07 14:54:01:078
0.9098,4.0127,8.8107,277.16,-22.88,-3.75,0.2949022525,-0.2971652176,9.7150737164,19625,2018-07-07 14:54:01:102
0.9098,4.0127,8.8107,277.16,-22.88,-3.75,0.2949022525,-0.2971652176,9.7150737164,19650,2018-07-07 14:54:01:127
0.9098,4.0127,8.8107,277.16,-22.88,-3.75,0.2949022525,-0.2971652176,9.7150737164,19673,2018-07-07 14:54:01:150
0.9098,4.0127,8.8107,277.16,-22.88,-3.75,0.2949022525,-0.2971652176,9.7150737164,19697,2018-07-07 14:54:01:174
0.7757,4.1372,11.2911,277.16,-22.88,-3.75,-0.5796191199,-0.1086572694,12.0357512775,19723,2018-07-07 14:54:01:200
0.7757,4.1372,11.2911,277.16,-22.88,-3.75,-0.5796191199,-0.1086572694,12.0357512775,19745,2018-07-07 14:54:01:222
0.7757,4.1372,11.2911,276.44,-20.08,-3.93,-1.38287731688003E-05,-1.19321185632071E-05,12.0501897719,19769,2018-07-07 14:54:01:246
0.7757,4.1372,11.2911,276.44,-20.08,-3.93,-1.38287731688003E-05,-1.19321185632071E-05,12.0501897719,19793,2018-07-07 14:54:01:270
0.7757,4.1372,11.2911,276.44,-20.08,-3.93,-1.38287731688003E-05,-1.19321185632071E-05,12.0501897719,19817,2018-07-07 14:54:01:294
0.3926,3.2944,10.7069,276.44,-20.08,-3.93,-0.6171680633,0.2746590507,11.1887702505,19841,2018-07-07 14:54:01:318
0.3926,3.2944,10.7069,276.44,-20.08,-3.93,-0.6171680633,0.2746590507,11.1887702505,19865,2018-07-07 14:54:01:342
0.3926,3.2944,10.7069,276.44,-20.08,-3.93,-0.6171680633,0.2746590507,11.1887702505,19889,2018-07-07 14:54:01:366
0.3926,3.2944,10.7069,276.44,-20.08,-3.93,-0.6171680633,0.2746590507,11.1887702505,19913,2018-07-07 14:54:01:390
0.3926,3.2944,10.7069,276.44,-20.08,-3.93,-0.6171680633,0.2746590507,11.1887702505,19937,2018-07-07 14:54:01:414
-0.3831,2.3846,8.7053,276.44,-20.08,-3.93,-0.838277237,0.8904354579,8.9509634582,19962,2018-07-07 14:54:01:439
-0.3831,2.3846,8.7053,276.44,-20.08,-3.93,-0.838277237,0.8904354579,8.9509634582,19985,2018-07-07 14:54:01:462
-0.3831,2.3846,8.7053,276.44,-20.08,-3.93,-0.838277237,0.8904354579,8.9509634582,20009,2018-07-07 14:54:01:486
-0.3831,2.3846,8.7053,276.44,-20.08,-3.93,-0.838277237,0.8904354579,8.9509634582,20033,2018-07-07 14:54:01:510
-0.3831,2.3846,8.7053,277.78,-15.31,2.52,-0.0007994807,-0.0001356169,9.0341203336,20057,2018-07-07 14:54:01:534
0.6895,2.8635,7.9392,277.78,-15.31,2.52,0.8099145497,-0.936890918,8.3768856367,20081,2018-07-07 14:54:01:558
0.6895,2.8635,7.9392,277.78,-15.31,2.52,0.8099145497,-0.936890918,8.3768856367,20106,2018-07-07 14:54:01:583
0.6895,2.8635,7.9392,277.78,-15.31,2.52,0.8099145497,-0.936890918,8.3768856367,20130,2018-07-07 14:54:01:607
0.6895,2.8635,7.9392,277.78,-15.31,2.52,0.8099145497,-0.936890918,8.3768856367,20153,2018-07-07 14:54:01:630
0.6895,2.8635,7.9392,277.78,-15.31,2.52,0.8099145497,-0.936890918,8.3768856367,20178,2018-07-07 14:54:01:655
0.7183,3.6105,8.4946,277.78,-15.31,2.52,1.3861461949,-0.9118481233,9.1080747706,20201,2018-07-07 14:54:01:678
0.7183,3.6105,8.4946,277.78,-15.31,2.52,1.3861461949,-0.9118481233,9.1080747706,20225,2018-07-07 14:54:01:702
0.7183,3.6105,8.4946,277.78,-15.31,2.52,1.3861461949,-0.9118481233,9.1080747706,20249,2018-07-07 14:54:01:726
0.7183,3.6105,8.4946,276.74,-22.95,-4.83,0.0006673459,-0.0004320412,9.2579637971,20273,2018-07-07 14:54:01:750
0.5459,3.7062,8.4755,276.74,-22.95,-4.83,0.0812012147,0.1804494009,9.264387183,20297,2018-07-07 14:54:01:774
0.5459,3.7062,8.4755,276.74,-22.95,-4.83,0.0812012147,0.1804494009,9.264387183,20322,2018-07-07 14:54:01:799
0.5459,3.7062,8.4755,276.74,-22.95,-4.83,0.0812012147,0.1804494009,9.264387183,20346,2018-07-07 14:54:01:823
0.5459,3.7062,8.4755,276.74,-22.95,-4.83,0.0812012147,0.1804494009,9.264387183,20369,2018-07-07 14:54:01:846
0.5459,3.7062,8.4755,276.74,-22.95,-4.83,0.0812012147,0.1804494009,9.264387183,20394,2018-07-07 14:54:01:871
1.1013,3.2753,9.7971,276.74,-22.95,-4.83,-0.7890147609,-0.3676199618,10.3520979256,20418,2018-07-07 14:54:01:895
1.1013,3.2753,9.7971,276.74,-22.95,-4.83,-0.7890147609,-0.3676199618,10.3520979256,20442,2018-07-07 14:54:01:919
1.1013,3.2753,9.7971,271.15,-18.38,-6.41,-0.0004292785,-0.0006523947,10.3886293408,20465,2018-07-07 14:54:01:942
1.1013,3.2753,9.7971,271.15,-18.38,-6.41,-0.0004292785,-0.0006523947,10.3886293408,20489,2018-07-07 14:54:01:966
1.1013,3.2753,9.7971,271.15,-18.38,-6.41,-0.0004292785,-0.0006523947,10.3886293408,20513,2018-07-07 14:54:01:990
1.0726,2.308,9.7779,271.15,-18.38,-6.41,-0.911702898,0.0074370759,10.0624751272,20537,2018-07-07 14:54:02:014
1.0726,2.308,9.7779,271.15,-18.38,-6.41,-0.911702898,0.0074370759,10.0624751272,20562,2018-07-07 14:54:02:039
1.0726,2.308,9.7779,271.15,-18.38,-6.41,-0.911702898,0.0074370759,10.0624751272,20585,2018-07-07 14:54:02:062
1.0726,2.308,9.7779,271.15,-18.38,-6.41,-0.911702898,0.0074370759,10.0624751272,20610,2018-07-07 14:54:02:087
1.0726,2.308,9.7779,271.15,-18.38,-6.41,-0.911702898,0.0074370759,10.0624751272,20634,2018-07-07 14:54:02:111
1.6472,2.3463,8.2935,264.69,-15.51,-11.23,-0.0002455903,-0.0004988659,8.7749947847,20657,2018-07-07 14:54:02:134
1.6472,2.3463,8.2935,264.69,-15.51,-11.23,-0.0002455903,-0.0004988659,8.7749947847,20681,2018-07-07 14:54:02:158
1.6472,2.3463,8.2935,264.69,-15.51,-11.23,-0.0002455903,-0.0004988659,8.7749947847,20706,2018-07-07 14:54:02:183
1.6472,2.3463,8.2935,264.69,-15.51,-11.23,-0.0002455903,-0.0004988659,8.7749947847,20729,2018-07-07 14:54:02:206
1.6472,2.3463,8.2935,264.69,-15.51,-11.23,-0.0002455903,-0.0004988659,8.7749947847,20754,2018-07-07 14:54:02:231
0.6704,2.8443,8.3127,264.69,-15.51,-11.23,0.6122085071,0.908559807,8.743007478,20778,2018-07-07 14:54:02:255
0.6704,2.8443,8.3127,264.69,-15.51,-11.23,0.6122085071,0.908559807,8.743007478,20801,2018-07-07 14:54:02:278
0.6704,2.8443,8.3127,264.69,-15.51,-11.23,0.6122085071,0.908559807,8.743007478,20825,2018-07-07 14:54:02:302
0.6704,2.8443,8.3127,264.69,-15.51,-11.23,0.6122085071,0.908559807,8.743007478,20849,2018-07-07 14:54:02:326
0.6704,2.8443,8.3127,266.16,-18.83,-4.61,0.0003365911,-0.0001382636,8.8113824005,20874,2018-07-07 14:54:02:351
1.2641,3.3806,9.1267,266.16,-18.83,-4.61,0.1948875742,-0.5407368688,9.797585444,20897,2018-07-07 14:54:02:374
1.2641,3.3806,9.1267,266.16,-18.83,-4.61,0.1948875742,-0.5407368688,9.797585444,20922,2018-07-07 14:54:02:399
1.2641,3.3806,9.1267,266.16,-18.83,-4.61,0.1948875742,-0.5407368688,9.797585444,20945,2018-07-07 14:54:02:422
1.2641,3.3806,9.1267,266.16,-18.83,-4.61,0.1948875742,-0.5407368688,9.797585444,20969,2018-07-07 14:54:02:446
1.2641,3.3806,9.1267,266.16,-18.83,-4.61,0.1948875742,-0.5407368688,9.797585444,20993,2018-07-07 14:54:02:470
0.8332,3.5243,10.908,266.16,-18.83,-4.61,-0.191691441,0.0591735549,11.491698291,21017,2018-07-07 14:54:02:494
0.8332,3.5243,10.908,266.16,-18.83,-4.61,-0.191691441,0.0591735549,11.491698291,21041,2018-07-07 14:54:02:518
0.8332,3.5243,10.908,265.53,-17.86,-4.37,-0.0006526722,0.0004309311,11.4934492698,21066,2018-07-07 14:54:02:543
0.8332,3.5243,10.908,265.53,-17.86,-4.37,-0.0006526722,0.0004309311,11.4934492698,21089,2018-07-07 14:54:02:566
0.8332,3.5243,10.908,265.53,-17.86,-4.37,-0.0006526722,0.0004309311,11.4934492698,21113,2018-07-07 14:54:02:590
0.7374,2.6624,12.8617,265.53,-17.86,-4.37,-1.3928678663,0.3544003163,13.0763060125,21138,2018-07-07 14:54:02:615
0.7374,2.6624,12.8617,265.53,-17.86,-4.37,-1.3928678663,0.3544003163,13.0763060125,21162,2018-07-07 14:54:02:639
0.7374,2.6624,12.8617,265.53,-17.86,-4.37,-1.3928678663,0.3544003163,13.0763060125,21186,2018-07-07 14:54:02:663
0.7374,2.6624,12.8617,265.53,-17.86,-4.37,-1.3928678663,0.3544003163,13.0763060125,21210,2018-07-07 14:54:02:687
0.7374,2.6624,12.8617,265.53,-17.86,-4.37,-1.3928678663,0.3544003163,13.0763060125,21233,2018-07-07 14:54:02:710
0.2777,1.9249,9.8067,263.83,-11.1,-1.62,9.0112090925798E-05,-0.0003598077,9.9976858349,21258,2018-07-07 14:54:02:735
0.2777,1.9249,9.8067,263.83,-11.1,-1.62,9.0112090925798E-05,-0.0003598077,9.9976858349,21282,2018-07-07 14:54:02:759
0.2777,1.9249,9.8067,263.83,-11.1,-1.62,9.0112090925798E-05,-0.0003598077,9.9976858349,21306,2018-07-07 14:54:02:783
0.2777,1.9249,9.8067,263.83,-11.1,-1.62,9.0112090925798E-05,-0.0003598077,9.9976858349,21330,2018-07-07 14:54:02:807
0.2777,1.9249,9.8067,263.83,-11.1,-1.62,9.0112090925798E-05,-0.0003598077,9.9976858349,21353,2018-07-07 14:54:02:830
0.0096,2.4612,7.9296,263.83,-11.1,-1.62,0.9070056654,0.1177764734,8.2522495833,21377,2018-07-07 14:54:02:854
0.0096,2.4612,7.9296,263.83,-11.1,-1.62,0.9070056654,0.1177764734,8.2522495833,21401,2018-07-07 14:54:02:878
0.0096,2.4612,7.9296,263.83,-11.1,-1.62,0.9070056654,0.1177764734,8.2522495833,21425,2018-07-07 14:54:02:902
0.0096,2.4612,7.9296,263.83,-11.1,-1.62,0.9070056654,0.1177764734,8.2522495833,21450,2018-07-07 14:54:02:927
0.0096,2.4612,7.9296,268.4,-17.24,-0.07,0.0004886627,7.42234156369537E-05,8.3027798667,21474,2018-07-07 14:54:02:951
0.6512,3.2465,9.3087,268.4,-17.24,-0.07,0.3235434003,-0.649113736,9.8534100902,21498,2018-07-07 14:54:02:975
0.6512,3.2465,9.3087,268.4,-17.24,-0.07,0.3235434003,-0.649113736,9.8534100902,21521,2018-07-07 14:54:02:998
0.6512,3.2465,9.3087,268.4,-17.24,-0.07,0.3235434003,-0.649113736,9.8534100902,21545,2018-07-07 14:54:03:022
0.6512,3.2465,9.3087,268.4,-17.24,-0.07,0.3235434003,-0.649113736,9.8534100902,21569,2018-07-07 14:54:03:046
0.8619,3.5626,8.7532,268.4,-17.24,-0.07,0.7839174959,-0.8734341081,9.4167981198,21597,2018-07-07 14:54:03:074
0.8619,3.5626,8.7532,266.91,-22.05,-5.62,9.77089414000432E-06,-0.0005549717,9.4896522751,21660,2018-07-07 14:54:03:137
0.8619,3.5626,8.7532,266.91,-22.05,-5.62,9.77089414000432E-06,-0.0005549717,9.4896522751,21661,2018-07-07 14:54:03:138
0.8619,3.5626,8.7532,266.91,-22.05,-5.62,9.77089414000432E-06,-0.0005549717,9.4896522751,21665,2018-07-07 14:54:03:142
0.8619,3.5626,8.7532,266.91,-22.05,-5.62,9.77089414000432E-06,-0.0005549717,9.4896522751,21690,2018-07-07 14:54:03:167
0.7278,3.2657,10.8793,266.91,-22.05,-5.62,-1.0446131787,0.3979994188,11.3271372195,21714,2018-07-07 14:54:03:191
0.7278,3.2657,10.8793,266.91,-22.05,-5.62,-1.0446131787,0.3979994188,11.3271372195,21737,2018-07-07 14:54:03:214
0.7278,3.2657,10.8793,266.91,-22.05,-5.62,-1.0446131787,0.3979994188,11.3271372195,21762,2018-07-07 14:54:03:239
0.7278,3.2657,10.8793,266.91,-22.05,-5.62,-1.0446131787,0.3979994188,11.3271372195,21786,2018-07-07 14:54:03:263
0.7278,3.2657,10.8793,266.91,-22.05,-5.62,-1.0446131787,0.3979994188,11.3271372195,21810,2018-07-07 14:54:03:287
1.0534,2.1261,9.2703,266.91,-22.05,-5.62,-1.5369709078,-0.0577276247,9.4447235433,21833,2018-07-07 14:54:03:310
1.0534,2.1261,9.2703,261.88,-12.84,-6.48,-0.0005137086,-0.0003889496,9.569138647,21857,2018-07-07 14:54:03:334
1.0534,2.1261,9.2703,261.88,-12.84,-6.48,-0.0005137086,-0.0003889496,9.569138647,21882,2018-07-07 14:54:03:359
1.0534,2.1261,9.2703,261.88,-12.84,-6.48,-0.0005137086,-0.0003889496,9.569138647,21906,2018-07-07 14:54:03:383
1.0534,2.1261,9.2703,261.88,-12.84,-6.48,-0.0005137086,-0.0003889496,9.569138647,21930,2018-07-07 14:54:03:407
1.992,2.1835,9.9599,261.88,-12.84,-6.48,-0.2398924297,-0.8296693045,10.3532335397,21953,2018-07-07 14:54:03:430
1.992,2.1835,9.9599,261.88,-12.84,-6.48,-0.2398924297,-0.8296693045,10.3532335397,21977,2018-07-07 14:54:03:454
1.992,2.1835,9.9599,261.88,-12.84,-6.48,-0.2398924297,-0.8296693045,10.3532335397,22001,2018-07-07 14:54:03:478
1.992,2.1835,9.9599,261.88,-12.84,-6.48,-0.2398924297,-0.8296693045,10.3532335397,22025,2018-07-07 14:54:03:502
1.992,2.1835,9.9599,261.88,-12.84,-6.48,-0.2398924297,-0.8296693045,10.3532335397,22049,2018-07-07 14:54:03:526
0.6991,2.6528,7.7955,260.84,-12.13,-11.31,1.0805249447,0.6799688327,8.1649260334,22074,2018-07-07 14:54:03:551
0.6991,2.6528,7.7955,260.84,-12.13,-11.31,1.0805249447,0.6799688327,8.1649260334,22097,2018-07-07 14:54:03:574
0.6991,2.6528,7.7955,260.84,-12.13,-11.31,1.0805249447,0.6799688327,8.1649260334,22121,2018-07-07 14:54:03:598
0.6991,2.6528,7.7955,260.84,-12.13,-11.31,1.0805249447,0.6799688327,8.1649260334,22145,2018-07-07 14:54:03:622
0.6991,2.6528,7.7955,260.84,-12.13,-11.31,1.0805249447,0.6799688327,8.1649260334,22169,2018-07-07 14:54:03:646
1.0534,3.2465,8.9064,260.84,-12.13,-11.31,1.3925474272,0.4984293408,9.4226193081,22194,2018-07-07 14:54:03:671
1.0534,3.2465,8.9064,260.84,-12.13,-11.31,1.3925474272,0.4984293408,9.4226193081,22217,2018-07-07 14:54:03:694
1.0534,3.2465,8.9064,260.84,-12.13,-11.31,1.3925474272,0.4984293408,9.4226193081,22241,2018-07-07 14:54:03:718
1.0534,3.2465,8.9064,265.43,-19.9,-6.75,1.74591712163163E-05,0.0007377185,9.5379963423,22265,2018-07-07 14:54:03:742
1.0534,3.2465,8.9064,265.43,-19.9,-6.75,1.74591712163163E-05,0.0007377185,9.5379963423,22289,2018-07-07 14:54:03:766
1.0247,3.8978,9.8258,265.43,-19.9,-6.75,0.3127180202,0.1127437203,10.6150222262,22313,2018-07-07 14:54:03:790
1.0247,3.8978,9.8258,265.43,-19.9,-6.75,0.3127180202,0.1127437203,10.6150222262,22337,2018-07-07 14:54:03:814
1.0247,3.8978,9.8258,265.43,-19.9,-6.75,0.3127180202,0.1127437203,10.6150222262,22361,2018-07-07 14:54:03:838
1.0247,3.8978,9.8258,265.43,-19.9,-6.75,0.3127180202,0.1127437203,10.6150222262,22385,2018-07-07 14:54:03:862
1.0247,3.8978,9.8258,265.43,-19.9,-6.75,0.3127180202,0.1127437203,10.6150222262,22409,2018-07-07 14:54:03:886
0.9002,3.6296,10.4483,265.43,-19.9,-6.75,-0.1277682559,0.3453840241,11.0912449364,22434,2018-07-07 14:54:03:911
0.9002,3.6296,10.4483,269.49,-19.09,-4.92,0.0001797522,-0.0007893727,11.097356822,22458,2018-07-07 14:54:03:935
0.9002,3.6296,10.4483,269.49,-19.09,-4.92,0.0001797522,-0.0007893727,11.097356822,22481,2018-07-07 14:54:03:958
0.9002,3.6296,10.4483,269.49,-19.09,-4.92,0.0001797522,-0.0007893727,11.097356822,22505,2018-07-07 14:54:03:982
0.9002,3.6296,10.4483,269.49,-19.09,-4.92,0.0001797522,-0.0007893727,11.097356822,22529,2018-07-07 14:54:04:006
-0.431,2.1261,7.5753,269.49,-19.09,-4.92,-0.4375061714,1.083042513,7.7927427498,22553,2018-07-07 14:54:04:030
-0.431,2.1261,7.5753,269.49,-19.09,-4.92,-0.4375061714,1.083042513,7.7927427498,22577,2018-07-07 14:54:04:054
-0.431,2.1261,7.5753,269.49,-19.09,-4.92,-0.4375061714,1.083042513,7.7927427498,22601,2018-07-07 14:54:04:078
-0.431,2.1261,7.5753,269.49,-19.09,-4.92,-0.4375061714,1.083042513,7.7927427498,22626,2018-07-07 14:54:04:103
-0.431,2.1261,7.5753,269.49,-19.09,-4.92,-0.4375061714,1.083042513,7.7927427498,22649,2018-07-07 14:54:04:126
0.4693,2.0877,9.2703,269.49,-19.09,-4.92,-1.0580255004,0.3369246442,9.4490348552,22674,2018-07-07 14:54:04:151
0.4693,2.0877,9.2703,269.49,-19.09,-4.92,-1.0580255004,0.3369246442,9.4490348552,22697,2018-07-07 14:54:04:174
0.4693,2.0877,9.2703,269.49,-19.09,-4.92,-1.0580255004,0.3369246442,9.4490348552,22721,2018-07-07 14:54:04:198
0.4693,2.0877,9.2703,269.49,-19.09,-4.92,-1.0580255004,0.3369246442,9.4490348552,22746,2018-07-07 14:54:04:223
0.4693,2.0877,9.2703,272.71,-12.68,-2.9,-0.0007196329,0.0002790253,9.5140525158,22769,2018-07-07 14:54:04:246
1.1013,2.8347,7.604,272.71,-12.68,-2.9,1.1189505768,-0.663017539,8.0856390675,22794,2018-07-07 14:54:04:271
1.1013,2.8347,7.604,272.71,-12.68,-2.9,1.1189505768,-0.663017539,8.0856390675,22817,2018-07-07 14:54:04:294
1.1013,2.8347,7.604,272.71,-12.68,-2.9,1.1189505768,-0.663017539,8.0856390675,22841,2018-07-07 14:54:04:318
1.1013,2.8347,7.604,272.71,-12.68,-2.9,1.1189505768,-0.663017539,8.0856390675,22865,2018-07-07 14:54:04:342
0.9385,3.2944,8.5042,272.71,-12.68,-2.9,1.3617773858,-0.4431553343,9.0556306766,22890,2018-07-07 14:54:04:367
0.9385,3.2944,8.5042,272.71,-12.68,-2.9,1.3617773858,-0.4431553343,9.0556306766,22913,2018-07-07 14:54:04:390
0.9385,3.2944,8.5042,272.71,-12.68,-2.9,1.3617773858,-0.4431553343,9.0556306766,22937,2018-07-07 14:54:04:414
0.9385,3.2944,8.5042,276.14,-21.06,-6.3,-0.0001869485,0.0003521964,9.1681661793,22962,2018-07-07 14:54:04:439
0.9385,3.2944,8.5042,276.14,-21.06,-6.3,-0.0001869485,0.0003521964,9.1681661793,22986,2018-07-07 14:54:04:463
1.4557,3.4285,11.0804,276.14,-21.06,-6.3,-0.7861682336,-0.3169140329,11.6589212153,23009,2018-07-07 14:54:04:486
1.4557,3.4285,11.0804,276.14,-21.06,-6.3,-0.7861682336,-0.3169140329,11.6589212153,23033,2018-07-07 14:54:04:510
1.4557,3.4285,11.0804,276.14,-21.06,-6.3,-0.7861682336,-0.3169140329,11.6589212153,23058,2018-07-07 14:54:04:535
1.4557,3.4285,11.0804,276.14,-21.06,-6.3,-0.7861682336,-0.3169140329,11.6589212153,23082,2018-07-07 14:54:04:559
1.4557,3.4285,11.0804,276.14,-21.06,-6.3,-0.7861682336,-0.3169140329,11.6589212153,23106,2018-07-07 14:54:04:583
2.2601,2.3367,11.789,276.14,-21.06,-6.3,-2.0051756199,-1.1739980069,12.0062375169,23129,2018-07-07 14:54:04:606
2.2601,2.3367,11.789,276.14,-21.06,-6.3,-2.0051756199,-1.1739980069,12.0062375169,23153,2018-07-07 14:54:04:630
2.2601,2.3367,11.789,268.26,-11.02,-10.85,-0.0009289114,-0.0005259406,12.2290121744,23178,2018-07-07 14:54:04:655
2.2601,2.3367,11.789,268.26,-11.02,-10.85,-0.0009289114,-0.0005259406,12.2290121744,23201,2018-07-07 14:54:04:678
2.2601,2.3367,11.789,268.26,-11.02,-10.85,-0.0009289114,-0.0005259406,12.2290121744,23225,2018-07-07 14:54:04:702
1.5323,1.8962,9.4715,268.26,-11.02,-10.85,0.0364006084,0.2770153256,9.7762348317,23249,2018-07-07 14:54:04:726
1.5323,1.8962,9.4715,268.26,-11.02,-10.85,0.0364006084,0.2770153256,9.7762348317,23273,2018-07-07 14:54:04:750
1.5323,1.8962,9.4715,268.26,-11.02,-10.85,0.0364006084,0.2770153256,9.7762348317,23298,2018-07-07 14:54:04:775
1.5323,1.8962,9.4715,268.26,-11.02,-10.85,0.0364006084,0.2770153256,9.7762348317,23321,2018-07-07 14:54:04:798
1.5323,1.8962,9.4715,268.26,-11.02,-10.85,0.0364006084,0.2770153256,9.7762348317,23345,2018-07-07 14:54:04:822
1.1971,2.4421,7.6423,266.5,-11.18,-9.19,0.8966241258,-0.015958261,8.0621002612,23369,2018-07-07 14:54:04:846
1.1971,2.4421,7.6423,266.5,-11.18,-9.19,0.8966241258,-0.015958261,8.0621002612,23393,2018-07-07 14:54:04:870
1.1971,2.4421,7.6423,266.5,-11.18,-9.19,0.8966241258,-0.015958261,8.0621002612,23418,2018-07-07 14:54:04:895
1.1971,2.4421,7.6423,266.5,-11.18,-9.19,0.8966241258,-0.015958261,8.0621002612,23441,2018-07-07 14:54:04:918
1.1971,2.4421,7.6423,266.5,-11.18,-9.19,0.8966241258,-0.015958261,8.0621002612,23465,2018-07-07 14:54:04:942
1.4844,2.988,8.9064,266.5,-11.18,-9.19,1.175795037,-0.1149100468,9.4371526443,23490,2018-07-07 14:54:04:967
1.4844,2.988,8.9064,266.5,-11.18,-9.19,1.175795037,-0.1149100468,9.4371526443,23513,2018-07-07 14:54:04:990
1.4844,2.988,8.9064,266.5,-11.18,-9.19,1.175795037,-0.1149100468,9.4371526443,23537,2018-07-07 14:54:05:014
1.4844,2.988,8.9064,268.56,-18.31,-9.46,9.69187855384135E-05,-0.0003685092,9.5108121722,23561,2018-07-07 14:54:05:038
1.4844,2.988,8.9064,268.56,-18.31,-9.46,9.69187855384135E-05,-0.0003685092,9.5108121722,23586,2018-07-07 14:54:05:063
1.0439,3.8499,9.2033,268.56,-18.31,-9.46,0.7610085203,0.4639639987,9.9908854237,23610,2018-07-07 14:54:05:087
1.0439,3.8499,9.2033,268.56,-18.31,-9.46,0.7610085203,0.4639639987,9.9908854237,23634,2018-07-07 14:54:05:111
1.0439,3.8499,9.2033,268.56,-18.31,-9.46,0.7610085203,0.4639639987,9.9908854237,23657,2018-07-07 14:54:05:134
1.0439,3.8499,9.2033,268.56,-18.31,-9.46,0.7610085203,0.4639639987,9.9908854237,23681,2018-07-07 14:54:05:158
1.0439,3.8499,9.2033,268.56,-18.31,-9.46,0.7610085203,0.4639639987,9.9908854237,23705,2018-07-07 14:54:05:182
0.6321,3.9648,10.1706,268.56,-18.31,-9.46,0.6058584973,1.0332269431,10.8685634458,23729,2018-07-07 14:54:05:206
0.6321,3.9648,10.1706,268.56,-18.31,-9.46,0.6058584973,1.0332269431,10.8685634458,23754,2018-07-07 14:54:05:231
0.6321,3.9648,10.1706,274.54,-21.26,-3.56,-5.96702619608536E-05,0.0006477548,10.9343629621,23778,2018-07-07 14:54:05:255
0.6321,3.9648,10.1706,274.54,-21.26,-3.56,-5.96702619608536E-05,0.0006477548,10.9343629621,23802,2018-07-07 14:54:05:279
0.6321,3.9648,10.1706,274.54,-21.26,-3.56,-5.96702619608536E-05,0.0006477548,10.9343629621,23825,2018-07-07 14:54:05:302
-0.814,1.6759,8.0541,274.54,-21.26,-3.56,-1.4343199218,1.2027787807,8.0520688762,23850,2018-07-07 14:54:05:327
-0.814,1.6759,8.0541,274.54,-21.26,-3.56,-1.4343199218,1.2027787807,8.0520688762,23873,2018-07-07 14:54:05:350
-0.814,1.6759,8.0541,274.54,-21.26,-3.56,-1.4343199218,1.2027787807,8.0520688762,23898,2018-07-07 14:54:05:375
-0.814,1.6759,8.0541,274.54,-21.26,-3.56,-1.4343199218,1.2027787807,8.0520688762,23921,2018-07-07 14:54:05:398
-0.814,1.6759,8.0541,274.54,-21.26,-3.56,-1.4343199218,1.2027787807,8.0520688762,23945,2018-07-07 14:54:05:422
1.0247,2.0016,8.9926,269.92,-12.47,-6.5,5.71328748215638E-05,-0.0001219403,9.2694804273,23969,2018-07-07 14:54:05:446
1.0247,2.0016,8.9926,269.92,-12.47,-6.5,5.71328748215638E-05,-0.0001219403,9.2694804273,23994,2018-07-07 14:54:05:471
1.0247,2.0016,8.9926,269.92,-12.47,-6.5,5.71328748215638E-05,-0.0001219403,9.2694804273,24051,2018-07-07 14:54:05:528
1.0247,2.0016,8.9926,269.92,-12.47,-6.5,5.71328748215638E-05,-0.0001219403,9.2694804273,24052,2018-07-07 14:54:05:529
1.0247,2.0016,8.9926,269.92,-12.47,-6.5,5.71328748215638E-05,-0.0001219403,9.2694804273,24065,2018-07-07 14:54:05:542
0.4788,2.7102,8.2648,269.92,-12.47,-6.5,0.8620684873,0.4586764895,8.6560849303,24089,2018-07-07 14:54:05:566
0.4788,2.7102,8.2648,269.92,-12.47,-6.5,0.8620684873,0.4586764895,8.6560849303,24113,2018-07-07 14:54:05:590
0.4788,2.7102,8.2648,269.92,-12.47,-6.5,0.8620684873,0.4586764895,8.6560849303,24137,2018-07-07 14:54:05:614
0.4788,2.7102,8.2648,271.81,-18.13,-3.32,-0.0004769978,0.0006241501,8.710990294,24162,2018-07-07 14:54:05:639
0.4788,2.7102,8.2648,271.81,-18.13,-3.32,-0.0004769978,0.0006241501,8.710990294,24185,2018-07-07 14:54:05:662
0.6416,3.1699,10.3142,271.81,-18.13,-3.32,-0.2016975338,-0.0495973668,10.8073815708,24209,2018-07-07 14:54:05:686
0.6416,3.1699,10.3142,271.81,-18.13,-3.32,-0.2016975338,-0.0495973668,10.8073815708,24234,2018-07-07 14:54:05:711
0.6416,3.1699,10.3142,271.81,-18.13,-3.32,-0.2016975338,-0.0495973668,10.8073815708,24258,2018-07-07 14:54:05:735
0.6416,3.1699,10.3142,271.81,-18.13,-3.32,-0.2016975338,-0.0495973668,10.8073815708,24281,2018-07-07 14:54:05:758
1.6376,3.4668,9.912,271.81,-18.13,-3.32,0.219405223,-1.0544188797,10.572995894,24306,2018-07-07 14:54:05:783
