,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,OUT
2,1.109,8.83,3.287,0.607,8.987,3.878,0.753,-0.418,-0.49,0.154,-0.076,0.249,113.0,-7.9,-6.0,-40.3,4.6,-65.7,-7.4,3.0,1019.2,55.61,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,212,2019-01-03 10:28:57:208,0.19
3,-0.953,8.481,7.65,0.489,8.9,4.0889999999999995,-1.45,-0.353,3.5460000000000003,-0.044000000000000004,0.85,0.149,113.0,-6.8,-6.3,-40.4,2.5,-65.6,-7.8,3.0,1019.2,53.24,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,312,2019-01-03 10:28:57:308,0.19
4,0.795,8.763,2.5069999999999997,0.495,8.915,4.055,0.14,0.073,-1.278,0.306,0.188,-0.21899999999999997,144.0,-6.2,-5.9,-41.8,3.3,-64.9,-6.9,3.0,1019.2,53.24,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,412,2019-01-03 10:28:57:408,0.19
5,0.040999999999999995,9.615,4.425,0.327,9.004,3.872,-0.521,0.597,0.754,-0.005,0.013999999999999999,0.04,144.0,-6.5,-6.5,-41.0,5.6,-66.7,-4.8,3.0,1019.2,53.24,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,512,2019-01-03 10:28:57:508,0.19
6,0.256,8.684,3.747,0.449,9.035,3.785,-0.231,-0.275,0.012,0.19899999999999998,-0.20800000000000002,0.114,125.0,-7.0,-6.9,-41.2,4.4,-66.9,-6.0,3.0,1019.2,55.15,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,613,2019-01-03 10:28:57:609,0.19
7,-0.5820000000000001,9.826,3.359,0.36,9.13,3.5610000000000004,-0.9059999999999999,0.447,0.239,0.535,0.051,0.008,58.0,-6.5,-6.7,-40.9,3.1,-67.4,-7.1,3.0,1019.2,55.15,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,712,2019-01-03 10:28:57:708,0.19
8,0.153,9.158,3.8160000000000003,0.6729999999999999,9.126,3.5260000000000002,0.321,-0.511,-0.258,0.042,-0.193,0.012,58.0,-7.6,-7.3,-41.4,2.1,-69.1,-9.2,3.0,1019.2,55.15,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,813,2019-01-03 10:28:57:809,0.19
9,1.631,9.029,2.476,0.535,9.377,2.82,0.9229999999999999,-0.13,-0.247,0.64,0.36,-0.109,38.0,-7.5,-9.6,-41.3,358.5,-69.3,-11.0,3.0,1019.2,53.3,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,913,2019-01-03 10:28:57:909,0.19
10,1.817,8.792,3.697,0.635,9.374,2.8110000000000004,1.156,-0.591,0.905,0.41100000000000003,-0.132,-0.004,38.0,-5.3,-10.7,-41.3,354.8,-72.8,-11.5,3.0,1019.2,53.3,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1013,2019-01-03 10:28:58:009,0.19
11,0.488,10.207,1.973,0.677,9.461,2.492,0.45399999999999996,0.509,-0.555,0.42,0.856,-0.131,33.0,-5.5,-12.2,-41.0,353.5,-73.4,-14.0,3.0,1019.2,53.3,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1112,2019-01-03 10:28:58:108,0.19
12,1.113,8.176,0.84,0.59,9.495,2.3819999999999997,-0.348,-0.789,0.479,-0.598,0.46299999999999997,0.272,33.0,-2.4,-13.6,-40.1,347.5,-75.5,-13.9,3.0,1019.2,46.82,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1212,2019-01-03 10:28:58:208,0.19
0,0.682,8.763,4.252,1.012,8.61,4.584,-0.34299999999999997,0.16699999999999998,-0.354,0.198,-0.17600000000000002,-0.21100000000000002,51.0,2.7,-36.1,13.1,180.2,-61.1,-12.6,3.0,1019.1,42.44,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,8,2019-01-03 10:29:02:692,0.19
1,0.797,9.043,3.283,0.915,8.728,4.376,-0.16,0.441,-1.033,0.028999999999999998,-0.121,-0.052000000000000005,53.0,3.6,-36.2,14.4,180.0,-62.0,-12.0,3.0,1019.1,42.44,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,108,2019-01-03 10:29:02:792,0.19
2,2.088,8.964,4.018,1.187,8.684,4.398,1.053,0.122,-0.413,-0.096,-0.085,-0.006999999999999999,53.0,2.7,-36.2,13.1,178.8,-62.5,-14.5,3.0,1019.1,42.44,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,209,2019-01-03 10:29:02:893,0.19
3,1.463,9.318999999999999,4.111000000000001,1.16,8.746,4.282,0.298,0.58,-0.184,0.099,0.111,-0.067,52.0,2.2,-37.1,13.4,179.0,-62.5,-15.2,3.0,1019.1,55.0,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,308,2019-01-03 10:29:02:992,0.19
4,1.013,9.843,4.125,1.053,8.793,4.212,-0.32899999999999996,0.79,0.341,-0.105,0.257,-0.036000000000000004,52.0,2.9,-36.8,13.9,180.9,-63.6,-14.2,3.0,1019.1,55.0,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,408,2019-01-03 10:29:03:092,0.19
5,-0.153,8.5,5.09,0.8029999999999999,8.814,4.223,-1.0090000000000001,-0.341,1.133,0.5820000000000001,0.215,-0.054000000000000006,53.0,3.4,-36.2,13.7,180.4,-63.3,-11.4,3.0,1019.1,55.0,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,508,2019-01-03 10:29:03:192,0.19
6,0.96,8.722000000000001,3.658,0.889,8.919,3.98,0.08800000000000001,-0.311,-0.009000000000000001,0.266,-0.142,0.319,53.0,2.2,-35.9,15.2,180.3,-64.7,-10.7,3.0,1019.1,55.84,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,608,2019-01-03 10:29:03:292,0.19
7,0.611,7.817,6.098,1.099,8.815,4.155,-0.474,-0.997,1.912,-0.16,-0.19,-0.015,53.0,1.9,-35.6,13.9,176.7,-64.0,-14.8,3.0,1019.1,55.84,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,708,2019-01-03 10:29:03:392,0.19
8,1.003,9.115,2.6860000000000004,0.98,8.849,4.112,0.1,0.20600000000000002,-1.112,0.129,0.139,-0.06,58.0,0.8,-35.5,14.6,176.6,-63.7,-14.2,3.0,1019.1,55.84,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,811,2019-01-03 10:29:03:495,0.19
9,1.413,8.95,3.795,1.014,8.808,4.19,0.36700000000000005,0.151,-0.327,-0.038,-0.121,-0.086,58.0,2.2,-36.5,14.5,177.0,-63.9,-13.6,3.0,1019.1,55.84,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,908,2019-01-03 10:29:03:592,0.19
10,0.414,9.321,3.405,0.9259999999999999,8.852,4.118,-0.45899999999999996,0.45,-0.64,0.375,-0.15,-0.23600000000000002,45.0,3.1,-35.5,14.6,179.2,-64.0,-12.8,3.0,1019.1,54.56,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1009,2019-01-03 10:29:03:693,0.19
11,0.843,8.825,3.9530000000000003,0.795,9.032,3.737,0.028999999999999998,-0.215,0.057999999999999996,0.315,-0.418,-0.258,45.0,3.6,-35.8,16.0,181.1,-66.5,-12.0,3.0,1019.1,54.56,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1109,2019-01-03 10:29:03:793,0.19
12,0.254,9.091000000000001,5.516,0.684,9.065,3.677,-0.322,0.38299999999999995,1.374,0.086,-0.379,-0.261,42.0,4.6,-35.0,16.9,183.0,-67.7,-11.3,3.0,1019.1,54.56,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1209,2019-01-03 10:29:03:893,0.19
13,0.838,9.031,4.0680000000000005,0.616,9.125,3.5389999999999997,0.245,-0.11599999999999999,0.583,0.315,-0.14800000000000002,-0.177,42.0,6.2,-34.1,16.3,185.6,-67.8,-10.2,3.0,1019.1,56.67,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1309,2019-01-03 10:29:03:993,0.19
14,0.8909999999999999,7.688,5.974,0.6629999999999999,9.061,3.693,0.522,-1.696,2.46,-0.423,-0.94,-0.115,41.0,7.7,-33.9,17.6,189.3,-68.5,-9.5,3.0,1019.1,56.67,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1408,2019-01-03 10:29:04:092,0.19
15,1.5830000000000002,9.017000000000001,4.104,0.765,8.906,4.034,0.669,0.171,0.295,-0.522,-0.45399999999999996,-0.32899999999999996,43.0,9.8,-34.9,15.2,193.5,-66.6,-11.1,3.0,1019.2,56.67,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1509,2019-01-03 10:29:04:193,0.19
16,-0.493,9.366,5.7989999999999995,0.644,8.796,4.288,-0.95,0.33399999999999996,1.334,-0.303,-0.4,0.06,43.0,10.7,-35.2,14.0,197.0,-64.4,-8.2,3.0,1019.2,50.42,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1609,2019-01-03 10:29:04:293,0.19
17,0.6679999999999999,8.169,4.087,0.853,8.665,4.513,-0.253,-0.505,-0.42100000000000004,0.34700000000000003,0.265,-0.061,48.0,12.3,-35.4,10.4,198.2,-62.0,-11.0,3.0,1019.2,50.42,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1709,2019-01-03 10:29:04:393,0.19
18,1.13,8.399,4.159,0.779,8.722999999999999,4.413,0.385,-0.307,-0.198,-0.135,0.24600000000000002,0.17800000000000002,48.0,12.1,-35.3,12.0,198.9,-62.8,-10.0,3.0,1019.2,50.42,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1808,2019-01-03 10:29:04:492,0.19
19,0.821,8.988,5.035,0.838,8.685,4.475,-0.129,0.45799999999999996,0.374,0.061,0.24100000000000002,0.264,47.0,11.2,-34.7,12.3,197.0,-62.4,-10.3,3.0,1019.2,60.36,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1909,2019-01-03 10:29:04:593,0.19
20,1.403,8.9,3.395,1.056,8.72,4.36,0.39,0.28,-1.037,0.105,0.317,0.435,47.0,8.9,-35.5,12.7,191.4,-62.7,-12.9,3.0,1019.2,60.36,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,2008,2019-01-03 10:29:04:692,0.19
0,1.226,9.675,4.288,0.8320000000000001,8.852,4.138,0.47700000000000004,0.405,0.938,-0.193,0.145,0.005,47.0,-11.4,-6.7,-39.5,4.6,-64.8,-11.5,3.0,1019.2,45.71,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,11,2019-01-03 10:29:07:765,0.19
1,1.226,8.816,3.522,0.741,8.911,4.027,0.526,-0.126,-0.429,0.34700000000000003,0.303,-0.147,48.0,-10.7,-6.4,-40.2,5.2,-64.3,-11.0,3.0,1019.2,53.1,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,111,2019-01-03 10:29:07:865,0.19
2,-0.19899999999999998,8.785,3.321,0.506,9.039,3.7689999999999997,-0.8220000000000001,-0.485,1.053,0.812,0.307,0.098,59.0,-10.0,-7.9,-39.4,8.0,-67.2,-7.7,3.0,1019.2,53.1,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,211,2019-01-03 10:29:07:965,0.19
3,0.242,8.186,4.748,0.7120000000000001,8.999,3.833,-0.42,-0.8959999999999999,1.8730000000000002,-0.564,0.344,0.449,59.0,-8.8,-8.9,-40.3,6.5,-68.4,-8.9,3.0,1019.2,53.1,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,311,2019-01-03 10:29:08:065,0.19
4,0.7879999999999999,8.691,4.417,0.66,8.927,4.006,0.213,-0.165,0.256,0.061,0.174,0.021,80.0,-8.6,-7.0,-39.5,3.8,-65.6,-9.8,3.0,1019.2,46.14,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,412,2019-01-03 10:29:08:166,0.19
5,0.429,9.699,3.2110000000000003,0.542,8.982999999999999,3.897,-0.10099999999999999,0.6890000000000001,-0.625,0.315,0.109,0.006,80.0,-8.0,-7.1,-39.5,3.2,-65.5,-8.9,3.0,1019.2,46.14,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,511,2019-01-03 10:29:08:265,0.19
6,0.37799999999999995,9.192,4.525,0.647,9.055,3.708,-0.233,0.11699999999999999,0.63,0.23399999999999999,-0.344,0.10800000000000001,105.0,-8.2,-7.1,-40.1,2.9,-67.2,-8.9,3.0,1019.2,46.14,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,611,2019-01-03 10:29:08:365,0.19
7,0.493,9.568,3.3089999999999997,0.753,9.192,3.333,-0.259,0.375,-0.024,0.47100000000000003,-0.294,-0.006,105.0,-8.5,-8.6,-40.7,359.0,-68.8,-11.9,3.0,1019.2,46.14,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,711,2019-01-03 10:29:08:465,0.19
8,1.3259999999999998,10.075,1.954,0.903,9.315,2.931,0.415,0.6759999999999999,-0.948,0.402,-0.523,0.028999999999999998,70.0,-10.6,-9.9,-39.6,358.0,-71.8,-17.1,3.0,1019.2,56.64,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,812,2019-01-03 10:29:08:566,0.19
9,0.867,8.568999999999999,4.664,1.236,9.231,3.073,-0.198,-0.835,1.546,-0.366,-0.68,0.263,70.0,-11.2,-10.0,-40.3,355.7,-71.8,-19.2,3.0,1019.2,56.64,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,911,2019-01-03 10:29:08:665,0.19
10,1.36,8.725,3.093,1.443,9.245,2.935,0.012,-0.521,0.055999999999999994,0.248,-0.122,-0.023,40.0,-13.7,-8.6,-43.1,352.4,-70.0,-23.8,3.0,1019.2,56.64,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1011,2019-01-03 10:29:08:765,0.19
11,1.64,9.618,2.133,1.423,9.299,2.77,0.254,0.349,-0.7390000000000001,0.05,-0.179,-0.02,49.0,-15.2,-9.7,-39.7,352.7,-71.2,-26.9,3.0,1019.2,59.44,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1111,2019-01-03 10:29:08:865,0.19
12,0.486,8.667,4.276,1.474,9.21,3.029,-0.762,-0.48100000000000004,1.058,-0.501,0.18600000000000003,0.01,49.0,-15.5,-9.7,-41.2,354.1,-70.8,-27.0,3.0,1019.2,59.44,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1211,2019-01-03 10:29:08:965,0.19
13,1.077,8.646,1.743,1.183,9.283,2.932,-0.193,-0.599,-1.272,0.753,1.104,-0.003,58.0,-14.7,-7.8,-41.6,356.1,-70.1,-23.1,3.0,1019.2,59.44,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1311,2019-01-03 10:29:09:065,0.19
14,1.456,9.235,2.895,1.018,9.27,3.033,0.41100000000000003,0.040999999999999995,0.094,-0.066,1.621,0.496,58.0,-10.6,-9.7,-43.0,355.7,-71.7,-20.5,3.0,1019.2,57.52,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1412,2019-01-03 10:29:09:166,0.19
15,0.903,10.327,3.213,0.986,9.244,3.122,-0.10099999999999999,1.084,0.10300000000000001,0.028999999999999998,1.5719999999999998,0.645,31.0,-4.0,-8.8,-43.1,345.7,-70.5,-17.8,3.0,1019.2,57.52,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1511,2019-01-03 10:29:09:265,0.19
16,-0.23,8.835,5.449,1.178,9.134,3.3689999999999998,-1.435,-0.24600000000000002,1.9480000000000002,-0.578,1.588,0.823,31.0,0.6,-8.3,-43.4,339.5,-70.2,-18.0,3.0,1019.2,57.52,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1611,2019-01-03 10:29:09:365,0.19
0,0.544,9.915,4.276,0.645,8.85,4.1739999999999995,-0.316,0.9890000000000001,0.151,0.07400000000000001,0.193,0.19,49.0,7.1,-37.3,9.7,189.8,-63.2,-11.1,3.0,1019.2,45.46,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,12,2019-01-03 10:29:12:983,0.19
1,1.3459999999999999,8.301,5.004,0.889,8.728,4.381,0.703,-0.395,0.772,-0.325,-0.32899999999999996,-0.023,49.0,6.4,-37.4,10.4,188.3,-62.9,-11.5,3.0,1019.2,45.46,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,110,2019-01-03 10:29:13:081,0.19
2,-1.185,8.452,6.763999999999999,0.56,8.711,4.47,-1.56,-0.223,2.397,0.46799999999999997,-0.22899999999999998,-0.023,51.0,6.5,-36.2,10.8,188.4,-62.7,-9.7,3.0,1019.2,45.46,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,210,2019-01-03 10:29:13:181,0.19
3,0.62,7.516,4.987,0.627,8.755,4.374,-0.507,-0.583,-0.07400000000000001,-0.215,0.085,0.436,51.0,6.3,-36.5,11.4,189.7,-63.0,-6.8,3.0,1019.2,53.76,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,312,2019-01-03 10:29:13:283,0.19
4,-0.218,8.126,4.781000000000001,0.537,8.642999999999999,4.603,-1.75,0.006,0.855,0.15,0.392,0.17800000000000002,60.0,6.1,-37.2,11.8,188.8,-61.7,-7.3,3.0,1019.2,53.76,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,411,2019-01-03 10:29:13:382,0.19
5,0.40700000000000003,8.722000000000001,3.977,0.48,8.622,4.648,0.099,-0.047,-1.239,-0.26,0.065,0.040999999999999995,54.0,4.6,-37.2,11.8,187.8,-62.1,-6.3,3.0,1019.2,53.76,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,511,2019-01-03 10:29:13:482,0.19
6,0.706,8.892000000000001,5.242999999999999,0.451,8.593,4.704,0.083,0.38299999999999995,0.659,-0.022000000000000002,-0.076,-0.218,54.0,5.0,-36.7,11.2,187.8,-61.3,-6.0,3.0,1019.2,49.67,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,611,2019-01-03 10:29:13:582,0.19
7,0.9,8.725,4.18,0.503,8.738,4.423,0.371,0.018000000000000002,-0.22399999999999998,0.5429999999999999,-0.278,0.027000000000000003,44.0,5.0,-36.8,11.3,188.1,-61.5,-5.3,3.0,1019.2,49.67,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,710,2019-01-03 10:29:13:681,0.19
8,0.012,9.218,5.0569999999999995,0.61,8.932,4.001,-0.426,0.214,0.096,0.64,-0.012,0.128,44.0,6.2,-36.3,13.1,188.5,-64.7,-8.0,3.0,1019.2,49.67,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,810,2019-01-03 10:29:13:781,0.19
9,0.44799999999999995,8.72,5.181,0.625,9.107999999999999,3.582,0.263,-0.158,0.594,0.073,0.08,-0.147,39.0,5.9,-35.0,15.4,187.4,-66.8,-9.6,3.0,1019.2,55.9,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,911,2019-01-03 10:29:13:882,0.19
10,1.334,7.666,3.819,0.575,9.112,3.58,0.2,-1.476,0.948,0.32799999999999996,-0.507,-0.045,39.0,6.4,-34.6,15.4,187.3,-68.3,-9.1,3.0,1019.2,55.9,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1011,2019-01-03 10:29:13:982,0.19
11,-0.067,10.35,5.105,0.5379999999999999,9.096,3.6239999999999997,-0.016,1.051,0.877,-0.12300000000000001,0.141,-0.282,37.0,8.0,-33.7,17.2,187.7,-68.4,-9.9,3.0,1019.2,55.9,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1111,2019-01-03 10:29:14:082,0.19
12,0.599,8.026,2.9619999999999997,0.573,9.06,3.71,-0.07200000000000001,-0.9640000000000001,-0.738,-0.099,-0.07,0.245,37.0,8.6,-33.3,16.7,191.4,-67.7,-7.8,3.0,1019.2,54.64,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1210,2019-01-03 10:29:14:181,0.19
13,0.431,8.943,3.137,0.599,9.039,3.7569999999999997,-0.15,0.028999999999999998,-0.5529999999999999,-0.002,0.504,0.084,37.0,7.3,-33.7,16.3,188.7,-67.2,-9.1,3.0,1019.1,54.64,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1311,2019-01-03 10:29:14:282,0.19
14,0.39,9.781,4.506,0.535,8.971,3.924,0.40299999999999997,0.45,0.244,-0.131,0.626,0.107,34.0,6.8,-34.3,15.7,189.1,-66.9,-8.3,3.0,1019.2,54.64,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1411,2019-01-03 10:29:14:382,0.19
15,1.176,9.11,4.01,0.727,8.971,3.895,0.49,0.073,0.187,0.154,0.309,0.429,34.0,4.7,-35.0,13.3,185.4,-66.2,-10.6,3.0,1019.1,57.09,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1511,2019-01-03 10:29:14:482,0.19
16,0.718,7.8839999999999995,4.37,0.909,8.972000000000001,3.853,-0.191,-1.088,0.517,-0.26,1.054,0.537,33.0,1.3,-34.6,16.6,184.3,-66.7,-11.6,3.0,1019.2,57.09,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1611,2019-01-03 10:29:14:582,0.19
0,0.136,9.781,4.681,0.42700000000000005,8.974,3.932,-0.266,0.848,0.775,0.319,-0.138,0.098,49.0,-7.0,-6.8,-37.6,4.9,-64.6,-6.3,3.0,1019.2,39.41,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,11,2019-01-03 10:29:18:302,0.19
1,0.36200000000000004,8.375,3.395,0.5529999999999999,9.073,3.679,-0.163,-0.8370000000000001,-0.366,0.474,0.114,0.158,49.0,-8.2,-7.7,-37.4,5.2,-67.0,-7.8,3.0,1019.2,53.0,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,111,2019-01-03 10:29:18:402,0.19
2,-0.266,8.837,2.354,0.48700000000000004,9.18,3.4139999999999997,-0.8290000000000001,-0.36200000000000004,-0.9179999999999999,0.375,0.20600000000000002,0.18,49.0,-7.7,-8.3,-37.4,2.2,-68.3,-8.6,3.0,1019.2,53.0,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,212,2019-01-03 10:29:18:503,0.19
3,-0.35,8.777000000000001,4.9110000000000005,0.41700000000000004,9.127,3.5639999999999996,-0.552,-0.665,1.7280000000000002,-0.102,0.28800000000000003,-0.158,47.0,-6.3,-8.8,-37.5,0.6,-69.6,-8.7,3.0,1019.2,53.0,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,312,2019-01-03 10:29:18:603,0.19
4,0.457,9.359,3.505,0.177,9.156,3.508,0.28300000000000003,0.198,0.026000000000000002,0.10300000000000001,0.086,-0.172,49.0,-4.5,-8.9,-38.0,4.4,-68.5,-5.2,3.0,1019.2,45.62,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,411,2019-01-03 10:29:18:702,0.19
5,-0.366,9.847999999999999,3.5269999999999997,0.07200000000000001,9.146,3.5380000000000003,-0.43799999999999994,0.747,-0.114,0.009000000000000001,0.0,0.023,49.0,-4.5,-8.7,-38.3,5.7,-68.8,-1.2,3.0,1019.2,45.62,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,512,2019-01-03 10:29:18:803,0.19
6,-0.079,9.366,3.9789999999999996,0.254,9.156,3.5039999999999996,-0.24600000000000002,0.217,0.42700000000000005,0.168,-0.252,0.08800000000000001,57.0,-4.9,-8.3,-38.0,4.9,-68.8,-3.3,3.0,1019.2,45.62,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,611,2019-01-03 10:29:18:902,0.19
7,0.594,9.23,3.034,0.47100000000000003,9.265,3.18,0.113,-0.059000000000000004,-0.11199999999999999,0.304,-0.414,0.172,57.0,-5.0,-8.9,-39.2,358.7,-70.9,-8.4,3.0,1019.2,58.49,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,711,2019-01-03 10:29:19:002,0.19
8,0.33799999999999997,9.874,2.94,0.5329999999999999,9.377,2.822,-0.233,0.479,-0.278,0.614,-0.20800000000000002,-0.122,58.0,-7.4,-8.9,-38.1,0.2,-71.9,-10.2,3.0,1019.1,58.49,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,811,2019-01-03 10:29:19:102,0.19
9,0.409,9.392999999999999,2.591,0.49700000000000005,9.492,2.414,-0.008,-0.204,-0.018000000000000002,0.192,-0.191,-0.017,58.0,-7.9,-11.9,-38.6,0.5,-75.1,-11.1,3.0,1019.2,58.49,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,911,2019-01-03 10:29:19:202,0.19
10,0.096,8.39,3.488,0.431,9.514,2.339,-0.31,-1.1640000000000001,1.177,0.015,-0.149,-0.087,38.0,-7.6,-12.3,-37.1,3.0,-76.0,-11.0,3.0,1019.2,58.69,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1012,2019-01-03 10:29:19:303,0.19
11,1.956,9.749,1.611,0.44,9.539,2.23,1.526,0.11900000000000001,-0.868,0.048,-0.20800000000000002,0.057999999999999996,38.0,-9.7,-12.0,-36.6,4.4,-76.6,-11.2,3.0,1019.1,58.69,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1112,2019-01-03 10:29:19:403,0.19
12,-0.040999999999999995,9.902999999999999,3.12,0.498,9.503,2.3680000000000003,-0.841,0.777,1.411,0.11199999999999999,0.174,0.205,33.0,-8.6,-11.9,-37.6,2.0,-75.9,-11.9,3.0,1019.1,58.69,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1211,2019-01-03 10:29:19:502,0.19
13,0.611,9.196,2.2430000000000003,0.579,9.503,2.352,-0.037000000000000005,-0.256,-0.048,0.32,0.7,0.035,32.0,-8.5,-11.4,-38.2,358.2,-75.5,-13.5,3.0,1019.1,57.19,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1311,2019-01-03 10:29:19:602,0.19
14,0.34,9.721,1.82,0.503,9.572000000000001,2.073,-0.147,0.153,-0.22399999999999998,0.037000000000000005,0.893,0.35700000000000004,32.0,-5.8,-12.7,-38.4,355.4,-77.0,-12.9,3.0,1019.2,57.19,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1411,2019-01-03 10:29:19:702,0.19
15,0.7609999999999999,9.469,2.84,0.863,9.484,2.3409999999999997,-0.006,-0.019,0.48100000000000004,-0.215,0.899,0.639,28.0,-2.6,-12.2,-39.5,344.4,-76.0,-18.3,3.0,1019.2,57.19,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1511,2019-01-03 10:29:19:802,0.19
