ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y ,GRAVITY Z ,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z ,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT,MAGNETIC FIELD X,MAGNETIC FIELD Y ,MAGNETIC FIELD Z ,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,ATMOSPHERIC PRESSURE,SOUND LEVEL,OUT,,,,,,,,
0.1868,10.5611,0.9457,0.0179,9.772,0.8234,0.1689,0.7892,0.1224,-0.1237,1.7879,0.3586,29,-23.34,-25.14,-20.52,49.4,-85.18,-1.24,3.1,998.06,55.944,0.19,,,,,,,,
-0.6967,9.2156,2.5355,-0.2276,9.737,1.144,-0.4691,-0.5215,1.3916,-0.6601,0.769,-0.1447,25,-8.46,-23.04,-34.26,26.67,-83.17,11.25,3.1,998.04,57.729,0.19,,,,,,,,
-0.2897,9.3018,2.2363,-0.74,9.5438,2.1303,0.4503,-0.2421,0.106,0.1261,0.4605,0.3036,30,8.58,-18.54,-38.4,6.77,-76.71,19.16,3.1,998.05,58.357,0.19,,,,,,,,
-0.3232,8.6697,0.9146,-0.0352,9.7315,1.2109,-0.288,-1.0619,-0.2963,0.2306,1.3017,0.0416,26,15,-23.76,-34.74,336.53,-82.9,1.67,3.1,998.05,60.336,0.19,,,,,,,,
-0.1149,10.0416,2.162,-0.756,9.5245,2.2096,0.5453,0.5123,-0.3205,-0.6509,0.8802,0.4527,43,35.34,-21.72,-18.3,309.26,-76.22,18.89,3.1,998.05,44.914,0.19,,,,,,,,
-1.3576,9.8022,2.0327,-0.815,9.6253,1.6912,-0.8035,0.5312,0.5211,0.0986,0.6548,0.311,46,36.54,-24.42,-6.3,298.2,-78.96,25.73,3.1,998.05,58.228,0.19,,,,,,,,
1.1588,8.5452,0.2227,0.0734,9.7766,0.7629,1.1381,-1.1525,-0.4062,0.1799,0.8698,0.3195,32,31.74,-28.5,7.2,248.65,-85.52,-5.5,3.1,998.05,58.351,0.19,,,,,,,,
0.8045,10.1924,-0.9625,-0.2751,9.7771,0.7087,1.0796,0.4153,-1.6712,-0.4725,1.1465,-0.2119,26,23.34,-28.26,22.74,242.88,-85.55,21.22,3.1,998.07,59.663,0.19,,,,,,,,
-1.4821,9.85,3.3376,-1.6183,9.3168,2.5978,-0.4743,1.3593,1.3073,-0.2325,2.1068,0.0923,18,5.64,-33.42,25.74,213.24,-73.02,30.65,3.1,998.07,54.954,0.19,,,,,,,,
0.6249,10.1062,2.0136,-0.9192,9.4886,2.3003,1.5441,0.6176,-0.2868,-0.4328,0.7568,0.7508,24,-20.7,-31.68,13.26,151.74,-75.37,21.78,3.1,998.07,50.56,0.19,,,,,,,,
0.5267,10.3768,1.2833,-0.0138,9.7318,1.2092,0.5405,0.645,0.0741,-0.0944,1.8893,0.1301,82,-29.4,-25.68,-3.36,91.1,-82.92,0.65,3.1,998.06,51.721,0.19,,,,,,,,
1.1636,10.4558,0.3352,0.0649,9.7462,1.0853,1.4195,0.5851,-1.1643,-0.2569,0.7513,-0.0531,37,-21.18,-23.76,-24.6,39.78,-83.63,-3.42,3.1,998.06,56.601,0.19,,,,,,,,
-0.4741,10.2786,0.9386,-0.7669,9.6808,1.3654,0.6687,0.4135,-0.2664,0.4847,-0.3025,-0.1527,29,-12.78,-23.94,-30.24,58.89,-80.81,29.32,3.1,998.06,54.244,0.19,,,,,,,,
1.6568,8.4111,-1.0702,0.9943,9.7561,-0.0126,0.4471,-1.3905,-0.0569,0.3747,-2.829,0.5498,59,-32.22,-24.66,-1.38,357.25,-84.18,-90.72,3.1,998.06,51.497,0.19,,,,,,,,
-0.4238,9.9291,0.4358,1.3868,9.6077,1.3928,-2.4666,0.1825,0.5633,-0.1976,-1.369,-0.9181,28,-10.8,-29.04,26.94,122.27,-78.44,-44.88,3.1,998.07,50.617,0.19,,,,,,,,
-1.0391,9.2227,0.7446,-0.404,9.7083,1.3247,-1.4468,0.5296,1.1102,0.2397,-0.906,0.0397,35,4.32,-31.14,28.26,201.97,-81.88,16.96,3.1,998.08,52.728,0.19,,,,,,,,
1.1947,9.3161,-0.1125,0.7036,9.6917,1.3213,0.915,-0.9454,-1.5919,-0.1579,-0.4478,0.1668,34,7.98,-32.16,26.82,173.34,-81.44,-24.22,3.1,998.06,48.266,0.19,,,,,,,,
-1.1062,9.7279,2.3608,0.0314,9.7396,1.1441,-0.9652,-0.4283,1.1233,-0.1372,0.4104,0.1717,39,8.46,-32.04,26.7,190.19,-83.65,-5.11,3.1,998.05,45.509,0.19,,,,,,,,
0.0718,9.8668,2.3009,-0.0923,9.722,1.2823,0.6334,0.2502,-0.3175,-0.1378,-0.3947,0.2627,33,8.34,-32.16,25.5,198.55,-82.47,4.11,3.1,998.05,56.824,0.19,,,,,,,,
0.091,9.3449,1.7095,0.2956,9.7054,1.3739,-0.2046,-0.3606,0.3356,-0.0944,0.1337,0.1521,25,12.3,-31.38,26.1,191.04,-81.76,-12.14,3.1,998.06,57.632,0.19,,,,,,,,
-1.0702,8.8325,0.656,-0.4646,9.7305,1.1274,-1.3933,-0.6921,0.7497,0.1414,1.9046,0.0538,20,-6.72,-29.1,27.06,187.01,-82.86,22.4,3.1,998.06,58.051,0.19,,,,,,,,
-1.5874,9.6322,1.4892,-0.7633,9.6988,1.233,-0.465,-0.5838,-0.4453,-0.0058,1.353,-0.0091,63,-21.78,-30.12,14.22,157.71,-81.5,31.76,3.1,998.05,54.367,0.19,,,,,,,,
-0.8284,10.4773,2.6241,-0.1345,9.7609,0.9364,-0.397,0.9487,1.7692,0.5097,1.7421,0.1259,90,-28.32,-27.72,1.92,107.47,-84.46,8.18,3.1,998.05,47.4,0.19,,,,,,,,
1.1205,9.4287,-0.4741,0.7753,9.7714,0.2966,0.35,-0.4888,-0.9143,-0.1127,1.4446,-0.1655,33,-25.68,-24.24,-20.88,340.8,-85.14,-69.07,3.1,998.05,55.988,0.19,,,,,,,,
-2.3416,9.6226,2.1381,-0.7147,9.6342,1.686,-1.6269,-0.0116,0.4521,0.1206,1.6664,-0.0256,24,-7.32,-21.48,-35.1,38.75,-79.24,22.97,3.1,998.06,51.758,0.19,,,,,,,,
0.4573,9.9961,3.1102,-0.1174,9.629,1.8546,0.5747,0.3671,1.2556,-0.1341,1.028,0.2419,31,15.9,-21.24,-36.3,337.02,-79.08,3.62,3.1,998.06,61.716,0.19,,,,,,,,
-0.9457,9.6274,2.423,-0.667,9.5166,2.2714,-0.0225,-0.2651,0.5586,-1.2099,2.5405,0.4234,42,34.86,-23.22,-18.72,303.25,-78.3,11.01,3.1,998.06,45.512,0.19,,,,,,,,
-1.7766,8.2459,6.8931,-1.5095,7.4194,6.2325,-0.267,0.8265,0.6606,-0.7218,1.6413,0.7783,60,27.72,-34.92,5.4,232.76,-49.16,13.61,3.1,998.05,49.214,0.19,,,,,,,,
0.7781,7.4701,5.6481,-0.6856,7.2399,6.5791,1.4637,0.2303,-0.931,-0.3919,0.378,0.2352,78,9.9,-40.92,7.14,198.43,-47.58,5.95,3.1,998.06,56.427,0.19,,,,,,,,
-0.6632,4.9538,6.0719,-0.1653,6.637,7.2176,-1.1012,-1.8317,1.1049,0.2953,-0.3214,-0.011,204,14.52,-39.84,2.46,206.2,-42.59,1.31,3.1,998.06,43.649,0.19,,,,,,,,
0.1077,6.8189,7.5061,-0.2833,6.6951,7.16,0.4269,0.4206,-0.5398,-0.3577,0.4312,0.3837,168,10.92,-40.74,3.3,199.31,-43.06,2.27,3.1,998.06,57.726,0.19,,,,,,,,
-1.0032,5.0735,10.1445,-0.5706,6.2125,7.5663,-1.1341,-0.4711,0.4354,0.1139,0.5027,0.2841,113,5.4,-41.64,2.1,188.71,-39.31,4.31,3.1,998.07,48.721,0.19,,,,,,,,
0.3735,5.6864,8.0926,-0.2556,6.6228,7.2279,0.8925,-1.0801,-0.2965,0.5586,-0.7624,-0.6719,112,9.42,-41.22,4.8,195.44,-42.01,3,3.1,998.06,59.721,0.19,,,,,,,,
0.4501,6.1341,5.9761,0.3304,6.5702,7.2728,0.6321,-0.4073,-1.5385,0.1597,-0.9891,-0.7129,61,25.38,-34.5,-1.68,225.57,-41.52,-1.45,3.1,998.04,43.784,0.19,,,,,,,,
1.5611,6.4885,8.3129,0.3698,6.0618,7.6999,0.7124,-0.4592,1.3696,-0.252,-0.0844,-0.3708,44,32.64,-24.48,-12.84,251.51,-39.54,-2.7,3.1,998.04,50.374,0.19,,,,,,,,
-1.4845,8.0424,6.8261,0.5637,7.2791,6.5473,-2.0961,0.8974,0.7959,0.1676,-0.6794,-1.2431,184,31.2,-16.32,-21.72,276.22,-47.92,-4.92,3.1,998.07,54.097,0.19,,,,,,,,
-1.4342,8.7415,5.6098,-0.447,7.9792,5.6836,-0.9871,0.7623,-0.0738,0.5953,-0.8864,-0.4172,206,25.2,-4.02,-36.06,322.18,-54.45,4.5,3.1,998.05,51.61,0.19,,,,,,,,
1.1493,8.186,4.9226,0.8479,8.7871,4.2707,0.3014,-0.601,0.6519,0.0992,0.3231,0.1363,147,11.34,-12.18,-40.26,326.35,-63.64,-11.23,3.1,998.05,53.499,0.19,,,,,,,,
0.68,8.1884,6.0431,0.5155,8.3864,5.0569,0.5643,0.1157,0.0261,-0.2172,1.1416,0.7783,192,26.82,-11.82,-33.66,303.9,-58.78,-5.82,3.1,998.06,61.784,0.19,,,,,,,,
-0.3879,8.265,5.3584,0.2735,8.5333,4.8248,-0.7284,0.7326,1.0891,0.3668,0.6774,0.4832,172,34.08,-18.96,-23.52,285.53,-60.48,-3.24,3.1,998.06,53.565,0.19,,,,,,,,
0.1891,9.0719,6.4957,-0.2859,8.716,4.4855,0.8869,1.3184,0.9088,-0.1414,1.4355,0.46,71,32.4,-27,-4.62,259.03,-62.72,3.65,3.1,998.05,54.287,0.19,,,,,,,,
0.1389,9.4694,3.6776,-0.2785,9.1742,3.4536,0.5012,0.8315,-0.2931,0.6673,1.16,-0.2529,55,26.52,-32.46,10.74,229.4,-67.06,-0.9,3.1,998.05,59.479,0.19,,,,,,,,
-0.1891,10.1685,2.8085,-0.2734,9.2744,3.1751,-0.0475,0.9396,0.0045,0.23,0.4477,0.0538,42,15.78,-34.5,20.16,210.2,-69.99,3.43,3.1,998.09,62.133,0.19,,,,,,,,
0.9888,8.9905,4.1325,0.933,9.3594,2.7751,0.2259,-0.3497,1.1946,-0.0486,-1.537,-0.595,37,23.82,-32.7,14.34,211.52,-72.63,-18.58,3.1,998.06,49.635,0.19,,,,,,,,
1.9849,8.4015,3.1796,1.4894,9.1761,3.1228,0.7469,-1.2414,-0.0246,-0.0565,-1.151,-1.0629,32,31.62,-28.14,-7.74,243.65,-69.34,-25.5,3.1,998.06,49.995,0.19,,,,,,,,
-0.9218,9.3233,2.8061,0.3105,9.41,2.7432,-0.8803,-0.4746,-0.2436,0.2055,-1.6219,-0.879,50,25.44,-21.12,-26.16,300.23,-73.65,-6.46,3.1,998.05,51.952,0.19,,,,,,,,
1.3001,9.9889,0.9864,0.35,9.4441,2.6184,-0.1513,0.722,-0.418,0.222,-0.9689,0.1723,49,5.22,-16.74,-39.72,342.72,-74.37,-7.61,3.1,998.06,53.224,0.19,,,,,,,,
0.3783,9.4143,0.3735,1.1781,9.541,1.9369,-0.5556,-1.0126,-0.9504,0.3576,0.0207,-0.3048,39,-5.7,-19.98,-39.54,333.68,-76.63,-31.31,3.1,998.06,55.781,0.19,,,,,,,,
0.5267,8.4757,4.0511,0.7713,9.5224,2.2134,0.0403,-0.6229,0.54,-0.3681,1.554,0.4313,49,13.08,-21.06,-39.84,317.23,-76.17,-19.21,3.1,998.07,54.727,0.19,,,,,,,,
1.0655,8.9618,3.1461,0.5274,9.3792,2.8146,0.5381,-0.4175,0.3315,0.3405,0.7892,0.3592,59,31.86,-24.42,-21.24,281.36,-73.02,-10.61,3.1,998.07,49.526,0.19,,,,,,,,
1.2115,8.9929,1.6401,0.7046,9.4708,2.4451,0.5069,-0.4779,-0.805,0.5885,0.8386,0.38,60,32.04,-28.92,-5.82,252.03,-74.96,-16.07,3.1,998.05,53.757,0.19,,,,,,,,
1.178,10.5348,0.8739,0.5722,9.6239,1.7956,0.5794,0.7146,-0.1651,0.0375,1.0078,-0.0116,44,28.38,-30.48,11.22,223.73,-78.92,-17.68,3.1,998.04,58.53,0.19,,,,,,,,
0.5028,10.1589,1.1133,0.4542,9.4934,2.4164,0.2042,-0.0025,-1.6837,-0.084,0.6871,0.0831,41,16.68,-33.3,21.48,202.29,-75.48,-10.65,3.1,998.08,54.618,0.19,,,,,,,,
1.1373,9.036,2.3009,1.0555,9.5848,1.7852,0.0818,-0.5488,0.5157,0.1108,-0.5303,-0.1338,31,16.8,-32.04,21.78,185.82,-77.79,-30.59,3.1,998.07,59.567,0.19,,,,,,,,
0.4741,8.9498,1.1971,0.6005,9.5886,1.9668,-0.8232,-0.8878,-0.0011,-0.1213,0.9669,0.0746,28,14.22,-31.26,23.7,190.96,-77.9,-16.98,3.1,998.06,52.937,0.19,,,,,,,,
-0.1868,9.3161,2.6672,0.1959,9.4885,2.47,-0.0355,0.2754,0.8341,0.332,0.3622,0.033,45,1.74,-33.72,23.7,180.17,-75.37,-4.53,3.1,998.05,50.802,0.19,,,,,,,,
2.672,11.222,6.4262,1.0872,9.3855,2.6268,2.4491,2.4159,-0.2852,-1.0449,-0.446,0.4447,39,3.24,-35.58,21.6,169.68,-73.15,-22.48,3.1,998.04,59.379,0.19,,,,,,,,
2.5307,9.3664,2.3416,1.7016,9.3301,2.495,0.6783,-0.7538,-0.3688,-0.4958,-0.0129,0.0141,39,6.06,-35.88,21.9,166.75,-72.06,-34.29,3.1,998.05,51.051,0.19,,,,,,,,
3.0335,8.344,2.5212,2.6124,8.6593,3.7897,0.4212,-0.3153,-1.2685,-0.883,-0.6256,0.303,47,1.92,-38.94,16.62,166.48,-62.44,-33.09,3.1,998.07,59.981,0.19,,,,,,,,
2.4254,8.8277,3.9434,2.1858,8.9718,3.3014,0.2396,-0.1441,0.6419,0.3527,-0.446,-0.1069,53,5.82,-38.22,16.8,172.68,-64.98,-32.6,3.1,998.07,45.241,0.19,,,,,,,,
2.0806,9.376,2.909,2.0008,9.1365,2.9481,0.0918,0.3185,0.7199,-0.1231,0.3842,-0.0672,46,12.06,-37.44,16.86,179.66,-68.85,-35.76,3.1,998.04,58.874,0.19,,,,,,,,
1.7263,8.8157,2.5164,1.5415,9.3572,2.4974,0.3356,-0.3499,-0.242,0.2917,0.2369,0.1448,44,10.68,-34.62,20.22,179.79,-71.76,-29.11,3.1,998.04,48.048,0.19,,,,,,,,
3.0096,9.5915,2.4877,1.4192,9.3062,2.7478,1.5904,0.2852,-0.2601,-0.1958,-2.03,-0.6231,37,19.92,-35.22,15.24,201.06,-71.61,-23.86,3.1,998.05,57.489,0.19,,,,,,,,
2.5451,9.6106,3.4214,1.792,9.4008,2.141,0.7532,0.2098,1.2805,-0.3284,-1.5205,-0.9413,31,31.14,-29.58,-7.68,233.06,-73.46,-39.93,3.1,998.04,49.06,0.19,,,,,,,,
-1.4749,10.9299,2.5403,0.6558,9.5408,2.1711,-2.1306,1.3891,0.3693,-0.2086,-1.4106,-0.8503,49,25.92,-22.92,-22.26,284.11,-76.63,-16.81,3.1,998.04,56.881,0.19,,,,,,,,
-0.158,9.5867,2.8013,0.2721,9.3808,2.8455,-0.4134,0.1867,0.2718,-0.1915,-0.8718,0.0116,48,5.76,-15.66,-39.72,343.43,-73.05,-5.46,3.1,998.05,59.522,0.19,,,,,,,,
1.8436,8.5476,4.4821,1.1789,9.3945,2.5542,0.8418,0.3071,1.9279,0.0436,0.1178,0.2291,39,-2.46,-15.66,-44.22,334.26,-73.33,-24.78,3.1,998.05,58.382,0.19,,,,,,,,
2.1189,9.0767,2.1548,1.5084,9.3625,2.4977,0.9505,-0.2403,0.1216,0.39,1.9467,0.2419,56,17.1,-22.68,-36.54,294.01,-72.69,-31.13,3.1,998.04,52.072,0.19,,,,,,,,
0.407,9.6202,3.0024,0.3709,9.3218,3.0227,0.2157,0.0733,-0.3316,0.2843,0.8582,0.4918,67,34.44,-25.62,-14.28,271.94,-71.91,-7,3.1,998.04,54.83,0.19,,,,,,,,
2.3368,11.0137,2.0998,0.5119,9.5443,2.1941,1.8249,1.4693,-0.0943,0.1976,0.879,0.1662,59,31.74,-29.22,-0.9,247.83,-76.72,-13.13,3.1,998.06,61.973,0.19,,,,,,,,
0.8979,10.1206,2.3392,0.7948,9.559,2.0406,1.00E-04,0.2599,0.9499,0.1609,1.0262,-0.0806,40,24.42,-32.16,14.34,211.36,-77.1,-21.28,3.1,998.05,61.89,0.19,,,,,,,,
-0.1317,9.2012,2.6385,-0.2432,9.4259,2.6949,0.1115,-0.2247,-0.0564,-0.4279,0.1441,0.1277,38,17.4,-32.04,20.82,214.42,-73.98,5.16,3.1,998.06,57.771,0.19,,,,,,,,
0.3783,8.6601,4.5108,0.5551,9.3189,3.0032,-0.0499,-0.6062,0.4517,-0.0987,-1.5034,-0.1612,33,26.7,-31.92,11.34,224.59,-71.85,-10.47,3.1,998.06,58.909,0.19,,,,,,,,
2.423,8.2148,3.6489,1.1629,9.1097,3.4398,1.1763,-0.6986,0.2713,-0.3571,-1.3293,-0.3323,29,32.16,-28.08,-6.54,247.14,-68.27,-18.68,3.1,998.06,50.816,0.19,,,,,,,,
0.0814,8.3345,3.5579,0.9111,8.6947,4.4432,-1.2918,0.121,-0.3586,-0.1708,-1.1845,-0.5675,50,28.56,-19.8,-23.64,280.95,-62.45,-11.59,3.1,998.07,54.908,0.19,,,,,,,,
0.4956,9.2108,3.8356,0.555,8.8611,4.1645,-0.6676,0.3736,0.3224,0.1988,-0.931,-0.0073,94,18.48,-12.6,-38.64,319.8,-64.63,-7.59,3.1,998.06,52.566,0.19,,,,,,,,
0.9194,8.8756,2.1429,1.5893,8.9051,3.7873,0.161,-1.308,-1.3835,0.3747,0.1013,-0.1539,41,10.74,-15.42,-40.62,312.92,-65.24,-22.76,3.1,998.06,59.371,0.19,,,,,,,,
1.0846,8.3728,3.4717,1.2121,9.0154,3.6639,-0.0892,-0.9443,0.2148,0.1609,1.4703,0.3525,132,26.34,-21.42,-30.18,284.75,-65.96,-19.9,3.1,998.06,51.345,0.19,,,,,,,,
0,9.1222,3.3759,0.7899,9.1943,3.3183,-0.7899,-0.0721,0.0576,0.4737,0.4568,0.2517,61,34.74,-26.52,-15.84,266.73,-68.23,-11.85,3.1,998.05,51.807,0.19,,,,,,,,
1.2498,10.1972,4.7311,0.747,9.2712,3.1075,1.1014,1.1607,0.4719,0.1695,0.9547,0.4166,61,29.58,-30.78,-0.48,240.16,-70.98,-13.52,3.1,998.06,54.422,0.19,,,,,,,,
1.8029,9.4071,2.1644,1.2921,9.3508,2.6577,0.5012,0.4131,0.0191,0.3198,0.8875,0.0263,47,20.88,-34.32,15.42,201.15,-72.46,-25.93,3.1,998.07,51.863,0.19,,,,,,,,
1.1205,9.1222,2.4158,0.5524,9.3987,2.7441,0.4532,-0.3531,0.7492,-0.1738,0.0628,0.0129,38,13.86,-33.84,20.94,196.63,-73.42,-11.38,3.1,998.07,51.12,0.19,,,,,,,,
-0.1628,9.1964,2.7175,0.2747,9.513,2.3661,-0.2435,-0.1633,0.2269,0.3521,-1.3806,-0.6066,34,26.46,-30.48,15.3,224.35,-75.94,-6.62,3.1,998.08,52.274,0.19,,,,,,,,
0.4214,9.886,2.1716,0.4641,9.5353,2.2436,0.3955,-0.5879,0.1364,0.2245,-1.0013,-0.6536,27,34.68,-26.7,-3,253.48,-76.49,-11.69,3.1,998.07,49.208,0.19,,,,,,,,
-0.9218,7.8317,-1.099,-0.5015,9.7559,0.861,-0.8943,-1.6561,-0.5569,0.313,-1.4765,-0.2749,35,34.32,-23.94,-8.34,310.25,-84.17,30.22,3.1,998.07,59.105,0.19,,,,,,,,
-1.269,9.9506,0.0766,-0.7625,9.7411,0.8359,-0.5065,0.2095,-0.7593,0.0583,-0.5053,0.3971,38,32.34,-22.8,-21.72,349.17,-82.1,45.64,3.1,998.06,53.371,0.19,,,,,,,,
0.091,10.791,2.9833,0.5299,9.69,1.4116,-0.439,1.101,1.5716,-0.125,0.9694,0.2731,38,26.7,-25.2,-28.2,292.54,-81.39,-18.12,3.1,998.07,49.59,0.19,,,,,,,,
-0.9984,10.2236,4.0655,0.2799,9.5881,2.0398,-1.398,0.3027,2.1382,-0.2319,2.0897,0.2169,50,38.46,-30,-0.96,246.2,-79.14,-17.75,3.1,998.07,60.402,0.19,,,,,,,,
0.0215,9.4765,3.443,-0.0851,9.4089,2.7634,-0.128,0.5082,0.8998,0.01,1.1819,0.4673,49,22.14,-33.54,17.88,220.71,-73.62,1.76,3.1,998.05,49.027,0.19,,,,,,,,
0.5938,9.8429,2.9474,-0.3245,9.5142,2.3548,0.7986,0.5011,0.7578,0.1548,-0.2029,0.2932,43,10.2,-33.84,23.4,204.21,-75.97,7.85,3.1,998.07,47.15,0.19,,,,,,,,
0.4094,9.8644,1.7526,0.3043,9.6718,1.5916,-0.0529,-0.0732,-0.088,-0.3974,0.2785,0.0306,32,10.62,-31.92,25.14,190.96,-80.49,-10.82,3.1,998.06,58.75,0.19,,,,,,,,
0.1149,9.5508,2.8133,-0.262,9.6624,1.6554,0.6738,0.0752,-0.1901,0.0406,0.4318,-0.044,37,4.8,-31.56,26.52,196.47,-80.16,8.99,3.1,998.06,51.163,0.19,,,,,,,,
-0.5387,9.8764,1.652,-0.3272,9.688,1.4851,-0.4557,0.2147,0.5237,-0.092,-1.121,-0.157,27,10.44,-31.26,26.88,208.46,-81.08,12.42,3.1,998.07,54.799,0.19,,,,,,,,
1.8149,9.9578,3.443,0.8002,9.5133,2.242,0.6699,0.7031,2.4388,-0.3992,-1.2389,-0.3237,24,27.96,-31.2,12.66,221.15,-78.41,-16.83,3.1,998.07,52.916,0.19,,,,,,,,
0.6584,8.9402,3.3352,0.6183,9.4073,2.7001,-0.3741,-0.3785,2.0574,0.0259,-0.8364,-0.0452,30,32.76,-27.48,-4.38,252.85,-74.8,-12.51,3.1,998.07,55.005,0.19,,,,,,,,
-0.3711,9.1318,1.0463,-0.4572,9.6423,1.7283,-0.1917,-0.2161,-0.3132,-0.0932,-0.7563,-0.0165,47,31.98,-23.22,-15.96,305.38,-79.5,14.82,3.1,998.09,55.905,0.19,,,,,,,,
0.3208,9.9913,2.4062,0.3986,9.6355,1.78,0.0037,0.0589,0.8249,0.0406,-0.1668,0.424,42,34.02,-24.6,-22.14,290.24,-79.41,-6.15,3.1,998.07,50.488,0.19,,,,,,,,
0.7279,9.613,2.8133,-0.0027,9.6663,1.6533,-0.1793,1.0218,1.2198,-0.3131,1.6755,0.1613,43,46.92,-27.72,-16.74,284.46,-80.29,0.09,3.1,998.08,57.224,0.19,,,,,,,,
-0.8045,9.1102,2.2817,-0.4251,9.4266,2.67,-1.2605,1.5775,-0.168,-0.2893,1.7751,0.0807,53,29.7,-31.98,11.88,243.55,-74,9.05,3.1,998.07,50.089,0.19,,,,,,,,
0.9697,9.2682,2.4613,-0.1135,9.5091,2.3945,1.0401,0.3337,-0.0769,0.0546,-0.1161,0.2468,48,10.86,-34.8,21.18,202.88,-75.85,2.71,3.1,998.07,57.724,0.19,,,,,,,,
0.3615,10.5851,2.2027,0.4222,9.5379,2.2406,-0.0224,1.0089,0.2519,-0.2538,0.2473,-0.0519,39,8.04,-34.32,24.24,183.34,-76.75,-14.15,3.1,998.06,53.512,0.19,,,,,,,,
-0.1006,8.9235,4.3576,0.0438,9.5684,2.1479,-0.1515,-0.712,0.7635,0.7901,0.2223,-0.1105,40,4.38,-33.6,24.48,185.79,-77.18,-2.03,3.1,998.06,59.202,0.19,,,,,,,,
-0.7638,9.522,3.0695,-0.8196,9.3731,2.7648,0.0558,0.149,0.3047,0.2129,-1.2713,-0.1667,34,11.58,-34.74,22.68,212.7,-72.9,16.51,3.1,998.04,58.162,0.19,,,,,,,,
0.9098,9.5771,4.8221,0.5629,8.9911,3.8747,0.347,0.586,0.9474,-0.5116,-1.2963,-0.4496,33,28.62,-31.68,4.56,232.93,-66.47,-8.27,3.1,998.05,56.043,0.19,,,,,,,,
1.0295,9.1773,3.1868,1.0768,8.8965,3.983,0.0078,0.3095,-0.5184,0.5103,-0.928,-0.5125,37,32.28,-26.64,-9.72,253.1,-65.12,-15.13,3.1,998.05,53.588,0.19,,,,,,,,
-1.2019,9.1796,3.5986,0.1267,9.288,3.1444,-0.6798,-0.3621,-0.3359,-0.1677,-0.9084,-0.3463,50,33.06,-21.6,-15.72,281.47,-71.28,-2.31,3.1,998.04,56.833,0.19,,,,,,,,
0.4262,8.5978,2.6169,0.1785,9.3227,3.0375,0.2022,-0.1741,-0.5761,-0.0956,-0.5871,-0.0983,51,29.22,-19.2,-29.64,306.25,-72.44,-1.85,3.1,998.05,55.656,0.19,,,,,,,,
-1.403,9.1581,5.4422,-0.3466,8.986,3.9118,-0.2616,-0.4289,0.5081,-0.2887,1.4281,0.9438,104,34.92,-20.22,-20.16,289.4,-66.45,2.92,3.1,998.05,60.522,0.19,,,,,,,,
-0.6369,7.9466,4.4126,-1.1631,8.4152,4.8991,0.1743,-0.0688,-1.3484,-0.2166,1.9156,0.9096,65,26.1,-33.6,9.06,234.1,-59.11,13.36,3.1,998.05,48.775,0.19,,,,,,,,
1.3097,8.1286,3.364,0.2741,9.0317,3.811,1.7251,-0.963,-0.684,0.0669,0.1001,0.099,52,13.5,-36.54,17.76,201.68,-67.07,-4.11,3.1,998.04,48.215,0.19,,,,,,,,
-0.1556,9.7758,3.1557,0.0936,9.0319,3.8191,-0.1702,0.7894,-0.2613,0.423,0.6316,-0.003,45,10.56,-37.44,19.2,198.13,-67.07,-1.4,3.1,998.04,59.746,0.19,,,,,,,,
-1.1157,9.8189,4.8628,-0.145,8.899,4.118,-0.8654,0.9008,0.2157,0.1353,1.3029,0.1876,43,-4.38,-37.2,17.22,173.76,-65.15,2.02,3.1,998.04,55.755,0.19,,,,,,,,
0.407,7.9729,3.8141,0.2248,8.7975,4.3271,-0.7109,-0.2116,0.744,-0.0626,0.9358,0.4105,57,-18.66,-34.56,12.12,142.27,-63.78,-2.97,3.1,998.04,56.847,0.19,,,,,,,,
-0.8715,9.376,6.1054,-0.9653,8.5058,4.7844,-0.3851,1.0378,1.5653,-0.0547,1.8649,0.3953,125,-27.18,-25.92,-12.9,99.48,-60.38,7.6,3.1,998.04,52.948,0.19,,,,,,,,
0.8691,8.5643,1.2331,-0.7346,9.6018,1.8536,0.804,-1.0159,0.1217,0.5067,0.7378,0.5229,39,-17.34,-23.58,-27.24,62.22,-78.27,21.62,3.1,998.03,48.805,0.19,,,,,,,,
0.7973,9.4023,0.7638,0.3704,9.7058,1.3531,0.4269,-0.3035,-0.5893,-0.0187,0.5705,0.2413,36,-13.14,-22.38,-32.04,7.57,-81.78,-15.31,3.1,998.02,53.643,0.19,,,,,,,,
-0.0335,9.3137,1.1876,0.3219,9.699,1.4126,-1.4759,-0.3661,1.2378,0.1872,0.8869,0.0202,42,-4.14,-22.44,-36.12,352.78,-81.5,-12.84,3.1,998.02,50.46,0.19,,,,,,,,
-0.4405,10.3864,2.83,0.2401,9.6515,1.7207,-0.6759,0.7253,0.0894,0.1505,-0.0196,0.0837,41,0.12,-20.94,-37.2,351.01,-79.8,-7.95,3.1,998.03,54.735,0.19,,,,,,,,
-0.0479,9.2299,1.0894,0.4841,9.7813,0.5125,-0.8289,-0.5441,0.5216,0.1505,1.1887,0.2041,40,4.98,-26.46,-35.22,305.97,-85.88,-43.37,3.1,998.04,46.784,0.19,,,,,,,,
