ORIENTATION_X,ORIENTATION_Y,ORIENTATION_Z
-72.7,-7.9,187.7
-73.7,-8.4,189.1
-73.2,-12.3,183.6
-72.4,-15.3,184.8
-75.0,-14.2,182.4
-72.9,-17.3,182.2
-73.4,-16.6,179.3
-72.3,-16.9,183.7
-72.6,-16.4,182.1
-71.3,-15.9,2.9
-72.9,-11.8,6.0
-73.0,-10.3,8.7
-74.0,-7.2,7.7
-74.5,-8.8,5.2
-73.4,-8.9,7.3
-73.8,-7.3,10.6
-74.6,-7.6,9.7
-75.5,-8.6,9.0
-75.6,-10.0,8.9
-75.6,-14.7,7.4
-75.6,-14.3,7.7
-75.8,-15.8,7.5
-75.7,-16.8,5.0
-77.8,-14.3,0.4
-78.5,-13.8,354.6
-71.5,-4.8,196.2
-73.2,-3.9,195.2
-73.5,-3.4,197.7
-75.4,-6.7,192.7
-74.6,-10.2,185.8
-73.2,-9.4,183.7
-73.4,-8.7,184.7
-73.6,-11.3,187.0
-74.2,-13.7,185.3
-77.1,-19.5,183.7
-74.8,-22.6,182.9
-73.2,-20.4,187.1
-73.1,-19.3,190.7
-71.0,-19.8,189.1
-73.6,-11.2,354.3
-73.0,-10.8,356.6
-72.8,-9.8,357.5
-73.4,-12.0,357.1
-72.6,-10.5,358.8
-73.1,-7.9,3.6
-73.0,-8.2,4.7
-74.4,-11.5,2.5
-75.2,-15.4,359.6
-76.1,-18.0,354.8
-76.6,-19.0,350.4
-73.9,-12.3,184.9
-74.0,-12.3,182.8
-73.5,-11.2,184.4
-75.1,-10.0,183.4
-74.2,-12.9,179.3
-73.9,-11.1,183.1
-72.6,-11.5,180.7
-72.5,-11.5,183.2
-76.4,-13.9,184.1
-77.5,-16.0,182.6
-76.5,-18.8,184.2
-75.4,-16.0,191.5
-74.5,-13.9,195.7
-73.6,-14.5,195.0
-73.3,-16.7,190.7
-73.8,-16.1,188.5
-75.4,0.7,10.2
-76.1,2.7,13.8
-75.7,3.9,13.6
-74.2,3.6,15.1
-74.8,7.0,18.8
-75.3,8.1,23.2
-77.2,7.1,18.6
-78.3,8.4,19.8
-80.4,1.5,11.9
-81.5,-7.8,0.4
-82.9,-23.6,343.8
-79.5,-25.0,338.6
-66.9,-13.3,179.3
-69.1,-12.1,181.6
-69.3,-12.4,183.6
-70.7,-10.5,184.3
-70.6,-12.3,185.9
-71.7,-16.7,177.8
-71.6,-19.4,176.6
-68.4,-20.9,175.9
-70.8,-18.5,180.6
-73.0,-14.1,183.6
-72.5,-16.8,181.8
-73.8,-20.2,179.5
-74.8,-18.0,180.3
-74.3,-15.1,191.2
-72.9,-15.6,194.3
-70.4,-14.6,195.8
-69.9,-17.0,194.5
-68.5,-16.7,190.7
-66.4,-18.3,187.3
-67.9,-17.2,181.4
-68.1,-19.2,173.1
-67.1,-20.1,166.6
-66.4,-19.3,162.9
-66.6,-15.4,160.8
-66.5,-13.4,162.6
-66.3,-11.6,149.8
-66.5,-4.5,148.5
-66.2,-1.7,145.8
-72.2,-18.9,357.1
-73.8,-16.2,359.1
-74.2,-13.5,3.6
-74.5,-12.2,3.6
-74.1,-13.2,0.6
-72.4,-11.4,359.0
-71.6,-9.6,1.6
-70.9,-9.0,3.5
-71.2,-8.5,5.5
-70.6,-10.9,0.8
-71.5,-11.1,0.8
-73.0,-15.6,354.3
-73.1,-15.8,352.5
-61.6,-10.5,190.7
-60.6,-9.2,189.1
-60.2,-7.4,186.1
-60.6,-7.6,187.6
-62.9,-8.8,185.0
-63.9,-10.3,183.8
-63.9,-13.7,179.7
-64.6,-13.2,183.9
-65.7,-14.6,180.7
-65.2,-15.4,180.9
-65.4,-16.2,175.8
-65.9,-15.7,173.5
-66.0,-16.9,166.8
-65.3,-17.4,162.4
-73.5,-12.9,352.8
-74.5,-12.3,355.3
-74.5,-12.7,354.9
-74.8,-12.2,355.5
-75.3,-15.1,350.4
-73.8,-13.7,352.0
-74.4,-11.6,356.1
-74.4,-11.6,352.9
-74.5,-10.4,355.8
-74.3,-9.8,357.9
-74.2,-9.9,0.8
-75.0,-12.9,357.9
-73.5,-16.3,355.3
-71.8,-18.1,355.8
-71.2,-18.5,359.4
-70.8,-18.7,359.2
-70.0,-17.7,358.6
-69.7,-17.4,356.0
-68.7,-17.2,353.1
-70.1,-15.6,350.9
-64.5,-11.4,184.9
-67.4,-12.5,181.4
-67.9,-9.4,185.8
-68.6,-8.1,183.9
-70.6,-6.1,189.7
-72.9,-7.7,185.8
-74.4,-7.5,187.8
-77.1,-10.5,180.2
-76.2,-8.0,180.7
-76.0,-1.5,185.2
-75.7,-2.3,184.6
-75.1,-5.1,184.5
-77.0,-5.9,184.1
-77.1,-4.1,190.3
-78.1,-3.2,190.6
-76.9,-3.3,194.2
-77.0,-2.3,199.1
-74.5,-2.8,200.0
-74.1,-3.5,202.2
-73.9,-3.2,196.9
-73.6,-2.1,198.1
-74.1,-2.3,199.0
-71.6,-10.8,2.2
-71.4,-11.8,1.8
-73.8,-5.9,7.0
-74.2,-4.1,11.3
-74.9,-3.5,10.4
-75.2,-2.7,9.3
-74.7,-3.8,8.1
-74.7,-5.7,1.3
-73.9,-3.0,7.4
-73.5,1.9,11.6
-73.3,5.8,16.4
-73.1,4.2,10.5
-74.7,2.7,8.5
-74.8,1.8,8.9
-75.7,0.4,7.2
-75.4,-1.3,3.9
-75.9,2.1,7.6
-76.6,5.0,9.4
-76.8,6.5,8.4
-78.7,9.6,2.7
-77.6,6.5,354.3
-76.4,3.3,347.0
-67.7,-14.2,185.8
-66.9,-14.6,187.1
-67.7,-12.9,184.3
-67.8,-11.6,185.7
-68.3,-10.9,185.5
-69.2,-3.8,192.4
-67.6,-3.5,192.4
-67.1,-2.2,185.3
-66.0,-2.3,185.5
-67.2,1.1,187.2
-67.6,2.2,189.7
-68.2,1.0,193.3
-69.2,-0.2,194.9
-69.3,-4.6,197.2
-69.7,-5.7,199.6
-70.9,-10.8,198.7
-71.6,-9.5,199.8
-70.2,-11.8,195.9
-70.1,-12.2,193.9
-69.7,-12.9,191.3
-70.8,-1.5,5.8
-72.6,0.7,8.0
-73.7,6.0,12.8
-73.8,8.0,15.1
-75.5,7.4,16.0
-76.4,5.2,15.0
-77.1,8.7,14.3
-76.9,11.9,19.4
-77.3,10.5,17.8
-78.8,6.9,16.6
-79.3,3.7,14.5
-78.5,-3.9,8.1
-77.7,-3.1,9.6
-76.1,-7.4,5.3
-76.9,-5.4,7.4
-78.7,2.4,13.0
-78.6,1.7,12.2
-79.1,-5.2,1.4
-78.6,3.1,202.8
-79.4,2.2,201.5
-80.6,4.7,207.0
-80.7,5.9,202.9
-78.7,13.8,212.7
-78.3,13.3,210.0
-76.2,11.4,204.0
-76.1,12.5,204.1
-75.9,12.2,202.1
-76.3,11.4,203.8
-77.6,8.1,203.9
-77.6,6.5,203.3
-76.9,1.7,202.9
-77.0,0.8,204.2
-76.6,-1.9,204.7
-74.4,-5.6,201.8
-73.4,-7.2,199.4
-73.0,-6.9,197.5
-72.4,-6.2,198.7
-74.1,-1.6,196.7
-74.0,-18.9,355.6
-74.6,-16.6,356.8
-75.3,-13.1,359.2
-74.5,-13.6,0.1
-73.0,-15.7,355.9
-71.7,-15.3,354.5
-71.2,-11.6,357.5
-71.6,-12.1,358.5
-73.0,-12.6,357.6
-73.2,-13.5,359.9
-73.0,-23.4,351.2
-72.6,-24.6,353.1
-73.4,-23.5,357.6
-73.8,-23.8,357.2
-75.0,-29.6,352.1
-74.6,-30.7,352.3
-77.1,-30.3,349.6
-78.2,-30.0,345.6
-77.6,-37.4,336.1
-74.7,-10.2,188.0
-74.9,-7.7,190.4
-77.7,1.7,197.4
-78.1,5.7,201.6
-78.3,11.7,206.7
-79.1,12.2,204.8
-76.9,10.2,200.4
-76.2,11.2,199.0
-75.8,10.4,198.3
-76.5,4.6,196.6
-76.6,2.3,200.3
-75.8,-2.8,195.0
-75.5,-2.3,197.4
-73.0,-4.7,202.6
-72.1,-5.5,204.5
-72.0,-3.5,208.7
-71.1,-10.5,198.9
-72.0,-11.2,196.9
-72.7,-8.4,196.2
-70.9,-6.3,194.0
-70.7,-15.2,358.2
-72.4,-9.4,3.4
-72.7,-3.6,10.1
-72.9,1.6,14.3
-75.8,8.3,20.1
-75.5,6.1,14.8
-74.1,6.6,15.4
-73.8,8.2,15.3
-72.4,5.7,15.7
-72.1,3.7,13.4
-74.4,2.1,16.3
-75.2,2.0,17.5
-73.4,2.3,20.5
-72.9,3.4,24.8
-74.3,4.8,27.3
-74.5,3.0,27.0
-74.2,3.3,21.9
-75.6,4.7,20.5
-73.7,-6.8,2.0
-72.7,-6.6,359.3
-71.8,-7.5,349.0
-73.8,-2.9,347.0
-72.5,-1.3,337.9
-72.5,-0.8,333.1
-73.1,-0.1,327.6
-73.7,-0.1,322.8
-73.8,0.5,315.5
-72.1,0.1,311.2
-71.5,-1.0,302.5
-68.4,-4.5,192.2
-68.6,-3.2,195.8
-68.8,0.2,198.0
-69.0,0.1,192.7
-67.1,0.2,190.6
-67.4,1.3,191.6
-67.8,1.3,189.5
-68.2,1.0,191.3
-67.5,-3.1,191.2
-67.5,-4.1,188.5
-67.6,-6.7,189.9
-66.3,-8.0,188.8
-66.4,-8.0,193.7
-65.7,-8.1,190.8
-65.3,-9.8,192.0
-65.0,-10.0,189.7
-64.8,-9.4,188.0
-64.9,-7.0,182.9
-64.5,-6.0,183.4
-64.9,-6.4,176.8
-68.8,-10.7,3.5
-70.5,-9.9,2.5
-72.6,-7.6,7.0
-73.1,-6.8,6.8
-75.2,-6.0,7.5
-75.7,-5.6,4.6
-76.6,-7.6,0.8
-69.4,-12.1,190.7
-71.1,-12.6,190.6
-72.5,-13.0,190.6
-73.7,-11.8,190.8
-73.3,-11.1,188.3
-72.8,-11.5,183.3
-71.7,-11.7,183.6
-70.5,-9.7,182.7
-70.5,-8.7,181.2
-69.9,-8.0,182.0
-70.5,-9.1,185.1
-70.6,-12.0,183.9
-70.1,-16.6,186.0
-69.8,-17.3,186.8
-68.8,-16.5,191.8
-67.9,-17.7,204.6
-67.3,-18.6,203.6
-71.5,-17.1,200.9
-69.5,-15.4,202.0
-66.8,-10.1,354.4
-69.9,-7.4,359.1
-70.6,-6.8,360.0
-73.3,-0.6,5.5
-73.8,3.5,8.6
-75.4,2.9,6.2
-75.9,0.8,4.0
-75.2,-1.1,3.5
-75.2,0.6,5.3
-75.1,0.5,5.3
-74.9,-1.8,4.0
-74.6,-2.6,7.7
-72.6,-4.6,8.5
-71.5,-2.9,10.2
-72.8,-2.3,12.2
-73.2,-4.4,8.3
-73.7,-5.9,3.5
-74.0,-8.2,355.0
-64.5,-13.5,184.4
-67.5,-11.6,187.2
-68.3,-11.0,187.0
-70.6,-6.3,191.7
-70.8,-6.2,191.2
-67.5,-9.4,187.7
-65.4,-8.9,186.2
-65.4,-6.5,189.5
-65.7,-5.3,190.1
-66.0,-5.8,195.3
-65.4,-5.7,200.4
-66.8,-2.0,203.1
-67.6,0.6,206.9
-66.4,-1.4,209.2
-65.6,-2.7,208.1
-65.6,-3.2,209.4
-64.9,-3.7,206.0
-70.7,-6.7,1.7
-71.0,-5.7,2.8
-72.2,-5.4,4.6
-73.2,-3.6,5.3
-76.8,1.4,7.7
-77.1,0.4,6.5
-78.7,-8.4,353.7
-78.4,-6.0,354.9
-78.6,-5.5,353.9
-78.3,-8.8,350.3
-77.7,-16.8,347.6
-77.6,-17.5,349.6
-76.3,-18.5,352.8
-78.9,-17.3,354.7
-74.0,-26.1,347.5
-76.5,-22.8,346.6
-75.1,-23.8,345.4
-75.9,-22.5,343.8
-75.2,-24.3,335.8
-70.8,-7.6,195.7
-70.9,-6.4,194.5
-69.1,-7.2,194.1
-69.7,-8.2,193.7
-71.4,-9.9,191.6
-70.9,-10.1,186.7
-70.1,-4.7,192.5
-69.6,-3.5,193.0
-73.7,4.3,198.4
-75.5,6.5,199.6
-74.3,-4.2,192.1
-75.1,-1.4,196.5
-74.6,-0.8,198.8
-73.6,-1.4,202.5
-72.5,-0.3,205.8
-71.2,-1.5,205.0
-71.3,0.3,203.6
-71.1,-0.1,204.0
-71.9,-5.2,198.8
-73.8,-6.7,6.4
-74.2,-7.2,6.3
-75.0,-8.7,4.5
-75.3,-9.9,4.2
-76.9,-12.9,359.4
-76.8,-15.7,356.7
-78.0,-18.6,353.5
-77.0,-18.2,352.4
-76.0,-11.1,358.4
-76.5,-6.3,2.5
-76.1,-4.5,4.3
-75.1,-11.9,357.3
-76.9,-15.5,355.1
-76.5,-16.8,353.6
-76.0,-18.6,349.8
-74.6,-21.2,346.7
-73.4,-18.3,346.8
-74.7,-17.3,193.6
-76.9,-9.2,201.2
-75.8,-9.2,201.7
-78.1,-10.0,197.8
-79.1,-12.0,193.4
-78.9,-13.6,186.7
-77.8,-18.8,180.5
-76.9,-13.5,176.2
-76.6,-15.2,174.6
-75.9,-18.4,170.6
-76.1,-20.4,171.1
-77.2,-22.5,170.9
-77.0,-19.3,178.7
-77.9,-16.6,179.5
-75.9,-16.5,189.4
-75.2,-17.0,190.8
-70.1,-16.4,193.0
-69.5,-15.5,194.3
-70.4,-15.6,194.5
-71.1,-16.0,191.5
-72.2,-19.2,185.0
-64.8,-5.9,359.3
-66.6,-4.0,1.5
-68.4,-2.6,3.3
-70.0,-1.4,3.1
-69.9,1.9,8.4
-69.8,4.6,5.3
-68.6,3.0,3.5
-67.3,3.3,3.9
-67.8,4.6,3.9
-67.8,5.7,6.5
-68.2,6.0,9.9
-71.0,5.1,10.2
-70.3,2.8,6.1
-70.6,0.3,4.9
-69.8,-3.7,0.1
-68.8,-6.1,357.5
-68.3,-6.7,353.8
-68.3,-6.3,350.1
-72.2,-11.8,185.7
-72.1,-9.7,192.6
-72.5,-6.4,191.9
-73.3,-2.8,196.7
-72.5,-4.3,190.0
-71.5,-2.5,189.9
-70.8,-2.9,189.1
-70.6,-1.8,193.7
-72.4,0.8,195.4
-73.8,1.1,198.3
-75.1,-0.1,199.2
-74.7,-1.0,201.2
-75.2,1.8,205.6
-74.2,2.1,207.4
-72.0,-2.4,202.9
-71.6,-3.1,201.4
-70.3,-3.9,201.8
-70.6,-5.6,195.6
-71.0,-12.6,1.3
-71.1,-11.2,4.8
-70.8,-8.6,4.1
-69.6,-8.5,6.0
-69.6,-6.4,6.9
-68.4,-4.7,6.7
-67.3,-3.9,4.5
-67.7,-3.5,5.2
-68.5,-2.7,6.0
-68.3,-3.2,3.9
-69.8,-6.4,1.7
-70.9,-6.8,1.3
-71.0,-12.5,356.5
-70.3,-14.4,354.1
-69.6,-14.4,351.1
-68.9,-15.9,346.3
-66.2,-16.3,182.4
-66.7,-15.6,182.8
-66.8,-14.4,186.4
-67.6,-12.3,186.6
-67.3,-13.0,189.3
-68.5,-11.8,182.3
-68.8,-11.7,184.4
-66.3,-9.0,185.2
-66.4,-7.7,185.3
-66.5,-7.6,182.4
-66.9,-7.5,187.7
-67.6,-8.5,188.7
-67.7,-9.9,191.0
-67.3,-10.4,192.5
-67.0,-15.0,191.9
-66.8,-14.9,192.1
-65.8,-14.9,192.8
-65.9,-14.7,194.9
-73.1,-13.5,0.6
-74.2,-12.6,359.7
-74.1,-12.2,0.2
-73.2,-10.3,0.8
-73.3,-9.0,0.5
-74.7,-8.3,1.0
-73.6,-6.9,3.1
-73.9,0.0,9.2
-73.7,-1.2,7.8
-73.0,-5.1,3.4
-72.8,-7.0,2.7
-71.4,-13.7,356.4
-72.1,-12.9,358.8
-71.9,-5.2,6.0
-72.9,-2.2,5.9
-71.7,-5.0,3.0
-71.1,-6.4,359.9
-72.0,-7.5,357.2
-69.0,-5.3,189.7
-70.3,-4.1,193.0
-73.0,-2.5,194.0
-73.6,-1.2,195.6
-72.8,-1.0,195.0
-71.7,-3.2,191.7
-71.1,0.2,192.8
-70.9,-0.2,194.4
-70.2,4.5,197.6
-69.8,6.2,200.8
-70.4,5.2,197.9
-71.9,3.9,197.9
-74.2,1.4,197.7
-75.2,2.5,198.8
-74.8,-0.5,196.4
-75.1,0.1,199.6
-74.6,-6.1,194.3
-74.2,-5.1,198.3
-73.1,-6.2,196.0
-73.7,-4.4,195.3
-72.1,-7.5,191.3
-72.0,-4.4,7.5
-72.3,-4.1,7.6
-73.3,-2.6,9.2
-73.5,-2.3,8.0
-72.4,-1.3,7.5
-71.1,0.9,8.6
-70.5,-1.5,4.4
-70.0,-3.5,0.6
-70.5,-2.7,1.5
-70.7,-4.2,359.6
-70.8,-4.7,359.2
-72.2,-7.8,355.6
-73.4,-9.7,353.6
-71.6,-13.0,349.6
-70.7,-14.3,348.1
-71.3,-12.5,350.2
-73.5,-9.7,350.5
-74.7,-9.1,346.8
-75.0,-10.4,341.1
-74.3,-12.9,334.9
-69.4,-15.4,185.1
-70.5,-15.1,185.4
-70.8,-14.5,188.6
-72.6,-14.5,188.9
-73.5,-13.5,188.8
-72.0,-10.8,190.5
-72.4,-12.0,186.9
-71.1,-13.6,184.4
-70.9,-11.8,185.6
-71.0,-11.5,186.4
-71.9,-10.8,183.6
-72.5,-10.9,189.1
-73.3,-10.4,191.7
-73.0,-8.3,196.3
-74.5,-5.1,198.3
-73.1,-6.6,201.3
-72.3,-9.1,197.5
-70.7,-10.9,196.7
-73.3,-9.8,192.7
-66.6,-13.2,353.8
-67.8,-12.9,357.5
-66.4,-14.2,355.4
-68.1,-14.1,359.2
-69.3,-12.6,359.7
-70.0,-11.5,1.1
-71.1,-11.9,358.5
-73.4,-10.3,357.3
-73.6,-10.1,357.7
-74.7,-12.4,355.4
-74.1,-13.3,353.9
-73.9,-11.0,355.0
-74.2,-11.1,355.0
-73.3,-9.7,356.7
-73.2,-12.3,353.7
-72.2,-13.9,353.2
-72.2,-13.7,353.2
-71.0,-18.7,344.5
-69.5,-19.2,343.7
-65.8,-3.5,185.0
-66.2,-4.9,181.9
-67.5,-8.6,179.7
-67.6,-10.9,176.7
-68.7,-10.6,173.9
-67.9,-11.8,171.2
-66.1,-7.1,172.1
-66.8,-4.8,173.2
-66.5,-4.9,175.3
-67.6,-4.8,177.4
-67.1,-5.2,183.8
-68.0,-3.3,188.7
-70.1,-0.6,194.5
-69.9,-1.7,196.4
-68.3,-5.3,195.7
-67.2,-5.7,194.0
-71.8,-3.5,2.2
-70.9,-4.2,1.3
-72.0,-4.6,359.4
-70.8,-4.0,0.1
-70.3,-1.2,3.2
-70.6,-1.0,0.3
-70.9,0.1,3.0
-72.6,-0.7,2.2
-71.3,-3.9,0.0
-70.4,-1.1,4.5
-69.0,1.7,12.0
-69.8,3.1,16.5
-72.0,7.6,24.5
-72.7,9.1,24.4
-74.3,10.7,26.1
-67.8,-10.6,194.7
-69.8,-12.8,194.0
-71.2,-14.6,192.2
-71.0,-13.9,192.6
-72.2,-13.6,189.2
-71.7,-14.2,188.9
-69.1,-13.0,190.7
-69.3,-12.6,189.0
-69.2,-13.7,190.5
-68.7,-14.1,188.0
-68.0,-15.7,192.9
-67.1,-14.6,195.2
-67.2,-18.5,191.0
-66.7,-7.3,8.2
-65.4,-8.0,7.6
-65.7,-7.4,4.6
-65.6,-7.8,2.5
-64.9,-6.9,3.3
-66.7,-4.8,5.6
-66.9,-6.0,4.4
-67.4,-7.1,3.1
-69.1,-9.2,2.1
-69.3,-11.0,358.5
-72.8,-11.5,354.8
-73.4,-14.0,353.5
-75.5,-13.9,347.5
-61.1,-12.6,180.2
-62.0,-12.0,180.0
-62.5,-14.5,178.8
-62.5,-15.2,179.0
-63.6,-14.2,180.9
-63.3,-11.4,180.4
-64.7,-10.7,180.3
-64.0,-14.8,176.7
-63.7,-14.2,176.6
-63.9,-13.6,177.0
-64.0,-12.8,179.2
-66.5,-12.0,181.1
-67.7,-11.3,183.0
-67.8,-10.2,185.6
-68.5,-9.5,189.3
-66.6,-11.1,193.5
-64.4,-8.2,197.0
-62.0,-11.0,198.2
-62.8,-10.0,198.9
-62.4,-10.3,197.0
-62.7,-12.9,191.4
-64.8,-11.5,4.6
-64.3,-11.0,5.2
-67.2,-7.7,8.0
-68.4,-8.9,6.5
-65.6,-9.8,3.8
-65.5,-8.9,3.2
-67.2,-8.9,2.9
-68.8,-11.9,359.0
-71.8,-17.1,358.0
-71.8,-19.2,355.7
-70.0,-23.8,352.4
-71.2,-26.9,352.7
-70.8,-27.0,354.1
-70.1,-23.1,356.1
-71.7,-20.5,355.7
-70.5,-17.8,345.7
-70.2,-18.0,339.5
-63.2,-11.1,189.8
-62.9,-11.5,188.3
-62.7,-9.7,188.4
-63.0,-6.8,189.7
-61.7,-7.3,188.8
-62.1,-6.3,187.8
-61.3,-6.0,187.8
-61.5,-5.3,188.1
-64.7,-8.0,188.5
-66.8,-9.6,187.4
-68.3,-9.1,187.3
-68.4,-9.9,187.7
-67.7,-7.8,191.4
-67.2,-9.1,188.7
-66.9,-8.3,189.1
-66.2,-10.6,185.4
-66.7,-11.6,184.3
-64.6,-6.3,4.9
-67.0,-7.8,5.2
-68.3,-8.6,2.2
-69.6,-8.7,0.6
-68.5,-5.2,4.4
-68.8,-1.2,5.7
-68.8,-3.3,4.9
-70.9,-8.4,358.7
-71.9,-10.2,0.2
-75.1,-11.1,0.5
-76.0,-11.0,3.0
-76.6,-11.2,4.4
-75.9,-11.9,2.0
-75.5,-13.5,358.2
-77.0,-12.9,355.4
-76.0,-18.3,344.4
-74.4,-22.3,335.0
-64.2,-6.4,187.6
-64.5,-7.1,187.1
-65.1,-6.7,181.9
-65.5,-5.7,184.3
-66.4,-3.3,185.6
-66.6,-6.4,181.9
-63.7,-8.2,179.2
-62.9,-7.3,179.7
-64.6,-8.0,177.2
-67.0,-9.1,176.2
-72.6,-6.6,180.6
-73.9,-4.8,185.6
-73.2,-2.1,191.2
-73.8,-1.7,192.8
-72.9,-0.2,197.5
-72.1,-2.8,194.4
-72.6,-1.0,198.1
-71.6,-1.1,193.8
-67.7,-5.3,5.5
-68.1,-3.6,5.7
-68.4,-2.9,6.7
-69.0,1.9,12.6
-70.0,3.5,13.0
-69.0,-1.9,6.5
-67.9,-2.3,6.3
-68.7,-1.0,6.1
-70.5,-3.8,4.5
-72.4,-7.1,5.8
-74.3,-11.7,0.6
-75.4,-19.0,357.3
-74.3,-18.6,358.8
-73.5,-17.3,1.7
-74.6,-16.0,3.8
-77.6,-18.1,354.8
-77.2,-22.7,347.7
-76.6,-27.6,337.5
-65.5,-10.6,179.6
-67.0,-10.7,179.3
-68.5,-10.5,177.2
-69.4,-9.8,179.2
-70.3,-8.4,180.1
-71.2,-8.7,179.6
-71.5,-10.8,176.0
-69.9,-8.4,176.0
-70.5,-6.3,177.4
-72.1,-4.2,180.6
-72.7,-5.2,181.6
-75.7,-4.2,185.9
-75.6,-3.8,186.0
-73.9,-4.8,189.2
-73.9,-4.8,194.3
-72.2,-4.2,197.3
-71.6,-5.9,193.7
-70.5,-4.8,193.6
-69.1,-6.9,195.5
-70.4,-14.2,1.6
-72.1,-16.2,3.2
-73.3,-15.3,4.2
-73.1,-15.8,1.8
-75.7,-17.7,359.7
-77.2,-19.6,0.4
-77.4,-23.5,353.2
-76.8,-24.9,351.6
-76.6,-23.2,353.6
-76.8,-20.9,356.2
-75.0,-20.1,354.4
-76.1,-22.0,356.1
-76.5,-22.7,355.2
-75.5,-22.6,355.3
-74.0,-23.2,355.7
-74.0,-24.4,358.0
-73.5,-23.0,356.3
-72.1,-25.5,346.0
-72.3,-26.5,343.2
-72.7,-28.6,329.2
-65.9,-14.9,183.9
-65.6,-14.5,182.4
-67.2,-13.6,187.1
-68.2,-14.1,184.0
-68.6,-15.2,182.0
-69.3,-17.2,182.6
-67.7,-14.6,180.1
-68.1,-13.4,178.6
-68.2,-14.3,179.4
-68.9,-14.0,180.0
-70.8,-13.7,181.6
-72.9,-11.3,184.7
-73.0,-11.0,186.7
-75.5,-6.8,190.9
-74.8,-6.6,194.3
-73.1,-9.9,191.7
-74.3,-13.2,195.0
-75.1,-12.3,191.2
-74.4,-11.5,189.3
-72.0,-13.3,183.2
-71.3,-13.9,179.2
-70.3,-14.9,171.4
-68.3,-10.8,169.1
-68.9,-7.6,167.7
-71.4,-0.6,174.0
-69.5,-0.3,165.2
-68.7,-1.3,160.0
-67.5,-2.1,151.8
-68.1,-9.2,3.8
-68.7,-9.0,5.5
-70.7,-9.8,3.2
-70.4,-10.1,2.5
-72.7,-8.8,4.3
-74.6,-7.5,2.2
-69.8,-10.6,0.5
-68.7,-12.9,359.2
-67.4,-15.4,358.4
-69.0,-16.5,355.1
-72.9,-19.6,351.6
-73.7,-20.1,349.4
-73.5,-19.8,350.8
-73.6,-19.9,352.6
-73.1,-18.1,354.6
-71.5,-18.4,350.6
-71.5,-18.4,350.6
-71.7,-21.5,338.8
-68.9,-25.7,170.5
-70.3,-23.3,173.2
-71.3,-21.5,173.8
-72.1,-22.4,175.4
-72.8,-25.3,173.3
-72.9,-23.9,174.3
-72.6,-21.7,173.6
-71.6,-21.6,170.6
-70.4,-17.8,173.4
-70.7,-15.2,176.6
-71.0,-14.5,177.0
-71.0,-14.9,176.7
-72.1,-15.8,181.2
-72.0,-15.2,180.6
-70.5,-16.7,182.9
-69.5,-17.8,180.4
-66.3,-19.0,183.1
-66.7,-19.6,179.3
-66.2,-21.7,175.1
-71.7,-11.9,8.2
-72.8,-11.1,9.0
-74.0,-9.7,9.2
-74.9,-9.9,8.6
-76.5,-10.3,4.6
-77.1,-13.1,1.1
-76.9,-18.2,353.7
-77.1,-16.6,355.4
-76.4,-17.4,355.8
-76.0,-19.8,355.2
-76.6,-24.0,351.8
-76.4,-22.2,355.3
-75.5,-23.4,355.5
-75.4,-23.1,353.3
-74.1,-20.9,353.8
-73.5,-21.4,351.7
-76.9,-21.0,347.8
-77.0,-21.0,344.4
-67.0,-14.7,180.5
-67.9,-14.0,182.7
-68.8,-14.1,182.2
-70.6,-11.4,183.2
-70.9,-12.1,180.9
-68.2,-13.6,176.3
-67.6,-12.5,175.6
-68.2,-10.3,177.0
-68.2,-12.0,177.8
-69.9,-12.8,176.5
-71.2,-13.0,178.1
-71.0,-15.1,178.4
-70.7,-14.9,179.8
-68.8,-17.3,184.4
-69.2,-16.4,184.3
-65.5,-22.5,355.2
-64.6,-21.6,353.5
-64.6,-21.5,355.3
-64.8,-21.3,352.7
-65.3,-18.3,352.4
-65.5,-17.3,352.0
-65.9,-19.5,347.4
-68.3,-24.0,342.4
-68.8,-30.3,333.6
-68.6,-27.1,338.7
-68.6,-20.5,346.7
-68.3,-19.2,346.7
-68.4,-18.3,345.5
-68.7,-19.7,347.4
-67.2,-20.9,349.3
-67.4,-20.9,347.5
-66.7,-17.1,353.3
-65.8,-16.3,354.5
-64.6,-17.2,351.2
-65.8,-19.3,347.5
-65.6,-20.1,339.8
-65.9,-5.8,186.0
-65.6,-5.3,188.4
-66.2,-5.4,188.3
-66.5,-5.4,185.8
-65.3,-8.5,184.2
-66.1,-7.7,186.9
-66.6,-7.1,187.4
-67.2,-8.8,183.7
-65.4,-8.2,180.8
-64.7,-7.2,183.1
-64.2,-8.3,182.8
-64.3,-9.4,181.9
-65.1,-10.8,184.5
-66.5,-10.3,186.3
-67.3,-12.9,187.0
-69.7,-14.1,187.6
-69.0,-14.7,188.7
-69.1,-14.4,186.8
-70.4,-11.8,188.0
-70.5,-11.5,187.2
-68.4,-14.9,181.2
-68.1,-16.2,170.8
-67.7,-17.1,163.2
-66.9,-17.1,158.2
-66.4,-14.5,158.0
-67.0,-12.4,157.5
-63.9,-10.7,155.1
-62.0,-10.8,151.3
-63.7,-8.0,153.1
-64.2,-6.9,150.9
-65.3,-5.6,145.7
-66.1,-6.4,135.9
-73.4,-13.1,10.5
-73.7,-12.3,10.7
-72.4,-11.5,6.8
-72.7,-12.2,6.0
